RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Douglas,Andrew,Caithness AAC,M,00:32:36
2,Riddle,Kenny,Highland Hill Runners,M40,00:33:59
3,Lennox,Gordon,(Alness),M,00:35:22
4,Worsley,Steven,Highland Hill Runners,M60,00:35:35
5,Bannerman,Ross,Highland Hill Runners,M,00:35:42
6,Rodden,Paul,Highland Hill Runners,M,00:36:00
7,Macleod,Alasdair,Highland Hill Runners,M,00:37:22
8,Craine,Noel,Eryri Harriers,M40,00:37:28
9,Bath,Simon,(Fearn),M,00:37:56
10,Bruce,Gary,(Invergordon),M,00:38:54
11,Higginbottom,Jacqui,Carnethy,Ist F,00:39:06
12,Campbell,Iain,(Bonar Bridge),M,00:39:31
13,Mardon,Steve,(Conon Bridge),M,00:41:03
14,Gardner,David,Caithness AAC,M,00:41:18
15,Clarke,Ken,(Invergordon),M,00:41:23
16,Bannerman,Roxy,Highland Hill Runners,2nd F,00:41:29
17,Beharrell,Malcolm,Nairn Road Runners,M40,00:42:30
18,Fyffe,David,(Dornoch),M,00:42:32
19,Douglas,John,Caithness AAC,M,00:42:44
20,Mack,Paul,Jog Scotland,M,00:42:44
21,McIntosh,Maclcolm,(Tain),M,00:42:55
22,Watmough,Jude,(Inverness),F,00:42:55
23,Small,Andrew,Tain Runners,M40,00:43:33
24,McGregor,Brian,(Wirral),M,00:43:49
25,Cooper,Alasdair,(Rogart),M,00:44:13
26,Mathieson,Thomas,Ross County AC,M,00:44:13
27,McDonald,Susan,Tain Runners,3rd F,00:44:20
28,Thomas,Ali,Eryri Harriers,F,00:45:15
29,Weir,Mark,Tain Runners,M40,00:45:36
30,McLeod,Marsela,(Invergordon),F,00:46:31
31,Thorburn,Fiona,(Invergordon),F,00:47:21
32,Blinlow,Nicola,Dubai Road Runners,F,00:47:31
33,Hoskins,Emily,Tain Runners,F,00:48:40
34,Mackenzie,Ian,Tain Runners,M,00:50:46
35,Mackay,Anne,Tain Runners,F,00:50:46
36,Blinlow,Alistair,Dubai Road Runners,M,00:54:09
37,Johnston,Emma,Tain Runners,F,00:56:21
38,Nadin,Bethan,Easth Sutherland AC,F,00:57:11
39,Nadin,Simon,(Brora),M,00:57:11
40,Nadin,Louise,East Sutherland AC,F,00:57:16
41,Munro,Neil,(Tain),M,01:05:04
42,Hoskins,Jack,(Tain),M,01:05:04
