RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Mowbray,Phil,Hunters Bog Trotters,M,0:28:31
2,Hart,Al,Hunters Bog Trotters,M,0:29:06
3,Wright,Andrew,N/a,M,0:29:54
4,Ottemoler,Lars,Carnethy Hill Running Club,M,0:30:29
5,Wright,Dave,Hunters Bog Trotters,M,0:30:53
6,Gartside,Jamie,Perth Road Runners,M,0:31:06
7,O`kane,Patrick,Hunters Bog Trotters,MV,0:31:31
8,Stevenson,John,Ochil Hill Runners,MV,0:31:46
9,Simpson,Stuart,Ochil Hill Runners,M,0:31:59
10,Burns,Alan,N/a,M,0:32:00
11,Glencorse,Colin,Perth Road Runners,M,0:32:03
12,Hargreaves,John,Kinross Road Runners,MJ,0:32:05
13,McIntosh,D,Perth Road Runners,M,0:32:45
14,Phillips,Derek,Perth Road Runners,MV,0:33:02
15,Upson,Chris,Westerlands CCC,MV,0:33:47
16,Higginbottom,Mark,Carnethy Hill Running Club,M,0:33:48
17,Normand,Ivor,Hunters Bog Trotters,M,0:34:45
18,Mathews,Alan,N/a,MV,0:35:03
19,Clark,Megan,Hunters Bog Trotters,F,0:35:16
20,Storey,Alexander,Strathearn Harriers,M (L),0:35:58
21,Tipping,Philip,Strathearn Harriers,M,0:36:00
22,McConnell,Jim,Strathearn Harriers,M (L),0:36:25
23,Camm,Adrian,Central Region Athletic Club,M,0:36:49
24,Bevis,Angus,Forfar Road Runners,MV,0:37:07
25,Turkington,Scott,N/a,MV (L),0:37:08
26,Hay,Joss,Strathearn Harriers,M (L),0:37:10
27,Roberts,Clive,N/a,MV,0:37:31
28,Norrie,David,Perth Road Runners,MV,0:38:22
29,Cromar,Stephen,Dundee Hawkhill,MV,0:38:29
30,Wake,Adrian,Strathearn Harriers,MV,0:38:54
31,Judge,Paul,N/a,M,0:39:12
32,KAtkinson,John,N/a,MV (L),0:39:19
33,Jones,Andrew,N/a,M,0:39:38
34,Thornton,Robert,Dundee Hawkhill,MV,0:39:52
35,APress,Ra,N/a,M,0:39:55
36,Monie,William,N/a,M (L),0:40:14
37,Jackson,Angela,Strathearn Harriers,F (L),0:40:33
38,Sidebottom,Eric,Strathearn Harriers,MV (L),0:40:46
39,Ewing,Marsie,Lothian,FV,0:40:49
40,Anderson,Nick,Strathearn Harriers,MV (L),0:41:14
41,Wall,Richard,Hunters Bog Trotters,MV,0:41:23
42,Coon,John,Lothian,MV,0:41:32
43,Bain,William,N/a,MV (L),0:41:44
44,Morrison,Gordon,N/a,MV (L),0:41:49
45,Findlay,Ian,N/a,MV (L),0:42:00
46,Pritchard,John,N/a,M (L),0:42:08
47,Rosbottom,Jane,Hunters Bog Trotters,F,0:44:48
48,Farrow,Lewis,N/a,M,0:46:01
49,Wilson,Andrew,Perth Road Runners,M,0:46:41
50,Bolton,Bob,Strathearn Harriers,MV (L),0:47:32
51,McGregor,Lyn,N/a,F,0:49:28
52,Simpson,Walter,Strathearn Harriers,MV (L),0:52:42
