RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Rodgers,David,Lochaber AC,MV40+,00:25:37
2,Anthony,Alasdair,Ochil HR,SM,00:26:05
3,Smith,Tom,Lochaber AC,SM,00:26:42
4,Paterson,Donald,Lochaber AC,SM,00:30:21
5,Gunn,Tark,Lochaber AC,SM,00:31:26
6,MacBeath,Niall,Lochaber AC,MV40+,00:32:49
7,Wardlaw,Eilidh,HBT,SL,00:32:54
8,MacGregor,Colin,n/k,SM,00:34:56
9,Chaney,Edwin,n/k,SM,00:35:02
10,Shaw,Lyndsey,Lochaber AC,SL,00:36:47
11,Haran,Mark,n/k,SM,00:37:33
12,Crewe,Ruth,Perth RR,SL,00:39:40
13,Smith,Gordon,Lochaber AC,MV50+,00:39:45
14,O'Kane,John,Lochaber AC,MV40+,00:40:42
15,Allen,Matt,n/k,SM,00:43:04
16,Baker,Roy,n/k,SM,00:43:22
17,Jardine,Jimmy,Lochaber AC,MV50+,00:43:52
