Position,Name,Club,Category,Time,Team,Leg
15,Grant Baxter,,,00:54:44,Ochil Hill Runners: Passed Sell By,3
15,Gary Fraser,,,00:54:44,Ochil Hill Runners: Passed Sell By,3
15,Nick Leslie,,,00:31:39,Ochil Hill Runners: Passed Sell By,4
16,Roger Rees,,,00:31:25,Fife AC: Team Rees,1
16,Logan Rees,,,01:01:35,Fife AC: Team Rees,2
16,Tristan Rees,,,01:01:35,Fife AC: Team Rees,2
16,George Rees,,,00:57:00,Fife AC: Team Rees,3
16,Halina Rees,,,00:57:00,Fife AC: Team Rees,3
16,Aileen Rees,,,00:52:14,Fife AC: Team Rees,4
17,Jeff Roberts,,,00:33:43,Carnethy Hill Runners: B is for Beer,1
17,Jim Hardie,,,01:18:32,Carnethy Hill Runners: B is for Beer,2
17,Mark Lunt,,,01:18:32,Carnethy Hill Runners: B is for Beer,2
17,Euan Boyd,,,01:00:45,Carnethy Hill Runners: B is for Beer,3
17,Will Normand,,,01:00:45,Carnethy Hill Runners: B is for Beer,3
17,Auren Clarke,,,00:29:45,Carnethy Hill Runners: B is for Beer,4
18,Michael Greens,,,00:31:32,Penicuik Harriers: Peni-Panthers,1
18,Des Crowe,,,01:18:20,Penicuik Harriers: Peni-Panthers,2
18,Stuart Sanderson,,,01:18:20,Penicuik Harriers: Peni-Panthers,2
18,Duncan Ball,,,00:59:08,Penicuik Harriers: Peni-Panthers,3
18,Yan Horsburgh,,,00:59:08,Penicuik Harriers: Peni-Panthers,3
18,Rob Wilson,,,00:34:24,Penicuik Harriers: Peni-Panthers,4
19,Patryk Gierjatowicz,,,00:26:30,HBT: Satan's Mixed Burdens Squad,1
19,Al Hindle,,,01:30:06,HBT: Satan's Mixed Burdens Squad,2
19,Dave Matthews,,,01:30:06,HBT: Satan's Mixed Burdens Squad,2
19,Alex Luetchford,,,00:55:24,HBT: Satan's Mixed Burdens Squad,3
19,Ewan Crawford,,,00:55:24,HBT: Satan's Mixed Burdens Squad,3
19,Coll Williamson,,,00:33:01,HBT: Satan's Mixed Burdens Squad,4
20,Simon McLaren,,,00:32:16,Edinburgh University: Haries Men,1
20,Ewan Macmillan,,,01:12:56,Edinburgh University: Haries Men,2
20,Andrew Johnstone,,,01:12:56,Edinburgh University: Haries Men,2
20,Ben Murphy,,,00:57:48,Edinburgh University: Haries Men,3
20,Calum McLeod,,,00:57:48,Edinburgh University: Haries Men,3
20,Connor Launder,,,00:42:03,Edinburgh University: Haries Men,4
21,John Brogan,,,00:26:04,Ochil Hill Runners: Mixed Bunch,1
21,Jack Bloodworth,,,01:22:04,Ochil Hill Runners: Mixed Bunch,2
21,Brian Sharp,,,01:22:04,Ochil Hill Runners: Mixed Bunch,2
21,Lettie McDonald,,,01:05:52,Ochil Hill Runners: Mixed Bunch,3
21,Carla Sutherland,,,01:05:52,Ochil Hill Runners: Mixed Bunch,3
21,Catriona Buchanan,,,00:32:26,Ochil Hill Runners: Mixed Bunch,4
22,Adam Ward,,,00:32:32,Carnethy Hill Runners: Men V50,1
22,Andrew Patience,,,01:19:54,Carnethy Hill Runners: Men V50,2
22,Neil Gilmore,,,01:19:54,Carnethy Hill Runners: Men V50,2
22,Gary Macinnes,,,00:58:34,Carnethy Hill Runners: Men V50,3
22,Steve Fallon,,,00:58:34,Carnethy Hill Runners: Men V50,3
22,Andy Spenceley,,,00:35:33,Carnethy Hill Runners: Men V50,4
23,Steven Honeyman,,,00:30:43,Carnegie Harriers: 40's is the New 20's,1
23,Paul Keiran,,,01:14:23,Carnegie Harriers: 40's is the New 20's,2
23,Willie Rennie,,,01:14:23,Carnegie Harriers: 40's is the New 20's,2
23,Derek Fisk,,,01:10:54,Carnegie Harriers: 40's is the New 20's,3
23,Alan Murray,,,01:10:54,Carnegie Harriers: 40's is the New 20's,3
23,Chris Stephenson,,,00:33:57,Carnegie Harriers: 40's is the New 20's,4
24,Jasmin Paris,,,00:31:22,Carnethy Hill Runners: Senior Women,1
24,Angela Mudge,,,01:20:53,Carnethy Hill Runners: Senior Women,2
24,Helen Bonsor,,,01:20:53,Carnethy Hill Runners: Senior Women,2
24,Nicola Duncan,,,01:01:45,Carnethy Hill Runners: Senior Women,3
24,Rachel Normand,,,01:01:45,Carnethy Hill Runners: Senior Women,3
24,Elizabeth Leason,,,00:36:46,Carnethy Hill Runners: Senior Women,4
25,Colin Wilson,,,00:36:58,Lomond Hill Runners: Yellow Tigers,1
25,David Turner,,,01:27:36,Lomond Hill Runners: Yellow Tigers,2
25,Gordon Pryde,,,01:27:36,Lomond Hill Runners: Yellow Tigers,2
25,Adrian Davis,,,00:56:26,Lomond Hill Runners: Yellow Tigers,3
25,Michael Birkby,,,00:56:26,Lomond Hill Runners: Yellow Tigers,3
25,David Elder,,,00:29:54,Lomond Hill Runners: Yellow Tigers,4
26,Alasdair Murray,,,00:35:53,Kilmarnock Harriers: Ayrshire Tatties,1
26,Colin Glencorse,,,01:17:12,Kilmarnock Harriers: Ayrshire Tatties,2
26,David White,,,01:17:12,Kilmarnock Harriers: Ayrshire Tatties,2
26,Roderick Pugh,,,01:02:55,Kilmarnock Harriers: Ayrshire Tatties,3
26,Alasdair McCallum,,,01:02:55,Kilmarnock Harriers: Ayrshire Tatties,3
26,Tommy Begley,,,00:34:56,Kilmarnock Harriers: Ayrshire Tatties,4
27,Rodrigo Reis,,,00:35:46,Shettleston Harriers: Men's B Team,1
27,John Duffy,,,01:28:44,Shettleston Harriers: Men's B Team,2
27,Douglas Porteous,,,01:28:44,Shettleston Harriers: Men's B Team,2
27,Jethro Lennox,,,00:55:30,Shettleston Harriers: Men's B Team,3
27,Peter Mackie,,,00:55:30,Shettleston Harriers: Men's B Team,3
27,Walter Henderson,,,00:32:49,Shettleston Harriers: Men's B Team,4
28,Scott Sell,,,00:28:21,Stonehaven: Top Dogs,1
28,Stephen Terwey,,,01:25:09,Stonehaven: Top Dogs,2
28,Peter Jones,,,01:25:09,Stonehaven: Top Dogs,2
28,Paul Webb,,,01:01:30,Stonehaven: Top Dogs,3
28,Steven Watters,,,01:01:30,Stonehaven: Top Dogs,3
28,Kenny Primose,,,00:39:58,Stonehaven: Top Dogs,4
29,Billy Elliot,,,00:37:38,Carnethy Hill Runners: Men V40B,1
29,Alan Renville,,,01:21:05,Carnethy Hill Runners: Men V40B,2
29,Neil Burnett,,,01:21:05,Carnethy Hill Runners: Men V40B,2
29,Mike Lynch,,,01:03:17,Carnethy Hill Runners: Men V40B,3
29,Mark Hartree,,,01:03:17,Carnethy Hill Runners: Men V40B,3
29,Bruce Smith,,,00:33:00,Carnethy Hill Runners: Men V40B,4
30,Iain Beedie,,,00:38:58,Lomond Hill Runners: Black Panthers,1
30,Michael Kelleher,,,01:20:53,Lomond Hill Runners: Black Panthers,2
30,Donald Mackenzie,,,01:20:53,Lomond Hill Runners: Black Panthers,2
30,Fraser Scott,,,00:54:09,Lomond Hill Runners: Black Panthers,3
30,Cameron Watson,,,00:54:09,Lomond Hill Runners: Black Panthers,3
30,John Donnelly,,,00:42:25,Lomond Hill Runners: Black Panthers,4
31,Vinnie Stewart,,,00:29:38,Dundee Road Runners: Champions,1
31,Michael Gillies,,,01:22:17,Dundee Road Runners: Champions,2
31,Robbie Dunlop,,,01:22:17,Dundee Road Runners: Champions,2
31,Matt Buck,,,01:04:05,Dundee Road Runners: Champions,3
31,Douglas Gillespie,,,01:04:05,Dundee Road Runners: Champions,3
31,Graeme Brown,,,00:41:10,Dundee Road Runners: Champions,4
32,John Donnelly,,,00:37:05,Westies: Wise Auld Westies,1
32,Ian Thurlbeck,,,01:22:41,Westies: Wise Auld Westies,2
32,Marc Roper,,,01:22:41,Westies: Wise Auld Westies,2
32,David Calder,,,01:03:14,Westies: Wise Auld Westies,3
32,Don Reid,,,01:03:14,Westies: Wise Auld Westies,3
32,Damien Theaker,,,00:34:26,Westies: Wise Auld Westies,4
33,Charlene McCallum,,,00:32:34,Shettleston Harriers: Mixed All Stars,1
33,Iain Pringle,,,01:24:28,Shettleston Harriers: Mixed All Stars,2
33,Ross Cruickshanks,,,01:24:28,Shettleston Harriers: Mixed All Stars,2
33,Kathryn Pennel,,,01:01:58,Shettleston Harriers: Mixed All Stars,3
33,Alastair Pringle,,,01:01:58,Shettleston Harriers: Mixed All Stars,3
33,Victoria Leiper,,,00:38:52,Shettleston Harriers: Mixed All Stars,4
34,Jillian Gordon,,,00:32:37,Kinross Road Runners: Team 1,1
34,David Scott,,,01:22:35,Kinross Road Runners: Team 1,2
34,Matt Newton,,,01:22:35,Kinross Road Runners: Team 1,2
34,Judith Dobson,,,01:09:48,Kinross Road Runners: Team 1,3
34,Fiona Nisbet,,,01:09:48,Kinross Road Runners: Team 1,3
34,Scott Strachan,,,00:33:32,Kinross Road Runners: Team 1,4
35,Bryan Innes,,,00:28:37,Falkland Trail Runners: Whiskey Business,1
35,Iain Thomson,,,01:29:35,Falkland Trail Runners: Whiskey Business,2
35,Ross Moreland,,,01:29:35,Falkland Trail Runners: Whiskey Business,2
35,John Wilson,,,01:07:48,Falkland Trail Runners: Whiskey Business,3
35,Mike Murdoch,,,01:07:48,Falkland Trail Runners: Whiskey Business,3
35,Dave Clark,,,00:33:00,Falkland Trail Runners: Whiskey Business,4
36,Ross Chapman,,,00:30:42,Helensburgh: Men,1
36,Barry Queen,,,01:26:36,Helensburgh: Men,2
36,Karl Giarchi,,,01:26:36,Helensburgh: Men,2
36,Barry Queen,,,01:05:42,Helensburgh: Men,3
36,Euan Crumley,,,01:05:42,Helensburgh: Men,3
36,Kyle Houston,,,00:37:37,Helensburgh: Men,4
37,Maya Hernes,,,00:36:26,Westies: A Fine Crew,1
37,Roddy Cunningham,,,01:17:42,Westies: A Fine Crew,2
37,Alasdair MacInnes,,,01:17:42,Westies: A Fine Crew,2
37,Leyre Flores,,,01:09:52,Westies: A Fine Crew,3
37,Heather Simpson,,,01:09:52,Westies: A Fine Crew,3
37,Christopher McKiddie,,,00:37:09,Westies: A Fine Crew,4
38,Giles Harris,,,00:31:41,Anster Haddies: Men's 1,1
38,Rick Anderson,,,01:31:46,Anster Haddies: Men's 1,2
38,Mike Reilly,,,01:31:46,Anster Haddies: Men's 1,2
38,Dave Burgess,,,01:01:33,Anster Haddies: Men's 1,3
38,Colin McKie,,,01:01:33,Anster Haddies: Men's 1,3
38,Davie Brisland,,,00:37:44,Anster Haddies: Men's 1,4
39,Richard Ingram,,,00:34:46,Deeside: Men,1
39,Jamie Ross,,,01:25:00,Deeside: Men,2
39,Peter Henry,,,01:25:00,Deeside: Men,2
39,Bob Sheridan,,,01:02:14,Deeside: Men,3
39,Miles Newman,,,01:02:14,Deeside: Men,3
39,Trevor Ricketts,,,00:41:21,Deeside: Men,4
40,Tony Wayte,,,00:33:28,Strathearn Harriers: Ospreys,1
40,Dougie Simpson,,,01:31:42,Strathearn Harriers: Ospreys,2
40,Nick Gough,,,01:31:42,Strathearn Harriers: Ospreys,2
40,Andy Greaves,,,01:02:50,Strathearn Harriers: Ospreys,3
40,Levi Sweeney,,,01:02:50,Strathearn Harriers: Ospreys,3
40,Phil Mestecky,,,00:35:48,Strathearn Harriers: Ospreys,4
41,Fiona Bracegirdle,,,00:29:57,Fife AC: Wonder Women,1
41,Megan Crawford,,,01:36:10,Fife AC: Wonder Women,2
41,Jennifer Cruickshanks,,,01:36:10,Fife AC: Wonder Women,2
41,Maya Stone,,,01:00:53,Fife AC: Wonder Women,3
41,Rhona van Rensburg,,,01:00:53,Fife AC: Wonder Women,3
41,Laura Gibson,,,00:36:57,Fife AC: Wonder Women,4
42,Ellen Homewood,,,00:32:59,Westies: Women's A's,1
42,Alex Berry,,,01:30:22,Westies: Women's A's,2
42,Valerie Houston,,,01:30:22,Westies: Women's A's,2
42,Madeline Robinson,,,01:06:39,Westies: Women's A's,3
42,Susie Ranford,,,01:06:39,Westies: Women's A's,3
42,Sarah Adam,,,00:35:14,Westies: Women's A's,4
43,Johannes Courtial,,,00:33:31,Westies: WannaB's,1
43,Ewan Cameron,,,01:40:51,Westies: WannaB's,2
43,Niall McAlinden,,,01:40:51,Westies: WannaB's,2
43,Brian Bonnyman,,,00:55:00,Westies: WannaB's,3
43,Manuel Gorman,,,00:55:00,Westies: WannaB's,3
43,Brian Bonnyman,,,00:36:01,Westies: WannaB's,4
44,Alison Mackenzie,,,00:30:50,Fusion Triathlon Club: Team 1,1
44,Mirjam Allik,,,01:35:04,Fusion Triathlon Club: Team 1,2
44,Rosie Haddock,,,01:35:04,Fusion Triathlon Club: Team 1,2
44,Ruth Crewe,,,01:00:06,Fusion Triathlon Club: Team 1,3
44,Louise Dytch,,,01:00:06,Fusion Triathlon Club: Team 1,3
44,Elspeth Berry,,,00:39:29,Fusion Triathlon Club: Team 1,4
45,Sara Henry,,,00:33:05,Deeside: Ladies,1
45,Ruth MacKenzie,,,01:31:55,Deeside: Ladies,2
45,Sam Rendall,,,01:31:55,Deeside: Ladies,2
45,Marie Entwistle,,,01:06:00,Deeside: Ladies,3
45,Katie Henderson,,,01:06:00,Deeside: Ladies,3
45,Sally Wallis,,,00:35:53,Deeside: Ladies,4
46,Bryce Aitken,,,00:29:38,Fife AC: MV50 (Ian Hawkins),1
46,Jez Tomlinson,,,01:26:00,Fife AC: MV50 (Ian Hawkins),2
46,Colin Brown,,,01:26:00,Fife AC: MV50 (Ian Hawkins),2
46,Stewart Leckie,,,01:15:22,Fife AC: MV50 (Ian Hawkins),3
46,Stewart Dillon,,,01:15:22,Fife AC: MV50 (Ian Hawkins),3
46,Ian Hawkins,,,00:36:14,Fife AC: MV50 (Ian Hawkins),4
47,Gavin Orr,,,00:34:37,Kinross Road Runners: Team 4,1
47,Billy Webster,,,01:39:15,Kinross Road Runners: Team 4,2
47,Graham Kemp,,,01:39:15,Kinross Road Runners: Team 4,2
47,Andy Laycock,,,00:59:08,Kinross Road Runners: Team 4,3
47,Allan Kemp,,,00:59:08,Kinross Road Runners: Team 4,3
47,John Boyle,,,00:40:37,Kinross Road Runners: Team 4,4
48,Ryan Lafferty,,,00:27:10,Fife AC: Kirkcaldy Wizards B,1
48,Jimmy McIntyre,,,01:33:12,Fife AC: Kirkcaldy Wizards B,2
48,Andy Lafferty,,,01:33:12,Fife AC: Kirkcaldy Wizards B,2
48,Andrew Goring,,,01:11:38,Fife AC: Kirkcaldy Wizards B,3
48,Ian Sheerins,,,01:11:38,Fife AC: Kirkcaldy Wizards B,3
48,Kenny Gorman,,,00:44:09,Fife AC: Kirkcaldy Wizards B,4
49,Akira O'Connor,,,00:29:24,Fife AC: Allsorts,1
49,Rory Scott,,,01:35:56,Fife AC: Allsorts,2
49,Colin McWilliam,,,01:35:56,Fife AC: Allsorts,2
49,Gary Howe,,,01:13:40,Fife AC: Allsorts,3
49,Evan Mac Kernan,,,01:13:40,Fife AC: Allsorts,3
49,Neil Millar,,,00:38:15,Fife AC: Allsorts,4
50,Amy Jennings,,,00:35:26,HBT: Sataness's Burdens Squadette,1
50,Michael Cram,,,01:25:27,HBT: Sataness's Burdens Squadette,2
50,Paul Cross,,,01:25:27,HBT: Sataness's Burdens Squadette,2
50,Jenny Dybeck,,,01:12:07,HBT: Sataness's Burdens Squadette,3
50,Jess Husbands,,,01:12:07,HBT: Sataness's Burdens Squadette,3
50,Des Wilkie,,,00:44:32,HBT: Sataness's Burdens Squadette,4
51,Matthew Miller,,,00:36:15,LLV: Team Johnny Vegas,1
51,Mark McLean,,,01:37:07,LLV: Team Johnny Vegas,2
51,John Kay,,,01:37:07,LLV: Team Johnny Vegas,2
51,Bryan McLaren,,,01:08:38,LLV: Team Johnny Vegas,3
51,James Scott,,,01:08:38,LLV: Team Johnny Vegas,3
51,Chris Russell,,,00:35:35,LLV: Team Johnny Vegas,4
52,Dave Hanlon,,,00:34:07,Dundee Hawkhill Harriers: Hawks' A,1
52,Mike Galloway,,,01:32:59,Dundee Hawkhill Harriers: Hawks' A,2
52,Steve Matthews,,,01:32:59,Dundee Hawkhill Harriers: Hawks' A,2
52,Raymond Tully,,,01:13:54,Dundee Hawkhill Harriers: Hawks' A,3
52,Marco Placentino,,,01:13:54,Dundee Hawkhill Harriers: Hawks' A,3
52,Alistair MacDonald,,,00:36:56,Dundee Hawkhill Harriers: Hawks' A,4
53,Steve Ellison,,,00:38:02,Fusion Triathlon Club: Team 2,1
53,Ian Smillie,,,01:26:43,Fusion Triathlon Club: Team 2,2
53,Graeme Neagle,,,01:26:43,Fusion Triathlon Club: Team 2,2
53,Stuart Kelly,,,01:11:15,Fusion Triathlon Club: Team 2,3
53,Hannah Bayes,,,01:11:15,Fusion Triathlon Club: Team 2,3
53,Alex Rennie,,,00:44:01,Fusion Triathlon Club: Team 2,4
54,Paul Strachan,,,00:36:25,Westies: Brian Brennan's Elite Westies Selection,1
54,David Dickson,,,01:30:50,Westies: Brian Brennan's Elite Westies Selection,2
54,Gordon McCaffrey,,,01:30:50,Westies: Brian Brennan's Elite Westies Selection,2
54,Murdo MacLeod,,,01:11:45,Westies: Brian Brennan's Elite Westies Selection,3
54,David Atkin,,,01:11:45,Westies: Brian Brennan's Elite Westies Selection,3
54,Brian Brennan,,,00:41:31,Westies: Brian Brennan's Elite Westies Selection,4
55,Sonja McFadden,,,00:32:58,Strathearn Harriers: Sea Eagles,1
55,Emily Greaves,,,01:36:20,Strathearn Harriers: Sea Eagles,2
55,Rhian Evans,,,01:36:20,Strathearn Harriers: Sea Eagles,2
55,Greta Dargie,,,01:07:42,Strathearn Harriers: Sea Eagles,3
55,Maddy Watson,,,01:07:42,Strathearn Harriers: Sea Eagles,3
55,Cathy Tilbrook,,,00:45:08,Strathearn Harriers: Sea Eagles,4
56,Kevin Anderson,,,00:33:39,Penicuik Harriers: Peni-Tense,1
56,Julian Hall,,,01:29:19,Penicuik Harriers: Peni-Tense,2
56,Allan Dunbar,,,01:29:19,Penicuik Harriers: Peni-Tense,2
56,Gillian Cairns,,,01:10:02,Penicuik Harriers: Peni-Tense,3
56,Alasdair Hind,,,01:10:02,Penicuik Harriers: Peni-Tense,3
56,Gillian Cairns,,,00:49:11,Penicuik Harriers: Peni-Tense,4
57,Pete Bracegirdle,,,00:34:15,Severi Senes,1
57,Tony Martin,,,01:41:41,Severi Senes,2
57,Gary Barker,,,01:41:41,Severi Senes,2
57,Phil Forte,,,01:11:04,Severi Senes,3
57,George Findlay,,,01:11:04,Severi Senes,3
57,Lyle Allen,,,00:36:00,Severi Senes,4
58,Rob Armstrong,,,00:34:49,Fife AC: Sleigh Bells,1
58,Craig Roberts,,,01:33:21,Fife AC: Sleigh Bells,2
58,Greg Boswell,,,01:33:21,Fife AC: Sleigh Bells,2
58,Clive Roberts,,,01:06:50,Fife AC: Sleigh Bells,3
58,David Sleigh,,,01:06:50,Fife AC: Sleigh Bells,3
58,John Craig,,,00:49:12,Fife AC: Sleigh Bells,4
59,Lucy Rattrie,,,00:40:04,Perth Triathlon Club,1
59,Ed Torrie,,,01:32:16,Perth Triathlon Club,2
59,Greig Farmer,,,01:32:16,Perth Triathlon Club,2
59,Andrew Miller,,,01:15:40,Perth Triathlon Club,3
59,Iain Wilkie,,,01:15:40,Perth Triathlon Club,3
59,Dek Halley,,,00:39:19,Perth Triathlon Club,4
60,Julie Oswald,,,00:33:22,Musselburgh: Team 1,1
60,Joe Rainger,,,00:39:21,Musselburgh: Team 1,4
61,Addy Gerrard,,,00:34:42,Fife AC: Flying Fifties,1
61,Hilary Ritchie,,,01:33:54,Fife AC: Flying Fifties,2
61,Keren Macpherson,,,01:33:54,Fife AC: Flying Fifties,2
61,Lynne Stephen,,,01:13:24,Fife AC: Flying Fifties,3
61,Lorraine Brown,,,01:13:24,Fife AC: Flying Fifties,3
61,Janet McWhinnie,,,00:46:23,Fife AC: Flying Fifties,4
62,David Aitken,,,00:32:36,Dundee Road Runners: Rapidos,1
62,Gillian Sangster,,,01:44:14,Dundee Road Runners: Rapidos,2
62,Elaine Omand,,,01:44:14,Dundee Road Runners: Rapidos,2
62,Jennifer Massie,,,01:10:10,Dundee Road Runners: Rapidos,3
62,Arnaud Richard,,,01:10:10,Dundee Road Runners: Rapidos,3
62,Jim Morton,,,00:42:13,Dundee Road Runners: Rapidos,4
63,Stacey Ogston,,,00:38:47,Stonehaven Catdogs,1
63,Alistair Robertson,,,01:36:08,Stonehaven Catdogs,2
63,David Henderson,,,01:36:08,Stonehaven Catdogs,2
63,Dee Watters,,,01:10:05,Stonehaven Catdogs,3
63,Rebecca Bryce,,,01:10:05,Stonehaven Catdogs,3
63,Steven Watters,,,00:44:43,Stonehaven Catdogs,4
64,Mark Macgillivray,,,00:39:02,Stonehaven Underdogs,1
64,Jonathan Kennedy,,,01:35:44,Stonehaven Underdogs,2
64,Patrick Duncan,,,01:35:44,Stonehaven Underdogs,2
64,John Ritchie,,,01:18:14,Stonehaven Underdogs,3
64,Iain Steel,,,01:18:14,Stonehaven Underdogs,3
64,Thomas Connon,,,00:36:43,Stonehaven Underdogs,4
65,C J McPhail,,,00:34:38,Anster Haddies: Haddie Speedy Gals,1
65,Rosie Knox,,,01:45:28,Anster Haddies: Haddie Speedy Gals,2
65,Lizzie Knox,,,01:45:28,Anster Haddies: Haddie Speedy Gals,2
65,Jazmin Hay,,,01:10:54,Anster Haddies: Haddie Speedy Gals,3
65,Fiona Cruickshanks,,,01:10:54,Anster Haddies: Haddie Speedy Gals,3
65,Ailsa Cruickshanks,,,00:39:14,Anster Haddies: Haddie Speedy Gals,4
66,Jon Cherry,,,00:31:31,Dundee Road Runners: Racers,1
