Position,Name,Club,Category,Time,Team,Leg
38,B Duff,,,00:32:49,Carnegie B,2
38,G Murdoch,,,01:20:01,Carnegie B,3
38,P Smithard,,,01:20:01,Carnegie B,3
38,M Cowie,,,00:41:19,Carnegie B,4
39,G Orr,,,00:45:04,Standard Life B,1
39,R Hendry,,,00:45:04,Standard Life B,1
39,B Hall,,,00:29:29,Standard Life B,2
39,A Brown,,,01:12:36,Standard Life B,3
39,L Clachers,,,01:12:36,Standard Life B,3
39,K Smith,,,00:32:18,Standard Life B,4
40,N Findlay,,,?:??:??,Carnethy Ladies,1
40,A Powell,,,?:??:??,Carnethy Ladies,1
40,M Forrest,,,?:??:??,Carnethy Ladies,2
40,M Creber,,,01:21:47,Carnethy Ladies,3
40,M Keegan,,,01:21:47,Carnethy Ladies,3
40,J Mykura,,,00:35:24,Carnethy Ladies,4
41,R McLachlan,,,00:49:56,Fife F,1
41,J Taylor,,,00:49:56,Fife F,1
41,D Robertson,,,00:32:37,Fife F,2
41,J Kay,,,01:23:06,Fife F,3
41,E Sanders,,,01:23:06,Fife F,3
41,J Lumsden,,,00:37:38,Fife F,4
42,J Robertson,,,00:48:48,Westerlands Ladies,1
42,A Talbot,,,00:48:48,Westerlands Ladies,1
42,L Horton,,,?:??:??,Westerlands Ladies,2
42,H Palmer,,,?:??:??,Westerlands Ladies,3
42,E Scott,,,?:??:??,Westerlands Ladies,3
42,M Calder,,,00:40:26,Westerlands Ladies,4
43,D Turnbull,,,00:55:16,Westerlands Supervets,1
43,I Struthers,,,00:55:16,Westerlands Supervets,1
43,G Fleming,,,00:30:52,Westerlands Supervets,2
43,M MacLeod,,,01:11:12,Westerlands Supervets,3
43,K Adams,,,01:11:12,Westerlands Supervets,3
43,H Semple,,,00:48:19,Westerlands Supervets,4
44,??,,,00:48:06,Lost Boys,1
44,??,,,?:??:??,Lost Boys,2
44,??,,,?:??:??,Lost Boys,3
44,??,,,00:37:04,Lost Boys,4
45,J Tait,,,?:??:??,Carnethy Mixed,1
45,C Davies,,,?:??:??,Carnethy Mixed,1
45,M Forrest,,,?:??:??,Carnethy Mixed,2
45,R Stout,,,01:13:42,Carnethy Mixed,3
45,R Haynes,,,01:13:42,Carnethy Mixed,3
45,K Jarvis,,,00:46:51,Carnethy Mixed,4
46,R Rees,,,00:48:10,Fife Juniors,1
46,C Liddle,,,00:48:10,Fife Juniors,1
46,I Hawkins,,,00:36:31,Fife Juniors,2
46,J Holden,,,01:17:39,Fife Juniors,3
46,A Meiklejohn,,,00:44:05,Fife Juniors,4
47,L Noble,,,00:53:04,Cosmic Hilllbashers Ladies,1
47,S Wyngrove,,,00:53:04,Cosmic Hilllbashers Ladies,1
47,A Stone,,,00:35:10,Cosmic Hilllbashers Ladies,2
47,M Stafford,,,01:22:56,Cosmic Hilllbashers Ladies,3
47,S Farrar,,,01:22:56,Cosmic Hilllbashers Ladies,3
47,K Boocock,,,00:35:15,Cosmic Hilllbashers Ladies,4
48,H Cooper,,,00:48:59,Beacon 2,1
48,I Hill,,,00:35:39,Beacon 2,2
48,G Lees,,,01:23:36,Beacon 2,3
48,D Lyon,,,01:23:36,Beacon 2,3
48,A McAllister,,,00:39:48,Beacon 2,4
49,P Mestecky,,,00:51:05,Strathearn Harriers,1
49,J Burke,,,00:51:05,Strathearn Harriers,1
49,S Drummond,,,00:44:22,Strathearn Harriers,2
49,S Wake,,,01:08:13,Strathearn Harriers,3
49,W Manners,,,01:08:13,Strathearn Harriers,3
49,S Crighton,,,00:47:16,Strathearn Harriers,4
50,R MacPherson,,,00:50:35,Rhoda's Team,1
50,S Hyatt,,,00:50:35,Rhoda's Team,1
50,J Fraser,,,00:41:04,Rhoda's Team,2
50,G Donald,,,01:23:06,Rhoda's Team,3
50,P McGreal,,,01:23:06,Rhoda's Team,3
50,G Robertson,,,00:33:39,Rhoda's Team,4
51,B Beveridge,,,00:53:17,Lomond Hill Runners B,1
51,S Anderson,,,00:53:17,Lomond Hill Runners B,1
51,J Tomlinson,,,?:??:??,Lomond Hill Runners B,2
51,D Jablonski,,,?:??:??,Lomond Hill Runners B,3
51,Leslie,,,?:??:??,Lomond Hill Runners B,3
51,P Mallet,,,00:41:52,Lomond Hill Runners B,4
52,K Kitchin,,,00:49:28,Lothian Women,1
52,L Sarkis,,,00:49:28,Lothian Women,1
52,F Weir,,,00:37:02,Lothian Women,2
52,G Godfree,,,01:14:23,Lothian Women,3
52,H Murray,,,01:14:23,Lothian Women,3
52,J Horsburgh,,,00:53:02,Lothian Women,4
53,K Kelly,,,00:54:38,Wee County Harriers B,1
53,P Dunn,,,00:54:38,Wee County Harriers B,1
53,I MacFarlane,,,00:34:24,Wee County Harriers B,2
53,T Andrews,,,01:26:26,Wee County Harriers B,3
53,G McPherson,,,01:26:26,Wee County Harriers B,3
53,R McKenzie,,,00:39:16,Wee County Harriers B,4
54,B Preece,,,00:44:57,Deeside Vets,1
54,R Dijkhuizen,,,00:44:57,Deeside Vets,1
54,D Coull,,,00:35:18,Deeside Vets,2
54,O Bass,,,01:23:06,Deeside Vets,3
54,D Sullivan,,,01:23:06,Deeside Vets,3
54,A Miller,,,01:02:11,Deeside Vets,4
55,D Gallacher,,,00:49:09,Strathearn Harriers,1
55,A Jackson,,,00:49:09,Strathearn Harriers,1
55,M Taylor,,,00:42:26,Strathearn Harriers,2
55,G Strang,,,01:19:00,Strathearn Harriers,3
55,J Scholes,,,01:19:00,Strathearn Harriers,3
55,D Mumford,,,00:45:29,Strathearn Harriers,4
56,H Rees,,,00:48:02,Fife Female Juniors,1
56,M Stone,,,00:48:02,Fife Female Juniors,1
56,F Bracegirdle,,,00:39:28,Fife Female Juniors,2
56,J Kibble,,,01:29:30,Fife Female Juniors,3
56,J Tan,,,01:29:30,Fife Female Juniors,3
56,N McIntosh & E Todd,,,00:47:48,Fife Female Juniors,4
57,G Bee,,,00:51:14,Fife G,1
57,D Shepherd,,,00:51:14,Fife G,1
57,C Brown,,,00:35:30,Fife G,2
57,L Rhone,,,01:33:08,Fife G,3
57,A Barker,,,01:33:08,Fife G,3
57,R Urquart,,,00:45:03,Fife G,4
58,A Hood,,,00:54:42,East Fife Tri,1
58,AN Other,,,00:54:42,East Fife Tri,1
58,K Wallace,,,00:40:23,East Fife Tri,2
58,I Strachan,,,01:26:45,East Fife Tri,3
58,K Fitpatrick,,,01:26:45,East Fife Tri,3
58,S Leckie,,,00:44:25,East Fife Tri,4
59,G Taylor,,,00:50:21,EZ Carnegie H Men B,1
59,S Greek,,,00:50:21,EZ Carnegie H Men B,1
59,J McTaggart,,,00:39:27,EZ Carnegie H Men B,2
59,J McArthur,,,01:35:48,EZ Carnegie H Men B,3
59,K Daniels,,,01:35:48,EZ Carnegie H Men B,3
59,J Milton,,,00:42:29,EZ Carnegie H Men B,4
61,V Johnston,,,00:55:30,Strathearn Harriers,1
61,D Adams,,,00:55:30,Strathearn Harriers,1
61,P McDonald,,,00:38:23,Strathearn Harriers,2
61,J McWilliams,,,01:27:44,Strathearn Harriers,3
61,A Wake,,,01:27:44,Strathearn Harriers,3
61,L Mestecky,,,00:47:51,Strathearn Harriers,4
62,J McCullagh,,,00:59:17,Mathews Lost Girls,1
62,S Patterson,,,00:59:17,Mathews Lost Girls,1
62,M Hunter,,,00:40:54,Mathews Lost Girls,2
62,S McCollum,,,01:23:06,Mathews Lost Girls,3
62,G McGuire,,,01:23:06,Mathews Lost Girls,3
62,T Duguid,,,00:41:17,Mathews Lost Girls,4
63,S Sharp,,,00:52:56,KFO,1
63,M Kesby,,,00:52:56,KFO,1
63,D Ellison,,,00:42:17,KFO,2
63,C Dibben,,,01:26:24,KFO,3
63,B Smith,,,01:26:24,KFO,3
63,I Doig,,,00:52:22,KFO,4
64,L D Brown,,,00:51:56,Fife Ladies B,1
64,S Thomson,,,00:51:56,Fife Ladies B,1
64,A McConnell,,,00:42:24,Fife Ladies B,2
64,K MacGregor,,,01:29:15,Fife Ladies B,3
64,R Graham,,,01:29:15,Fife Ladies B,3
64,S Aitken & C Legge,,,00:59:03,Fife Ladies B,4
65,J McNally,,,00:56:29,Fife K,1
65,B Allison,,,00:56:29,Fife K,1
65,D Ruxton,,,00:49:51,Fife K,2
65,M Kuzysyn,,,01:29:00,Fife K,3
65,E Nachman,,,01:29:00,Fife K,3
65,G Bennison,,,00:47:49,Fife K,4
66,G Benny,,,00:58:29,Westerlands Mixed,1
66,P McLaughlin,,,00:58:29,Westerlands Mixed,1
66,G Orr,,,00:34:03,Westerlands Mixed,2
66,G Irvine,,,01:46:58,Westerlands Mixed,3
66,C Campbell,,,01:46:58,Westerlands Mixed,3
66,C Miller,,,00:43:59,Westerlands Mixed,4
67,L Irving,,,00:52:36,Beacon Ladies,1
67,J McIntyre,,,00:52:36,Beacon Ladies,1
67,Y Coull,,,00:46:32,Beacon Ladies,2
67,S Lees,,,01:39:02,Beacon Ladies,3
67,J Bowman,,,01:39:02,Beacon Ladies,3
67,K Young,,,00:48:16,Beacon Ladies,4
68,J Keenlyside,,,00:55:48,Fife J,1
68,C Clark,,,00:55:48,Fife J,1
68,G Laycock,,,00:43:23,Fife J,2
68,B Peachey,,,01:42:24,Fife J,3
68,K MacGuire,,,01:42:24,Fife J,3
68,B Stark,,,00:51:41,Fife J,4
69,A Aitken,,,01:11:11,Wee County Harriers C,1
69,J McAdam,,,01:11:11,Wee County Harriers C,1
69,F Shanks,,,00:43:54,Wee County Harriers C,2
69,J Woods,,,01:43:45,Wee County Harriers C,3
69,L Stother,,,01:43:45,Wee County Harriers C,3
69,J Binnie,,,00:35:21,Wee County Harriers C,4
70,A Wright,,,00:54:38,Fife I,1
70,A Robertson,,,00:54:38,Fife I,1
70,D Westwater,,,00:40:17,Fife I,2
70,G Duncan,,,01:23:06,Fife I,3
70,A Lees,,,01:23:06,Fife I,3
70,K Tan & F Cation,,,01:08:26,Fife I,4
71,Kate P Smith,,,01:09:45,Fife Ladies C,1
71,L Brown,,,01:09:45,Fife Ladies C,1
71,I Bracegirdle,,,00:44:54,Fife Ladies C,2
71,H Ritchie,,,00:44:54,Fife Ladies C,2
71,L McLachlan,,,01:40:05,Fife Ladies C,3
71,C Ruxton,,,01:40:05,Fife Ladies C,3
71,W Ritchie & C Jarvis,,,00:51:35,Fife Ladies C,4
,M McColl,,,00:38:54,Shettleston,1
,M Graham,,,00:38:54,Shettleston,1
,P Walder,,,00:27:42,Shettleston,2
,J Lennox,,,00:56:34,Shettleston,3
,M Scotney,,,00:56:34,Shettleston,3
,P Carton,,,00:35:05,Shettleston,4
,H Brodie,,,00:46:20,Deeside Ladies,1
,S Dunn,,,00:46:20,Deeside Ladies,1
,H Quick,,,00:32:27,Deeside Ladies,2
,K Reinius,,,01:16:08,Deeside Ladies,3
,R MacKenzie,,,01:16:08,Deeside Ladies,3
,E Coull,,,00:42:50,Deeside Ladies,4
