Position,Name,Club,Category,Time,Team,Leg
20,M MacFie,,,00:51:47,Beacon Runners,1
20,D Lyon,,,00:51:47,Beacon Runners,1
20,A Bowman,,,00:33:52,Beacon Runners,2
20,S Wombswell,,,01:07:29,Beacon Runners,3
20,G Lees,,,01:07:29,Beacon Runners,3
20,M Wombwell,,,00:44:10,Beacon Runners,4
21,J Turner,,,00:47:16,Pitreavie B,1
21,D Simpson,,,00:47:16,Pitreavie B,1
21,R Shepherd,,,00:33:39,Pitreavie B,2
21,D Gray,,,01:13:11,Pitreavie B,3
21,E Whyte,,,01:13:11,Pitreavie B,3
21,T Thompson,,,00:43:14,Pitreavie B,4
22,F Scott,,,00:50:38,Fife Juniors,1
22,D McLachlan,,,00:50:38,Fife Juniors,1
22,J Buchan,,,00:33:48,Fife Juniors,2
22,A Evans,,,01:07:37,Fife Juniors,3
22,T Ross,,,01:07:37,Fife Juniors,3
22,M Harley,,,00:46:26,Fife Juniors,4
23,A Brown,,,00:42:14,Standard Life A,1
23,B Hall,,,00:42:14,Standard Life A,1
23,B Smith,,,00:28:28,Standard Life A,2
23,K Smith,,,01:21:28,Standard Life A,3
23,B Devoy,,,01:21:28,Standard Life A,3
23,N Dickson,,,00:47:20,Standard Life A,4
24,R Stout,,,00:40:18,Carnethy B,1
24,A Spenceley,,,00:40:18,Carnethy B,1
24,T Westbury,,,00:33:10,Carnethy B,2
24,G Carracher,,,01:25:50,Carnethy B,3
24,B Connor,,,01:25:50,Carnethy B,3
24,A Patience,,,00:43:04,Carnethy B,4
25,N McCollom,,,00:49:06,The Lost Boys,1
25,S Hunter,,,00:49:06,The Lost Boys,1
25,N George,,,00:34:53,The Lost Boys,2
25,B McGuire,,,01:08:14,The Lost Boys,3
25,MMcCullagh,,,01:08:14,The Lost Boys,3
25,A Blakey,,,00:51:31,The Lost Boys,4
26,D Hanlon,,,00:44:10,Dundee HH B,1
26,D Mitchell,,,00:44:10,Dundee HH B,1
26,S Kerr,,,00:34:37,Dundee HH B,2
26,A Stewart,,,01:19:29,Dundee HH B,3
26,C Love,,,01:19:29,Dundee HH B,3
26,S Cromar,,,00:48:36,Dundee HH B,4
27,S Greer,,,00:50:07,EZ Carnegie male,1
27,A Cockburn,,,00:50:07,EZ Carnegie male,1
27,C Reid,,,00:33:01,EZ Carnegie male,2
27,P Smithard,,,01:15:50,EZ Carnegie male,3
27,G Murdoch,,,01:15:50,EZ Carnegie male,3
27,M Cowie,,,00:48:06,EZ Carnegie male,4
28,R McLachlan,,,00:46:34,Fife G,1
28,A McGuire,,,00:46:34,Fife G,1
28,C Fox,,,00:39:06,Fife G,2
28,J McPherson,,,01:11:48,Fife G,3
28,A Tri,,,01:11:48,Fife G,3
28,R Graham,,,00:51:54,Fife G,4
29,M Calder,,,00:50:13,Westerlands Ladies A,1
29,A Talbot,,,00:50:13,Westerlands Ladies A,1
29,L Horton,,,00:36:25,Westerlands Ladies A,2
29,E Scott,,,01:13:25,Westerlands Ladies A,3
29,C Menhennet,,,01:13:25,Westerlands Ladies A,3
29,K Van Der Toorn,,,00:49:39,Westerlands Ladies A,4
30,D Stewart,,,00:42:31,Dundee RR A,1
30,R Davidson,,,00:42:31,Dundee RR A,1
30,J Groark,,,00:32:18,Dundee RR A,2
30,A Lawson,,,01:19:02,Dundee RR A,3
30,M Geoghegan,,,01:19:02,Dundee RR A,3
30,T McParland,,,00:56:00,Dundee RR A,4
31,B Peachey,,,00:54:11,Fife C,1
31,R Forester,,,00:54:11,Fife C,1
31,A Barker,,,00:34:58,Fife C,2
31,J McFarlane,,,01:14:07,Fife C,3
31,R Shaw,,,01:14:07,Fife C,3
31,J Lumsden,,,00:46:47,Fife C,4
32,B Waldie,,,00:43:04,Carnethy Vets,1
32,J Blair-Fish,,,00:43:04,Carnethy Vets,1
32,W Gibson,,,00:33:43,Carnethy Vets,2
32,R Morris,,,01:26:32,Carnethy Vets,3
32,B Howie,,,01:26:32,Carnethy Vets,3
32,C Pritchard,,,00:47:21,Carnethy Vets,4
34,M Stewart,,,00:50:09,Carnethy Ladies A,1
34,A Nimmo,,,00:50:09,Carnethy Ladies A,1
34,T Brindley,,,00:28:23,Carnethy Ladies A,2
34,J Tait,,,01:39:03,Carnethy Ladies A,3
34,M Creber,,,01:39:03,Carnethy Ladies A,3
34,K Jenkins,,,00:47:09,Carnethy Ladies A,4
35,D Bee,,,00:52:03,Fife D,1
35,G Barker,,,00:52:03,Fife D,1
35,L Rhone,,,00:37:18,Fife D,2
35,A Meiklejohn,,,01:24:20,Fife D,3
35,D Robertson,,,01:24:20,Fife D,3
35,C Clark,,,00:52:40,Fife D,4
36,S Dunn,,,00:44:20,Wee County B,1
36,W Holburn,,,00:44:20,Wee County B,1
36,R McKenzie,,,00:42:54,Wee County B,2
36,G McNeil,,,01:24:35,Wee County B,3
36,J Woods,,,01:24:35,Wee County B,3
36,P Dunn,,,00:56:43,Wee County B,4
37,S Kinnear,,,01:03:13,Kinross RR B mixed,1
37,M Pettinger,,,01:03:13,Kinross RR B mixed,1
37,G Malcolm,,,00:41:20,Kinross RR B mixed,2
37,J Dobson,,,01:17:31,Kinross RR B mixed,3
37,E Barclay,,,01:17:31,Kinross RR B mixed,3
37,P Malley,,,00:54:40,Kinross RR B mixed,4
38,B Allison,,,00:59:44,Fife E,1
38,B McNally,,,00:59:44,Fife E,1
38,A Lees,,,00:46:30,Fife E,2
38,D Shepherd,,,01:16:50,Fife E,3
38,E Nachmann,,,01:16:50,Fife E,3
38,S Aitken,,,00:54:06,Fife E,4
39,M Hogg,,,01:00:03,Fife mixed,1
39,I Pennycook,,,01:00:03,Fife mixed,1
39,C Sinclair,,,00:36:38,Fife mixed,2
39,J Taylor,,,01:38:48,Fife mixed,3
39,S Biggar,,,01:38:48,Fife mixed,3
39,C Duncan,,,01:00:33,Fife mixed,4
40,A MacFie,,,01:04:17,Beacon R ladies,1
40,J Bowman,,,01:04:17,Beacon R ladies,1
40,G McKelvie,,,00:37:36,Beacon R ladies,2
40,S Lees,,,01:36:19,Beacon R ladies,3
40,J McWhinnie,,,01:36:19,Beacon R ladies,3
40,S Barbour,,,00:58:19,Beacon R ladies,4
41,L McLachlan,,,01:00:02,Fife ladies,1
41,L Gamble,,,01:00:02,Fife ladies,1
41,K McGregor,,,00:52:22,Fife ladies,2
41,L Burt,,,01:34:58,Fife ladies,3
41,M Bateman,,,01:34:58,Fife ladies,3
41,M McLaren,,,00:50:48,Fife ladies,4
42,R Gatehouse,,,00:49:21,Lomond HR B,1
42,B Beveredge,,,00:49:21,Lomond HR B,1
42,R Stenhouse,,,00:37:05,Lomond HR B,2
42,A Graham,,,02:03:14,Lomond HR B,3
42,D Osborne,,,02:03:14,Lomond HR B,3
42,H Coburn,,,00:49:07,Lomond HR B,4
43,M Stone,,,00:59:32,Fife junior female,1
43,J Tan,,,00:59:32,Fife junior female,1
43,F Bracegirdle,,,00:49:30,Fife junior female,2
43,K Stone,,,01:33:47,Fife junior female,3
43,J Kibble,,,01:33:47,Fife junior female,3
43,C Legge,,,00:56:42,Fife junior female,4
44,A Marshall,,,00:58:39,Team with no name,1
44,P Haslett,,,00:58:39,Team with no name,1
44,Z McFarlane,,,00:52:23,Team with no name,2
44,C McGoldrick,,,01:37:12,Team with no name,3
44,S MacFarlane,,,01:37:12,Team with no name,3
44,K Postlethwaite,,,01:06:25,Team with no name,4
45,T Morgan,,,01:04:37,Dundee RR C,1
45,M Taggart,,,01:04:37,Dundee RR C,1
45,S Brown,,,00:52:45,Dundee RR C,2
45,A McLeod,,,01:50:33,Dundee RR C,3
45,I Muir,,,01:50:33,Dundee RR C,3
45,K McLeod/D Fields,,,00:55:38,Dundee RR C,4
46,F Cation,,,01:00:32,Fife F,1
46,G Duncan,,,01:00:32,Fife F,1
46,B Mustard,,,00:48:15,Fife F,2
46,M Kuzyszyn,,,01:58:12,Fife F,3
46,A Robertson,,,01:58:12,Fife F,3
46,G Bennison,,,00:57:39,Fife F,4
47,A Aitken,,,01:11:08,Wee County ladies,1
47,J Binnie,,,01:11:08,Wee County ladies,1
47,C Strain,,,00:46:15,Wee County ladies,2
47,L Stother,,,01:45:48,Wee County ladies,3
47,J McAdam,,,01:45:48,Wee County ladies,3
47,L Harding,,,01:02:56,Wee County ladies,4
48,J Anderson,,,01:05:54,Carnethy ladies B,1
48,H Spenceley,,,01:05:54,Carnethy ladies B,1
48,M Shiell,,,00:43:48,Carnethy ladies B,2
48,M Forrest,,,02:13:22,Carnethy ladies B,3
48,P Drouet,,,02:13:22,Carnethy ladies B,3
48,A Powell,,,00:56:56,Carnethy ladies B,4
49,M Scott,,,01:02:39,Westerlands ladies B,1
49,I Coombs,,,01:02:39,Westerlands ladies B,1
49,P McLaughlin,,,00:55:40,Westerlands ladies B,2
49,G Irvine,,,02:04:40,Westerlands ladies B,3
49,H MacPherson,,,02:04:40,Westerlands ladies B,3
49,V Brunton,,,00:57:01,Westerlands ladies B,4
