Position,Name,Club,Category,Time,Team,Leg
26,Bob Sheridan,,,0:31:43,Cosmics Men,1
26,Rob Brookes,,,1:07:37,Cosmics Men,2
26,Neil Easton,,,1:07:37,Cosmics Men,2
26,Colin Russel,,,0:50:51,Cosmics Men,3
26,Mark Stockton,,,0:50:51,Cosmics Men,3
26,Richard Wade,,,0:43:45,Cosmics Men,4
27,Kenny Anthony,,,0:29:22,Fife AC Over 50's,1
27,John Kay,,,1:14:30,Fife AC Over 50's,2
27,Dave Cowan,,,1:14:30,Fife AC Over 50's,2
27,Ian Hawkins,,,0:57:05,Fife AC Over 50's,3
27,Alasdair Hood,,,0:57:05,Fife AC Over 50's,3
27,Jez Tomlinson,,,0:34:21,Fife AC Over 50's,4
28,Jamie Scobie,,,0:30:59,Fife AC 1st Team (Jamie),1
28,Ryan Brocklebank,,,1:21:01,Fife AC 1st Team (Jamie),2
28,Oskar Fraser Krauss,,,1:21:01,Fife AC 1st Team (Jamie),2
28,Craig Morris,,,0:52:52,Fife AC 1st Team (Jamie),3
28,Sam Fernando,,,0:52:52,Fife AC 1st Team (Jamie),3
28,Robert Sparks,,,0:31:36,Fife AC 1st Team (Jamie),4
29,Sally Wallis,,,0:32:48,Deeside Ladies,1
29,Steph Provan,,,1:08:00,Deeside Ladies,2
29,Clare Whitehead,,,1:08:00,Deeside Ladies,2
29,Jenny Ricketts,,,0:57:47,Deeside Ladies,3
29,Samantha Rendall,,,0:57:47,Deeside Ladies,3
29,Sarah Dunn,,,0:38:17,Deeside Ladies,4
30,Fraser Scott,,,0:28:24,Lomie Laggards,1
30,Cameron Watson,,,1:25:11,Lomie Laggards,2
30,John Donnelly,,,1:25:11,Lomie Laggards,2
30,James Crozier,,,0:51:56,Lomie Laggards,3
30,Christopher Darling,,,0:51:56,Lomie Laggards,3
30,Neil Martin,,,0:32:32,Lomie Laggards,4
31,Euan Mackay,,,0:34:49,OHR V50,1
31,Dave Scott,,,1:16:06,OHR V50,2
31,Pete Buchanan,,,1:16:06,OHR V50,2
31,John Stevenson,,,0:53:15,OHR V50,3
31,Alan Manson,,,0:53:15,OHR V50,3
31,Dave Murray,,,0:34:01,OHR V50,4
32,Ciara Baxter,,,0:33:55,Bellahouston Road Runners,1
32,Bob Reid,,,1:09:20,Bellahouston Road Runners,2
32,Alastair Ewen,,,1:09:20,Bellahouston Road Runners,2
32,David Stakes,,,1:03:49,Bellahouston Road Runners,3
32,Gerry Hanlon,,,1:03:49,Bellahouston Road Runners,3
32,Tommy O'Connell,,,0:32:31,Bellahouston Road Runners,4
33,Isla MacKay,,,0:30:43,Lochaber AC Ladies',1
33,Diane Baum,,,1:14:45,Lochaber AC Ladies',2
33,Sarah MacKenzie,,,1:14:45,Lochaber AC Ladies',2
33,Edie Hemstock,,,0:55:45,Lochaber AC Ladies',3
33,Ciara Largey,,,0:55:45,Lochaber AC Ladies',3
33,Marie Meldrum,,,0:39:29,Lochaber AC Ladies',4
34,Duncan Davis,,,0:31:13,Carnethy Men C,1
34,Nigel Shekleton,,,1:17:09,Carnethy Men C,2
34,Matt Jones,,,1:17:09,Carnethy Men C,2
34,Alan Renville,,,0:59:13,Carnethy Men C,3
34,Andrew Patience,,,0:59:13,Carnethy Men C,3
34,Anthony Hemmings,,,0:33:10,Carnethy Men C,4
35,Sophie Mullins,,,0:29:12,Fife AC Ron's Rebels,1
35,Megan Crawford,,,1:26:28,Fife AC Ron's Rebels,2
35,Morgan Windram-Geddes,,,1:26:28,Fife AC Ron's Rebels,2
35,Amie McKimmie,,,0:54:34,Fife AC Ron's Rebels,3
35,Jennifer Kibble,,,0:54:34,Fife AC Ron's Rebels,3
35,Halina Rees,,,0:33:42,Fife AC Ron's Rebels,4
36,Dave Calder,,,0:30:42,Westies M50,1
36,Marc Roper,,,1:12:33,Westies M50,2
36,Ian Thurlbeck,,,1:12:33,Westies M50,2
36,John Quinn,,,1:03:35,Westies M50,3
36,Brian Brennan,,,1:03:35,Westies M50,3
36,Donald Reid,,,0:37:26,Westies M50,4
37,Bill Smith,,,0:30:06,Wormit Runners,1
37,David Shepherd,,,1:26:19,Wormit Runners,2
37,Gus McGhie,,,1:26:19,Wormit Runners,2
37,Lee Strachan,,,0:51:28,Wormit Runners,3
37,Keith Taylor,,,0:51:28,Wormit Runners,3
37,Nick Johnson,,,0:36:52,Wormit Runners,4
38,David Hirst,,,0:31:33,Deeside Mix,1
38,Jon Musgrave,,,1:11:39,Deeside Mix,2
38,Dirk Wallis,,,1:11:39,Deeside Mix,2
38,Clare Martin,,,1:05:19,Deeside Mix,3
38,Marie Entwistle,,,1:05:19,Deeside Mix,3
38,Andy Bain,,,0:36:24,Deeside Mix,4
39,Colin Souter,,,0:32:27,"The ""R"" Team",1
39,Charles Lines,,,1:18:15,"The ""R"" Team",2
39,David White,,,1:18:15,"The ""R"" Team",2
39,Tommy Begley,,,1:00:14,"The ""R"" Team",3
39,Alasdair McCallum,,,1:00:14,"The ""R"" Team",3
39,Roderick Pugh,,,0:36:26,"The ""R"" Team",4
40,Andy Laycock,,,0:29:33,Kinross RR The Teachers and the Students,1
40,Allan Kemp,,,1:15:52,Kinross RR The Teachers and the Students,2
40,Andy Johns,,,1:15:52,Kinross RR The Teachers and the Students,2
40,Jillian Gordon,,,1:02:25,Kinross RR The Teachers and the Students,3
40,Hazel Porter,,,1:02:25,Kinross RR The Teachers and the Students,3
40,Judith Dobson,,,0:39:59,Kinross RR The Teachers and the Students,4
41,Dan Clements,,,0:30:54,HBT Hoppy Beer's Tremendous!,1
41,Bobby Scully,,,1:24:09,HBT Hoppy Beer's Tremendous!,2
41,Dave Matthews,,,1:24:09,HBT Hoppy Beer's Tremendous!,2
41,Peter Gardiner,,,0:59:53,HBT Hoppy Beer's Tremendous!,3
41,Dan Beckett,,,0:59:53,HBT Hoppy Beer's Tremendous!,3
41,Gavin Schmidt,,,0:33:07,HBT Hoppy Beer's Tremendous!,4
42,David Sleigh,,,0:33:16,Fife AC MV40,1
42,Wright Beveridge,,,1:19:36,Fife AC MV40,2
42,Neil Millar,,,1:19:36,Fife AC MV40,2
42,Andy Milne,,,0:58:23,Fife AC MV40,3
42,Luca Basso,,,0:58:23,Fife AC MV40,3
42,Calum Harvie,,,0:38:29,Fife AC MV40,4
43,Tommy Rampling,,,0:32:49,Rubbie Burny Bitz HRC,1
43,Tom Middlemiss,,,1:23:16,Rubbie Burny Bitz HRC,2
43,Rachel Middlemiss,,,1:23:16,Rubbie Burny Bitz HRC,2
43,Stephen Dorey,,,0:59:39,Rubbie Burny Bitz HRC,3
43,Fergus Bisset,,,0:59:39,Rubbie Burny Bitz HRC,3
43,Duncan Hill,,,0:34:14,Rubbie Burny Bitz HRC,4
44,Roddy McCrae,,,0:30:59,Carnethy MV50-2,1
44,Andrew Shepherd,,,1:16:59,Carnethy MV50-2,2
44,Andy Spenceley,,,1:16:59,Carnethy MV50-2,2
44,Willie Gibson,,,1:06:48,Carnethy MV50-2,3
44,Bob Waterhouse,,,1:06:48,Carnethy MV50-2,3
44,Gordon Cameron,,,0:37:00,Carnethy MV50-2,4
45,Claire Stansfield,,,0:36:57,Wilson + Stansfield,1
45,Thomas Wilson,,,1:13:59,Wilson + Stansfield,2
45,Daniel Stansfield,,,1:13:59,Wilson + Stansfield,2
45,Steve Wilson,,,1:02:06,Wilson + Stansfield,3
45,Ben Stansfield,,,1:02:06,Wilson + Stansfield,3
45,Emma Wilson,,,0:39:12,Wilson + Stansfield,4
46,Ricky Davidson,,,0:31:27,Hawks C,1
46,Dave Mitchell,,,1:24:57,Hawks C,2
46,John Hepburn,,,1:24:57,Hawks C,2
46,Gareth Irons,,,0:57:25,Hawks C,3
46,Mark Lamb,,,0:57:25,Hawks C,3
46,Phil Forte,,,0:39:16,Hawks C,4
47,Malcolm Macfie,,,0:39:03,Beacon A,1
47,Neil MacNichol,,,1:13:17,Beacon A,2
47,Bobby Summers,,,1:13:17,Beacon A,2
47,Jim Stevenson,,,0:59:43,Beacon A,3
47,David Lyon,,,0:59:43,Beacon A,3
47,Ian Hill,,,0:42:26,Beacon A,4
48,James O'Donnell,,,0:36:58,Dundee Road Runners A,1
48,Matty Low,,,1:23:01,Dundee Road Runners A,2
48,David Stewart,,,1:23:01,Dundee Road Runners A,2
48,John Mill,,,1:02:09,Dundee Road Runners A,3
48,Richard Toller,,,1:02:09,Dundee Road Runners A,3
48,Steve Peters,,,0:34:15,Dundee Road Runners A,4
49,Bryce Aitken,,,0:31:14,Fife AC Fife President's Select,1
49,Steven Pennycook,,,1:27:04,Fife AC Fife President's Select,2
49,Eric Lalande,,,1:27:04,Fife AC Fife President's Select,2
49,Gary Barker,,,1:03:48,Fife AC Fife President's Select,3
49,Graeme Barker,,,1:03:48,Fife AC Fife President's Select,3
49,Colin Brown,,,0:34:33,Fife AC Fife President's Select,4
50,Paul Macari,,,0:35:53,Forfar Hill Runners,1
50,Craig Stewart,,,1:23:31,Forfar Hill Runners,2
50,Keith Headridge,,,1:23:31,Forfar Hill Runners,2
50,Ron Milne,,,1:06:02,Forfar Hill Runners,3
50,Scott McPherson,,,1:06:02,Forfar Hill Runners,3
50,Brian Bonnyman,,,0:32:21,Forfar Hill Runners,4
51,Beverley Gibson,,,0:33:48,Fife AC Fifie Wifies,1
51,Louise Burt,,,1:24:52,Fife AC Fifie Wifies,2
51,Susan Harley,,,1:24:52,Fife AC Fifie Wifies,2
51,Hilary Ritchie,,,1:00:53,Fife AC Fifie Wifies,3
51,Sarah Legge,,,1:00:53,Fife AC Fifie Wifies,3
51,Keren MacPherson,,,0:38:21,Fife AC Fifie Wifies,4
52,Kieran Morgan,,,0:37:36,Carnegie Harriers Dreamy Team,1
52,Calum Vallance,,,1:24:34,Carnegie Harriers Dreamy Team,2
52,David Greig,,,1:24:34,Carnegie Harriers Dreamy Team,2
52,Ian Johnston,,,0:59:53,Carnegie Harriers Dreamy Team,3
52,John Hynd,,,0:59:53,Carnegie Harriers Dreamy Team,3
52,Andrew Smith,,,0:36:10,Carnegie Harriers Dreamy Team,4
53,Clara Ursitti,,,0:36:06,Shettleston Refined Mix,1
53,Adam Harris,,,1:19:57,Shettleston Refined Mix,2
53,Graham Ramsay,,,1:19:57,Shettleston Refined Mix,2
53,Malcolm Patterson,,,0:59:14,Shettleston Refined Mix,3
53,Lucy Colquhoun,,,0:59:14,Shettleston Refined Mix,3
53,Susan Breckenridge,,,0:44:36,Shettleston Refined Mix,4
54,Maureen Hill,,,0:37:40,Kinross RR Nick's Devils,1
54,Matt Newton,,,1:23:56,Kinross RR Nick's Devils,2
54,Nick Rowan,,,1:23:56,Kinross RR Nick's Devils,2
54,Graham Kemp,,,0:59:58,Kinross RR Nick's Devils,3
54,Scott Strachan,,,0:59:58,Kinross RR Nick's Devils,3
54,David Chalmers,,,0:39:30,Kinross RR Nick's Devils,4
55,Karen Kealey,,,0:34:53,OHR FV40,1
55,Andrea Priestley,,,1:22:03,OHR FV40,2
55,Fiona Kelsall,,,1:22:03,OHR FV40,2
55,Katy Baxter,,,1:03:42,OHR FV40,3
55,Mairi McIntosh,,,1:03:42,OHR FV40,3
55,Susan Lindsey,,,0:40:51,OHR FV40,4
56,Keith Ferguson,,,0:33:53,Fife AC Geordie Munro Baggers,1
56,Neill Mitchell,,,1:23:31,Fife AC Geordie Munro Baggers,2
56,Dan Newman,,,1:23:31,Fife AC Geordie Munro Baggers,2
56,Ian Ritchie,,,1:09:53,Fife AC Geordie Munro Baggers,3
56,Jim Woodburn,,,1:09:53,Fife AC Geordie Munro Baggers,3
56,Jay Todd,,,0:34:31,Fife AC Geordie Munro Baggers,4
57,Gail Murdoch,,,0:34:59,Carnegie Harriers Beautiful Belles,1
57,Fabienne Thompson,,,1:32:25,Carnegie Harriers Beautiful Belles,2
57,Isobel Burnett,,,1:32:25,Carnegie Harriers Beautiful Belles,2
57,Jo Wilson,,,0:57:26,Carnegie Harriers Beautiful Belles,3
57,Kristin Lonnie,,,0:57:26,Carnegie Harriers Beautiful Belles,3
57,Melanie Sinclair,,,0:37:54,Carnegie Harriers Beautiful Belles,4
58,Jim Shemilt,,,0:37:15,OHR Mixed,1
58,John McEwan,,,1:25:11,OHR Mixed,2
58,Juliette Camburn,,,1:25:11,OHR Mixed,2
58,Sararh Wiseman,,,0:57:04,OHR Mixed,3
58,Gillian Godfrey,,,0:57:04,OHR Mixed,3
58,Ron Martin,,,0:44:29,OHR Mixed,4
59,Iain Beedie,,,0:33:21,Lomie Legends,1
59,Dave Turner,,,1:21:19,Lomie Legends,2
59,Colin Wilson,,,1:21:19,Lomie Legends,2
59,Richard Gatehouse,,,1:10:19,Lomie Legends,3
59,Alan Graham,,,1:10:19,Lomie Legends,3
59,Pat Mallet,,,0:40:43,Lomie Legends,4
60,Rachel Blaikie,,,0:41:05,Kinnoull Runners Down,1
60,Andrew Blaikie,,,1:19:40,Kinnoull Runners Down,2
60,Matthew McCullach,,,1:19:40,Kinnoull Runners Down,2
60,Laura Jarvis,,,1:17:14,Kinnoull Runners Down,3
60,Catherine Evans,,,1:17:14,Kinnoull Runners Down,3
60,Barry McGuire,,,0:31:25,Kinnoull Runners Down,4
61,Ian Simpson,,,0:36:54,Leven Tufties,1
61,David Howe,,,1:22:21,Leven Tufties,2
61,Jason Harrison,,,1:22:21,Leven Tufties,2
61,Ian Little,,,1:05:08,Leven Tufties,3
61,Ruwan Fernando,,,1:05:08,Leven Tufties,3
61,Leonard Zabek,,,0:45:48,Leven Tufties,4
62,George Findlay,,,0:36:14,"Anster Haddies ""A""",1
62,Chris Broome,,,1:42:36,"Anster Haddies ""A""",2
62,Allan Gibson,,,1:42:36,"Anster Haddies ""A""",2
62,Davie Burgess,,,0:52:12,"Anster Haddies ""A""",3
62,Stuart McKenzie,,,0:52:12,"Anster Haddies ""A""",3
62,Ewan Cameron,,,0:40:32,"Anster Haddies ""A""",4
63,Phil Suttie,,,0:32:31,Team Snake,1
63,Ian Donald,,,1:29:27,Team Snake,2
63,Brian Hill,,,1:29:27,Team Snake,2
63,Phil McLaughlin,,,1:04:11,Team Snake,3
63,Nev McLaughlin,,,1:04:11,Team Snake,3
63,Michael Watson,,,0:46:43,Team Snake,4
64,Michael McComb,,,0:36:38,Penicuik Harriers Cuikie Cream,1
64,Rob Wilson,,,1:24:31,Penicuik Harriers Cuikie Cream,2
64,Mark Snodgrass,,,1:24:31,Penicuik Harriers Cuikie Cream,2
64,Andrea Wilson,,,1:08:29,Penicuik Harriers Cuikie Cream,3
64,Chris Downie,,,1:08:29,Penicuik Harriers Cuikie Cream,3
64,Sadie Kemp,,,0:43:36,Penicuik Harriers Cuikie Cream,4
65,Rory Morrice,,,0:32:36,Team DKMC,1
65,Rob Davies,,,1:32:38,Team DKMC,2
65,Jamie Cunningham,,,1:32:38,Team DKMC,2
65,Lizzie Knox,,,1:15:35,Team DKMC,3
65,Katie Cunningham,,,1:15:35,Team DKMC,3
65,Thomas Knox,,,0:32:51,Team DKMC,4
66,Pete Bracegirdle,,,0:33:06,The Sonsie Bogles,1
66,Simon Maclean,,,1:30:12,The Sonsie Bogles,2
66,Anthony Hagger,,,1:30:12,The Sonsie Bogles,2
66,Ally Kirk,,,1:07:38,The Sonsie Bogles,3
66,Allan Lang,,,1:07:38,The Sonsie Bogles,3
66,Kenny McAlpine,,,0:44:38,The Sonsie Bogles,4
67,Joda Quigley,,,0:33:17,Westies Ladies A,1
67,Deborah Stokoe,,,1:36:15,Westies Ladies A,2
67,Mirjam Allik,,,1:36:15,Westies Ladies A,2
67,Paula Gardiner,,,1:01:13,Westies Ladies A,3
67,Sarah Adams,,,1:01:13,Westies Ladies A,3
67,Karine Salin,,,0:44:56,Westies Ladies A,4
68,Pat Mallet,,,0:36:48,Glorious Glees of Lomonds,1
68,Gus Bowman,,,1:28:25,Glorious Glees of Lomonds,2
68,Derek Jablonski,,,1:28:25,Glorious Glees of Lomonds,2
68,Brian Landels,,,1:09:06,Glorious Glees of Lomonds,3
68,David Osborn,,,1:09:06,Glorious Glees of Lomonds,3
68,Joe Holden,,,0:41:54,Glorious Glees of Lomonds,4
69,David Norrie,,,0:36:21,Fife AC Daniel Clark,1
69,Daniel Clarke,,,1:25:29,Fife AC Daniel Clark,2
69,Andy Howett,,,1:25:29,Fife AC Daniel Clark,2
69,Frank Popham,,,1:01:49,Fife AC Daniel Clark,3
69,Richard Wotherspoon,,,1:01:49,Fife AC Daniel Clark,3
69,Pete Caulton,,,0:52:50,Fife AC Daniel Clark,4
70,Kieran Middleton,,,0:37:12,Porty Dads,1
70,Andy McFadyen,,,1:28:32,Porty Dads,2
70,Ben Cluley,,,1:28:32,Porty Dads,2
70,Geoff Lynn,,,1:03:29,Porty Dads,3
70,RobinTorrie,,,1:03:29,Porty Dads,3
70,Ian McMillan,,,0:47:24,Porty Dads,4
71,William Gabrielli,,,0:37:19,SASOL Slugs,1
71,Michael Loadman,,,1:43:37,SASOL Slugs,2
71,Said Abu Bakar,,,1:43:37,SASOL Slugs,2
71,Rhona Van Rensburg,,,0:59:14,SASOL Slugs,3
71,Hendrik Van Rensburg,,,0:59:14,SASOL Slugs,3
71,Paul Webb,,,0:36:54,SASOL Slugs,4
72,Linda Palmer,,,0:39:24,Kinross RR Dream Team,1
72,John Boyle,,,1:29:56,Kinross RR Dream Team,2
72,Annabel Simpson,,,1:29:56,Kinross RR Dream Team,2
72,Mhairi Boyle,,,1:07:23,Kinross RR Dream Team,3
72,Kevin Reith,,,1:07:23,Kinross RR Dream Team,3
72,Keith Cuthbert,,,0:40:36,Kinross RR Dream Team,4
73,Iona McKay,,,0:36:58,Wee County Harriers Best Team,1
73,Gordon McNeil,,,1:33:16,Wee County Harriers Best Team,2
73,David McNeil,,,1:33:16,Wee County Harriers Best Team,2
73,Derek Fish,,,1:06:29,Wee County Harriers Best Team,3
73,Scott Wilson,,,1:06:29,Wee County Harriers Best Team,3
73,Stephen Beveridge,,,0:40:39,Wee County Harriers Best Team,4
74,Georgina McAllister,,,0:39:10,Carnethy Ladies,1
74,Joanne Anderson,,,1:28:08,Carnethy Ladies,2
74,Myvanwy Fenton May,,,1:28:08,Carnethy Ladies,2
74,Mary Lye,,,1:04:04,Carnethy Ladies,3
74,Kathy Henly,,,1:04:04,Carnethy Ladies,3
74,Annie Gaguardi,,,0:46:09,Carnethy Ladies,4
75,Peter Midgley,,,0:37:45,Westies Mens D,1
75,Keith Adams,,,1:35:21,Westies Mens D,2
75,Mindy MacLeod,,,1:35:21,Westies Mens D,2
75,John Hamer,,,1:05:24,Westies Mens D,3
75,Christopher McKiddle,,,1:05:24,Westies Mens D,3
75,Paul Strachan,,,0:39:02,Westies Mens D,4
76,Maddy Watson,,,0:34:38,Strathearn Ladies,1
