Position,Name,Club,Category,Time,Team,Leg
142,Sandy Bell,,,01:49:39,Fife Athletic Club - Alastair Robertson,3
142,Claire Walsh,,,01:49:39,Fife Athletic Club - Alastair Robertson,3
142,Eric Nachman,,,00:54:43,Fife Athletic Club - Alastair Robertson,4
143,Elizabeth Shively,,,00:38:28,The Lomond Plodders,1
143,Jeremy Hill,,,01:46:22,The Lomond Plodders,2
143,Morven Sayer,,,01:46:22,The Lomond Plodders,2
143,Kerith George-Bryant,,,02:00:40,The Lomond Plodders,3
143,Pamela McIldowie,,,02:00:40,The Lomond Plodders,3
143,Ally McAdam-Smith,,,01:06:08,The Lomond Plodders,4
144,Daile Sipple,,,00:43:08,Perth Road Runners B,1
144,John Rudd,,,02:48:04,Perth Road Runners B,2
144,Kirsty Bogle,,,02:48:04,Perth Road Runners B,2
144,Caroline Jones,,,01:15:28,Perth Road Runners B,3
144,Lisa Aikman,,,01:15:28,Perth Road Runners B,3
144,Kevin Rogers,,,00:49:17,Perth Road Runners B,4
145,Sarah Eaton,,,00:47:26,Kinross Ladies B,1
145,Alison Robertson,,,01:57:02,Kinross Ladies B,2
145,Laura Muncey,,,01:57:02,Kinross Ladies B,2
145,Fiona Kemp,,,01:56:38,Kinross Ladies B,3
145,Gillian Kemp,,,01:56:38,Kinross Ladies B,3
145,Karen Mitchell,,,01:00:02,Kinross Ladies B,4
146,Nessie Kirkbride,,,00:51:24,Falkland Trail Runners - Nutty Squirrels,1
146,Rod Cooke,,,02:30:06,Falkland Trail Runners - Nutty Squirrels,2
146,Justin Gouck,,,02:30:06,Falkland Trail Runners - Nutty Squirrels,2
146,Paul Campbell,,,01:51:42,Falkland Trail Runners - Nutty Squirrels,3
146,Myra Campbell,,,01:51:42,Falkland Trail Runners - Nutty Squirrels,3
146,Annie Gibson,,,00:57:21,Falkland Trail Runners - Nutty Squirrels,4
147,Gordon Hill,,,00:43:12,Fife Athletic Club - Ofals,1
147,Tom Ross,,,01:36:59,Fife Athletic Club - Ofals,2
147,Tom Scott,,,01:36:59,Fife Athletic Club - Ofals,2
147,Andy Wright,,,02:19:59,Fife Athletic Club - Ofals,3
147,Carole Melville,,,02:19:59,Fife Athletic Club - Ofals,3
147,Frank Cation,,,01:53:01,Fife Athletic Club - Ofals,4
,Dawn Watson,,,00:44:09,Beacon Belles Plus One,1
,Hazel Williamson,,,01:49:05,Beacon Belles Plus One,2
,Jenny Bellfield,,,01:49:05,Beacon Belles Plus One,2
,Shân Lees,,,01:44:36,Beacon Belles Plus One,3
,Debbie Wilson,,,01:44:36,Beacon Belles Plus One,3
,Claire Larravide,,,00:38:15,Westerlands: Lady Bee's,1
