Position,Name,Club,Category,Time,Team,Leg
68,Maya Stone,,,1:32:02,Fife Junior Females,3
68,Natasha McIntosh,,,0:44:16,Fife Junior Females,4
69,Paula Druet,,,1:09:09,Carnethy Mixed,1
69,Margaret Forest,,,1:09:09,Carnethy Mixed,1
69,Ellie Sutton,,,0:44:14,Carnethy Mixed,4
70,Muffy Calder,,,0:58:03,Westerlands & Ladies B,1
70,Victoria Reid,,,0:58:03,Westerlands & Ladies B,1
70,Katherine Kirk,,,0:35:57,Westerlands & Ladies B,2
70,Catriona Miller,,,1:24:58,Westerlands & Ladies B,3
70,Jane Robertson,,,1:24:58,Westerlands & Ladies B,3
70,Matilda Brown,,,0:47:42,Westerlands & Ladies B,4
71,Scott Urquhart,,,0:51:16,East Fife Tri Club A,1
71,chris Scott,,,0:51:16,East Fife Tri Club A,1
71,Mark Rochford,,,0:38:44,East Fife Tri Club A,2
71,Rhona Graham,,,1:30:18,East Fife Tri Club A,3
71,Mary Cross Rose,,,1:30:18,East Fife Tri Club A,3
71,Susan Moffatt,,,0:47:18,East Fife Tri Club A,4
72,Ian Hawkin,,,0:57:59,Fife K,1
72,Jim Close,,,0:57:59,Fife K,1
72,John Keenlyside,,,0:36:51,Fife K,2
72,Bob Allison,,,1:22:46,Fife K,3
72,Chris Clark,,,1:22:46,Fife K,3
72,Bob Stark & Mary Mitchell,,,0:50:33,Fife K,4
73,Jim Winning,,,0:58:51,Beacon A,1
73,Bob Mahal,,,0:58:51,Beacon A,1
73,Neil MacMillan,,,0:36:39,Beacon A,2
73,Malcolm Macfie,,,1:25:57,Beacon A,3
73,Ian Hill,,,1:25:57,Beacon A,3
73,Stuart McQueen,,,0:47:09,Beacon A,4
74,Ian Doig,,,1:05:21,KFOetal,1
74,Lewis Strachan,,,1:05:21,KFOetal,1
74,Dave Ellison,,,0:39:22,KFOetal,2
74,Brian Carr,,,1:19:56,KFOetal,3
74,Brian Smith,,,1:19:56,KFOetal,3
74,Mike Kuzszyn,,,0:46:01,KFOetal,4
75,Ian Shield,,,1:02:01,Anster Haddies B,1
75,Jackie Murray,,,1:02:01,Anster Haddies B,1
75,Chappie Mathers,,,0:33:36,Anster Haddies B,2
75,George Fidlay,,,1:25:47,Anster Haddies B,3
75,Hazel Bradley,,,1:25:47,Anster Haddies B,3
75,Debz Hay,,,0:49:34,Anster Haddies B,4
76,Tom Sutherland,,,1:02:55,Mondaynighters,1
76,Iain Beedie,,,1:02:55,Mondaynighters,1
76,Cheryl Peebles,,,0:41:09,Mondaynighters,2
76,Colin Wilson,,,1:20:08,Mondaynighters,3
76,Joan Wilson,,,1:20:08,Mondaynighters,3
76,Alice Sutherland,,,0:49:52,Mondaynighters,4
77,Mandy Waite,,,0:57:46,Fife Ladies B,1
77,Anita Laidlaw,,,0:57:46,Fife Ladies B,1
77,Suzy Cleary,,,0:38:25,Fife Ladies B,2
77,Pether-Kate Smith,,,1:38:36,Fife Ladies B,3
77,Claire Jarvis,,,1:38:36,Fife Ladies B,3
77,Wendy Ritchie & & Friends,,,0:44:23,Fife Ladies B,4
78,Dick Westwater,,,0:58:36,Fife I,1
78,Alan Lees,,,0:58:36,Fife I,1
78,Brian Peachey,,,0:36:09,Fife I,2
78,Graham Duncan,,,1:38:14,Fife I,3
78,Catriona Duncan,,,1:38:14,Fife I,3
78,Margaret Robertson (DRR) & Kenneth McLeod (DRR),,,0:46:43,Fife I,4
79,Moira Grainger,,,0:56:32,Fife Ladies Vets B,1
79,Miriam Rennet (DRR),,,0:56:32,Fife Ladies Vets B,1
79,Innes Bracegirdle,,,0:38:46,Fife Ladies Vets B,2
79,Charlotte Kirby,,,1:41:17,Fife Ladies Vets B,3
79,Alison McAdam,,,1:41:17,Fife Ladies Vets B,3
79,Sandra Aitken,,,0:44:14,Fife Ladies Vets B,4
80,Bob Beveridge,,,1:03:31,Fife L,1
80,Ian Ritchie,,,1:03:31,Fife L,1
80,Lindsay Urquhart,,,0:40:59,Fife L,2
80,Stephen Moffatt,,,1:22:40,Fife L,3
80,Joe Holden,,,1:22:40,Fife L,3
80,Katy Tan & Anne Whiteford,,,0:55:41,Fife L,4
81,Peter Lambie,,,0:57:09,Fife J,1
81,Willie Duff,,,0:57:09,Fife J,1
81,Bob Mustard,,,0:41:32,Fife J,2
81,Andy Wright,,,1:39:54,Fife J,3
81,John McNally,,,1:39:54,Fife J,3
81,Graham Bennison &,,,0:48:14,Fife J,4
82,Pauline McAdam,,,0:51:52,Westerlands & Ladies C,4
83,Caroline Strain,,,1:04:35,Wee Countie Harriers Mixed,1
83,Lindsay Stother,,,1:04:35,Wee Countie Harriers Mixed,1
83,Amanda Aitken,,,1:41:00,Wee Countie Harriers Mixed,3
83,Jonathan Woods,,,1:41:00,Wee Countie Harriers Mixed,3
83,Jane Binnie,,,0:51:07,Wee Countie Harriers Mixed,4
84,Karen Young,,,0:47:04,Beacon Ladies,4
