Position,Name,Club,Category,Time,Team,Leg
14,Dave Murray,,,01:04:50,Ochil Vets,3
14,Andrea Priestley,,,01:04:50,Ochil Vets,3
14,Euan Mackay,,,00:33:49,Ochil Vets,4
15,Phil Mestecky,,,00:43:20,"Strathearn Harriers Men's ""A""",1
15,Graham Johnston,,,00:43:20,"Strathearn Harriers Men's ""A""",1
15,Digby Sim,,,00:30:58,"Strathearn Harriers Men's ""A""",2
15,Colin Glencorse,,,01:02:11,"Strathearn Harriers Men's ""A""",3
15,Will Manners,,,01:02:11,"Strathearn Harriers Men's ""A""",3
15,Ben Wake,,,00:35:31,"Strathearn Harriers Men's ""A""",4
16,John Donnelly,,,00:44:15,"Westerlands ""A""",1
16,Steffen Gorgas,,,00:44:15,"Westerlands ""A""",1
16,Manny Gorman,,,00:29:30,"Westerlands ""A""",2
16,Chris Upson,,,01:07:45,"Westerlands ""A""",3
16,David Riach,,,01:07:45,"Westerlands ""A""",3
16,Brian Bonnyman,,,00:32:27,"Westerlands ""A""",4
17,Will Mair,,,00:47:23,HBT Wreckage,1
17,Miranda Grant,,,00:47:23,HBT Wreckage,1
17,Claire Ward,,,00:31:27,HBT Wreckage,2
17,Ray Ward,,,01:00:10,HBT Wreckage,3
17,Phil Mowbray,,,01:00:10,HBT Wreckage,3
17,Jamie Thin,,,00:35:26,HBT Wreckage,4
18,Jas Baillie,,,00:47:21,"Anster Haddies ""A""",1
18,Richard Shaw,,,00:47:21,"Anster Haddies ""A""",1
18,Dave Burgess,,,00:28:13,"Anster Haddies ""A""",2
18,Ian Mills,,,01:05:31,"Anster Haddies ""A""",3
18,Neil Smith,,,01:05:31,"Anster Haddies ""A""",3
18,Bill Hutchison,,,00:33:34,"Anster Haddies ""A""",4
19,Peter Swimspon,,,00:39:15,"Carnegie Harriers Vet Men's ""A""",1
19,Lewis Lawson,,,00:39:15,"Carnegie Harriers Vet Men's ""A""",1
19,Stevie Ogg,,,00:31:55,"Carnegie Harriers Vet Men's ""A""",2
19,Kenny MacDonald,,,01:09:11,"Carnegie Harriers Vet Men's ""A""",3
19,Peter Humphries,,,01:09:11,"Carnegie Harriers Vet Men's ""A""",3
19,Ian Johnston,,,00:34:24,"Carnegie Harriers Vet Men's ""A""",4
20,Roger Clark,,,00:46:54,"Carnegie Harriers Men's ""B""",1
20,N Weir,,,00:46:54,"Carnegie Harriers Men's ""B""",1
20,Steven King,,,00:29:36,"Carnegie Harriers Men's ""B""",2
20,S Bennett,,,01:04:35,"Carnegie Harriers Men's ""B""",3
20,R Cunningham,,,01:04:35,"Carnegie Harriers Men's ""B""",3
20,Calum McGraw,,,00:34:44,"Carnegie Harriers Men's ""B""",4
21,Nicola Meekin,,,00:43:14,Team Cruachan/LAC,1
21,John Grant,,,00:43:14,Team Cruachan/LAC,1
21,Susannah MacMillan,,,00:34:51,Team Cruachan/LAC,2
21,Tom Smith,,,00:58:23,Team Cruachan/LAC,3
21,Philip Price,,,00:58:23,Team Cruachan/LAC,3
21,Lizzie Rose,,,00:40:43,Team Cruachan/LAC,4
22,Andrew Blaikie,,,00:45:51,The Lost Boys,1
22,Jamie Salvin,,,00:45:51,The Lost Boys,1
22,John Harper,,,00:31:13,The Lost Boys,2
22,Barry McGuire,,,01:09:26,The Lost Boys,3
22,Russell Duncan,,,01:09:26,The Lost Boys,3
22,Matthew McCullagh,,,00:34:04,The Lost Boys,4
23,James Britton,,,00:39:55,The Arthur's Seat Massive,1
23,Michael Reid,,,00:39:55,The Arthur's Seat Massive,1
23,Bernard Devoy,,,00:29:47,The Arthur's Seat Massive,2
23,Martin Hulme,,,01:12:06,The Arthur's Seat Massive,3
23,Russell Anderson,,,01:12:06,The Arthur's Seat Massive,3
23,Craig Derby,,,00:38:48,The Arthur's Seat Massive,4
24,Alastair Robertson,,,00:46:12,Lothian Running Club,1
24,Mhairi Inglis,,,00:46:12,Lothian Running Club,1
24,Robert Inglis,,,00:30:04,Lothian Running Club,2
24,Edel Mooney,,,01:14:13,Lothian Running Club,3
24,Robin Galloway,,,01:14:13,Lothian Running Club,3
24,Ross Milne,,,00:30:38,Lothian Running Club,4
25,Cameron Burt,,,00:38:50,"Carnethy Senior ""B""",1
25,Jon Ascroft,,,00:38:50,"Carnethy Senior ""B""",1
25,Tim Darlow,,,00:29:46,"Carnethy Senior ""B""",2
25,Richard Bush,,,01:15:24,"Carnethy Senior ""B""",3
25,Derek Paton,,,01:15:24,"Carnethy Senior ""B""",3
25,Shane Bouchier,,,00:37:22,"Carnethy Senior ""B""",4
26,Laurie Anderson,,,00:44:16,"Fife AC ""C""",1
26,Mike Mitchell,,,00:44:16,"Fife AC ""C""",1
26,Tom Ross,,,00:32:43,"Fife AC ""C""",2
26,Chris Dibben,,,01:12:38,"Fife AC ""C""",3
26,Daniel Clarke,,,01:12:38,"Fife AC ""C""",3
26,Matthew MacPherson,,,00:33:19,"Fife AC ""C""",4
27,Norman Galbraith,,,00:48:04,"Giffnock North ""A""",1
27,Graham McKenzie,,,00:48:04,"Giffnock North ""A""",1
27,Neil Deerey,,,00:31:05,"Giffnock North ""A""",4
28,David Jamieson,,,00:41:03,"Shettleston Male ""B""",1
28,Bill Breckenridge,,,00:41:03,"Shettleston Male ""B""",1
28,Malcolm Finbow,,,00:40:11,"Shettleston Male ""B""",2
28,Ian Lewis,,,01:09:52,"Shettleston Male ""B""",3
28,Patrick Walder,,,01:09:52,"Shettleston Male ""B""",3
28,Kenny McCoy,,,00:33:30,"Shettleston Male ""B""",4
29,Mike Galloway,,,00:47:22,"Dundee Hawkhill Harriers ""2""",1
29,John Osborne,,,00:47:22,"Dundee Hawkhill Harriers ""2""",1
29,Paul Leonard,,,FALSE,"Dundee Hawkhill Harriers ""2""",2
29,Craig Love,,,01:11:25,"Dundee Hawkhill Harriers ""2""",3
29,Dave Mitchell,,,01:11:25,"Dundee Hawkhill Harriers ""2""",3
29,Alastair Main,,,00:36:52,"Dundee Hawkhill Harriers ""2""",4
30,Phil Williams,,,00:43:25,Central Athletic Even Slower,1
30,Cameron Cambpell,,,00:43:25,Central Athletic Even Slower,1
30,Phil Hendry,,,00:37:19,Central Athletic Even Slower,2
30,Hugh Buchanan,,,01:07:16,Central Athletic Even Slower,3
30,Catriona Buchanan,,,01:07:16,Central Athletic Even Slower,3
30,Iona Campbell,,,00:38:45,Central Athletic Even Slower,4
31,Paul Edwards,,,00:51:58,Portobello/Sporty Porty,1
31,Bert Logan,,,00:51:58,Portobello/Sporty Porty,1
31,Scott Ferguson,,,00:33:00,Portobello/Sporty Porty,2
31,Peter Buchanan,,,01:10:17,Portobello/Sporty Porty,3
31,Michael Geoghegan,,,01:10:17,Portobello/Sporty Porty,3
31,Willie Jarvie,,,00:36:00,Portobello/Sporty Porty,4
32,Donald McKenzie,,,00:46:53,"Lomond ""A""",1
32,Andy Coulkett,,,00:46:53,"Lomond ""A""",1
32,Brian Moore,,,00:31:41,"Lomond ""A""",2
32,Derek Jablonski,,,01:16:46,"Lomond ""A""",3
32,Gordon Pryde,,,01:16:46,"Lomond ""A""",3
32,Gordon Pryde,,,00:37:08,"Lomond ""A""",4
33,Ally Bagnall,,,00:48:47,"Fife AC ""G""",1
33,Alasdair Hood,,,00:48:47,"Fife AC ""G""",1
33,David T Shepherd,,,00:33:47,"Fife AC ""G""",2
33,Steven Pennycook,,,01:17:36,"Fife AC ""G""",3
33,Colin Brown,,,01:17:36,"Fife AC ""G""",3
33,Adam Harris,,,00:33:23,"Fife AC ""G""",4
34,Allan Stewart,,,00:48:55,Dundee Hawkhill Harriers O'50's,1
34,Stuart Morton,,,00:48:55,Dundee Hawkhill Harriers O'50's,1
34,Stuart Kerr,,,00:33:22,Dundee Hawkhill Harriers O'50's,2
34,Dave Nicholson,,,01:18:03,Dundee Hawkhill Harriers O'50's,3
34,Gordon Watson,,,01:18:03,Dundee Hawkhill Harriers O'50's,3
34,Steve Borland,,,00:33:22,Dundee Hawkhill Harriers O'50's,4
35,Stuart O'Donnell,,,00:44:19,"Bellahouston RR Mens ""C""",1
35,Joe Sheridan,,,00:44:19,"Bellahouston RR Mens ""C""",1
35,Brian O'Donnell,,,00:32:41,"Bellahouston RR Mens ""C""",2
35,Alastair Robertson,,,01:15:39,"Bellahouston RR Mens ""C""",3
35,Dave Weatherhead,,,01:15:39,"Bellahouston RR Mens ""C""",3
35,Ewan MacDonald,,,00:41:11,"Bellahouston RR Mens ""C""",4
36,Murdo Macleod,,,01:15:48,Westerlands Supervets (O'50),3
36,Gordon Robinson,,,01:15:48,Westerlands Supervets (O'50),3
36,Don Reid,,,00:34:50,Westerlands Supervets (O'50),4
37,Martin Hill,,,00:46:15,"Kinross Road Runners ""A""",1
37,Scott Findlay,,,00:46:15,"Kinross Road Runners ""A""",1
37,Ron,,,00:37:18,"Kinross Road Runners ""A""",2
37,Stephen Crawford,,,01:15:23,"Kinross Road Runners ""A""",3
37,Alistair Black,,,01:15:23,"Kinross Road Runners ""A""",3
37,Peter,,,00:36:11,"Kinross Road Runners ""A""",4
38,Colin Larmour,,,00:44:03,Cosmic Hill Bashers,1
38,Steve Helmore,,,00:44:03,Cosmic Hill Bashers,1
38,Elaine Stewart,,,00:41:33,Cosmic Hill Bashers,2
38,Tim Nasa,,,01:09:53,Cosmic Hill Bashers,3
38,David Marshall,,,01:09:53,Cosmic Hill Bashers,3
38,Murray Bryce,,,00:39:43,Cosmic Hill Bashers,4
39,Brad Connor,,,00:44:22,Ochil Mixed,1
39,Pete Buchanan,,,00:44:22,Ochil Mixed,1
39,Mairi Brown,,,00:34:19,Ochil Mixed,2
39,Alayne Finlay,,,01:21:34,Ochil Mixed,3
39,Davie Duncan,,,01:21:34,Ochil Mixed,3
39,Angela Mudge,,,00:35:04,Ochil Mixed,4
40,Cameron Scott,,,00:48:18,Carnethy V50,1
40,Brian Howie,,,00:48:18,Carnethy V50,1
40,Bob Johnson,,,00:30:26,Carnethy V50,2
40,Keith Burns,,,01:20:23,Carnethy V50,3
40,John Blair Fish,,,01:20:23,Carnethy V50,3
40,Gordon Cameron,,,00:36:21,Carnethy V50,4
41,Grant Keith,,,00:50:21,Dundee Road Runners Men,1
41,Ben Newton,,,00:50:21,Dundee Road Runners Men,1
41,Gerard Savage,,,00:38:03,Dundee Road Runners Men,2
41,Dave Stewart,,,01:11:09,Dundee Road Runners Men,3
41,Brian Smith,,,01:11:09,Dundee Road Runners Men,3
41,David Kane,,,00:37:25,Dundee Road Runners Men,4
42,Ian Poolman,,,00:48:12,"Fife AC ""E""",1
42,Nigel Fowler,,,00:48:12,"Fife AC ""E""",1
42,Stuart Knowles,,,00:33:00,"Fife AC ""E""",2
42,Doug Robertson,,,01:20:58,"Fife AC ""E""",3
42,Tom Bowie,,,01:20:58,"Fife AC ""E""",3
42,Bill Smith,,,00:36:00,"Fife AC ""E""",4
43,Andy Mott,,,00:49:55,"Westerlands ""B""",1
43,Stuart Burns,,,00:49:55,"Westerlands ""B""",1
43,Duncan Gorman,,,00:39:04,"Westerlands ""B""",2
43,David Rogers,,,01:13:06,"Westerlands ""B""",3
43,Rob McQuater,,,01:13:06,"Westerlands ""B""",3
43,Dave Calder,,,00:36:21,"Westerlands ""B""",4
44,Abi Longhurst,,,00:54:27,"Forth Valley Orienteers ""A""",1
44,Peggy Purves,,,00:54:27,"Forth Valley Orienteers ""A""",1
44,Steve Barrett,,,00:33:40,"Forth Valley Orienteers ""A""",2
44,Will Hensman,,,01:05:14,"Forth Valley Orienteers ""A""",3
44,Fraser Purves,,,01:05:14,"Forth Valley Orienteers ""A""",3
44,Trevor Hoey,,,00:45:10,"Forth Valley Orienteers ""A""",4
45,Aileen Rash,,,00:42:13,"Fife AC ""D""",1
45,Ryan McIntosh,,,00:42:13,"Fife AC ""D""",1
45,Lucy Duff,,,00:35:38,"Fife AC ""D""",2
45,Mark Buchan,,,01:23:39,"Fife AC ""D""",3
45,Liam Hutson,,,01:23:39,"Fife AC ""D""",3
45,Fiona Bracegirdle,,,00:37:10,"Fife AC ""D""",4
46,Alison Whyte,,,00:48:34,Pitreavie AAC,1
46,Barry Davie,,,00:48:34,Pitreavie AAC,1
46,Louise Dallas,,,00:42:58,Pitreavie AAC,2
46,Cameron Watson,,,01:10:07,Pitreavie AAC,3
46,Dave Arnott,,,01:10:07,Pitreavie AAC,3
46,Jayne Clark,,,00:37:15,Pitreavie AAC,4
47,Lynsey Munro,,,00:51:38,"Bellahouston RR Women ""A""",1
47,Louise Ross,,,00:51:38,"Bellahouston RR Women ""A""",1
47,Shona Donnelly,,,00:37:30,"Bellahouston RR Women ""A""",4
48,Rebecca Stedham,,,00:50:53,Cuddy Lane Tea Club & Literary Circle with Horticultural Aspirations,1
48,Anna Hogg,,,00:50:53,Cuddy Lane Tea Club & Literary Circle with Horticultural Aspirations,1
48,Emily Carrol,,,00:38:35,Cuddy Lane Tea Club & Literary Circle with Horticultural Aspirations,2
48,Alistair William,,,01:16:43,Cuddy Lane Tea Club & Literary Circle with Horticultural Aspirations,3
48,Chris Mackey,,,01:16:43,Cuddy Lane Tea Club & Literary Circle with Horticultural Aspirations,3
48,Konrad Rawlik,,,00:33:44,Cuddy Lane Tea Club & Literary Circle with Horticultural Aspirations,4
49,Andrew Gatenby,,,00:56:06,Glasgow Uni Hares & Hounds,1
49,Fred Thompson,,,00:56:06,Glasgow Uni Hares & Hounds,1
49,Aidan Robson,,,00:35:40,Glasgow Uni Hares & Hounds,2
49,Gus McLachlan,,,01:09:14,Glasgow Uni Hares & Hounds,3
49,Scott Mitchell,,,01:09:14,Glasgow Uni Hares & Hounds,3
49,Steve Gray,,,00:39:56,Glasgow Uni Hares & Hounds,4
50,Ryan McKenzie,,,00:53:05,"Carnegie Harriers Men's ""C""",1
50,Simon Kuz,,,00:53:05,"Carnegie Harriers Men's ""C""",1
50,Alan Cockburn,,,00:31:39,"Carnegie Harriers Men's ""C""",2
50,Andrew Sim,,,01:21:54,"Carnegie Harriers Men's ""C""",3
50,Alan Manson,,,01:21:54,"Carnegie Harriers Men's ""C""",3
50,George Duncan,,,00:35:30,"Carnegie Harriers Men's ""C""",4
51,Elpeth Scott,,,00:54:07,"Westerlands Women ""A""",1
51,Christine Menhennet,,,00:54:07,"Westerlands Women ""A""",1
51,Deborah Stokoe,,,00:34:07,"Westerlands Women ""A""",2
51,Elsie Rilie,,,01:16:56,"Westerlands Women ""A""",3
51,Val Houston,,,01:16:56,"Westerlands Women ""A""",3
51,Catriona Miller,,,00:38:12,"Westerlands Women ""A""",4
52,Phil Morant,,,00:52:57,Aegon Running Club,1
52,Ian McCashey,,,00:52:57,Aegon Running Club,1
52,Jack Fasham,,,00:31:00,Aegon Running Club,2
52,Pat Bartlett,,,01:17:53,Aegon Running Club,3
52,Steve Paton,,,01:17:53,Aegon Running Club,3
52,Alistair Hutcheon,,,00:43:03,Aegon Running Club,4
53,David Osborn,,,00:50:46,"Lomond ""B""",1
53,Richard Gatehouse,,,00:50:46,"Lomond ""B""",1
53,David Murdoch,,,00:34:16,"Lomond ""B""",2
53,Alan Graham,,,01:16:59,"Lomond ""B""",3
53,Kenny Leinster,,,01:16:59,"Lomond ""B""",3
53,Ian McCubbin,,,00:42:54,"Lomond ""B""",4
54,Tosh Brannan,,,01:22:34,Lothian Running Club,3
54,Peter Weeks,,,01:22:34,Lothian Running Club,3
54,Robin Morris,,,00:38:59,Lothian Running Club,4
55,Keith Ferguson,,,00:49:56,"Fife AC ""F""",1
55,Eddie Sanders,,,00:49:56,"Fife AC ""F""",1
55,David Smyth,,,00:38:09,"Fife AC ""F""",2
55,Bob Allison,,,01:18:04,"Fife AC ""F""",3
55,Andy Milne,,,01:18:04,"Fife AC ""F""",3
55,Doug Gunstone,,,00:40:36,"Fife AC ""F""",4
56,Lynne Bennet,,,00:53:47,"Carnegie Harriers Ladies ""A""",1
56,Alison West,,,00:53:47,"Carnegie Harriers Ladies ""A""",1
56,Helena Sim,,,00:40:01,"Carnegie Harriers Ladies ""A""",2
56,Fabienne Thompson,,,01:15:10,"Carnegie Harriers Ladies ""A""",3
56,Judith Taylor,,,01:15:10,"Carnegie Harriers Ladies ""A""",3
56,Gail Murdoch,,,00:38:08,"Carnegie Harriers Ladies ""A""",4
57,Diane Gallagher,,,00:59:23,Harper Collins Harriers,1
57,Andrew Jackson,,,00:59:23,Harper Collins Harriers,1
57,Euan Ross,,,00:34:17,Harper Collins Harriers,2
57,David Mumford,,,01:21:35,Harper Collins Harriers,3
57,David Jamieson,,,01:21:35,Harper Collins Harriers,3
57,Jethro Lennox,,,00:32:58,Harper Collins Harriers,4
58,Jenny Gibbs,,,01:00:45,Beacon Mixed,1
58,Amy Young,,,01:00:45,Beacon Mixed,1
58,Libby Thomson,,,00:33:24,Beacon Mixed,2
58,Steve Wombwell,,,01:11:43,Beacon Mixed,3
58,Peter Wombwell,,,01:11:43,Beacon Mixed,3
58,David Belfield,,,00:43:00,Beacon Mixed,4
59,Jill Horsburgh,,,00:53:34,Lothian Running Club,1
59,Saran Jones,,,00:53:34,Lothian Running Club,1
59,Marie Storrie,,,00:37:59,Lothian Running Club,2
59,John Malcolm,,,01:21:15,Lothian Running Club,3
59,Darren Thomson,,,01:21:15,Lothian Running Club,3
59,Kenton Jones,,,00:36:38,Lothian Running Club,4
60,Allan MacAulay,,,00:49:57,"Carnegie Harriers Vet Men's ""B""",1
60,Colin Reid,,,00:49:57,"Carnegie Harriers Vet Men's ""B""",1
60,Iain Thomson,,,00:36:08,"Carnegie Harriers Vet Men's ""B""",2
60,Neil Lcampbel,,,01:28:29,"Carnegie Harriers Vet Men's ""B""",3
60,Paul Davies,,,01:28:29,"Carnegie Harriers Vet Men's ""B""",3
60,Richie Cunningham,,,00:35:04,"Carnegie Harriers Vet Men's ""B""",4
61,Michael Wedlock,,,00:49:51,Motherwell Athletics Club,1
61,Gary Cock,,,00:49:51,Motherwell Athletics Club,1
61,Alex Barr,,,00:37:58,Motherwell Athletics Club,2
61,Russell McCoull,,,01:21:39,Motherwell Athletics Club,3
61,Alan Tait,,,01:21:39,Motherwell Athletics Club,3
61,Mark Coyle,,,00:41:14,Motherwell Athletics Club,4
62,David Lyon,,,00:47:20,"Beacon Men ""1""",1
62,Michael Wombwell,,,00:47:20,"Beacon Men ""1""",1
62,Ewan Snook,,,00:32:26,"Beacon Men ""1""",2
62,Bobby Summers,,,01:22:34,"Beacon Men ""1""",3
62,Brial Whittingham,,,01:22:34,"Beacon Men ""1""",3
62,Patrick Leask,,,00:48:53,"Beacon Men ""1""",4
63,Elvis O'Neill,,,00:46:59,HBT Debris,1
63,Stewart Barrie,,,00:46:59,HBT Debris,1
63,Chris Oliver,,,00:41:13,HBT Debris,2
63,Will Tounsend,,,01:15:06,HBT Debris,3
63,John MacPherson,,,01:15:06,HBT Debris,3
63,Robin Thomas,,,00:48:55,HBT Debris,4
64,Graeme Busfield,,,00:54:46,Musselburgh & District AC,1
64,Ewan Clerk,,,00:54:46,Musselburgh & District AC,1
64,Craig Wilson,,,00:36:56,Musselburgh & District AC,2
64,Gordon Eadie,,,01:24:49,Musselburgh & District AC,3
64,Stewart McConnell,,,01:24:49,Musselburgh & District AC,3
64,Alex Oliver,,,00:36:33,Musselburgh & District AC,4
65,Brent Cederstrom,,,00:48:23,"Carnegie Harriers Men's ""D""",1
65,John Fulham,,,00:48:23,"Carnegie Harriers Men's ""D""",1
65,Iain Taylor,,,00:36:37,"Carnegie Harriers Men's ""D""",2
65,Paul Hutton,,,01:29:17,"Carnegie Harriers Men's ""D""",3
65,James Small,,,01:29:17,"Carnegie Harriers Men's ""D""",3
65,Ryan McKenzie,,,00:39:13,"Carnegie Harriers Men's ""D""",4
66,Gavin McKinlay,,,01:20:30,Dundee Road Runners Mixed,3
66,Andy Llanwarne,,,01:20:30,Dundee Road Runners Mixed,3
66,Gill Hanlon,,,00:43:55,Dundee Road Runners Mixed,4
67,Beccy Osborn,,,00:57:02,"Forth Valley Orienteers ""B""",1
67,Louise Longhurst,,,00:57:02,"Forth Valley Orienteers ""B""",1
67,Ali McQuillen,,,00:45:05,"Forth Valley Orienteers ""B""",2
67,Ross McLennan,,,01:11:28,"Forth Valley Orienteers ""B""",3
67,Jon Cross,,,01:11:28,"Forth Valley Orienteers ""B""",3
67,Phill Morrant,,,00:41:22,"Forth Valley Orienteers ""B""",4
68,Kate Friend,,,00:54:34,"Carnethy Female ""A""",1
68,Angela Gardener,,,00:54:34,"Carnethy Female ""A""",1
68,Joan Wilson,,,00:36:26,"Carnethy Female ""A""",2
68,Jacqui Higginbottom,,,01:21:16,"Carnethy Female ""A""",3
68,Joanne Anderson,,,01:21:16,"Carnethy Female ""A""",3
68,Hilary Spenceley,,,00:42:55,"Carnethy Female ""A""",4
69,Steven Watters,,,01:00:11,"Giffnock North ""C""",1
69,Sue Anderson,,,01:00:11,"Giffnock North ""C""",1
69,Maureen McVey,,,00:37:11,"Giffnock North ""C""",2
69,Gerry McNamee,,,01:20:48,"Giffnock North ""C""",3
69,Jim Galbraith,,,01:20:48,"Giffnock North ""C""",3
69,Mary McCutcheon,,,00:37:03,"Giffnock North ""C""",4
70,John Low,,,00:48:27,"Anster Haddies ""B""",1
70,Tom Lillico,,,00:48:27,"Anster Haddies ""B""",1
70,Ian Shield,,,00:46:23,"Anster Haddies ""B""",4
71,Ali Manners,,,01:03:31,Strathearn Harriers Women's,1
71,Liz Mestechy,,,01:03:31,Strathearn Harriers Women's,1
71,Cathy Tilbrook,,,00:39:05,Strathearn Harriers Women's,2
71,Karen Nicholl,,,01:15:59,Strathearn Harriers Women's,3
71,Angela MacKenzie,,,01:15:59,Strathearn Harriers Women's,3
71,Wendy Duigan,,,00:39:13,Strathearn Harriers Women's,4
72,Lorna Sibbett,,,00:50:30,"Fife AC ""O""",1
72,Hilary Ritchie,,,00:50:30,"Fife AC ""O""",1
72,Moira Grainger,,,00:39:54,"Fife AC ""O""",2
72,Jocelyn Scott,,,01:27:16,"Fife AC ""O""",3
72,Louise Burt,,,01:27:16,"Fife AC ""O""",3
72,Lorraine Brown,,,00:40:41,"Fife AC ""O""",4
73,Kiri Stone,,,00:54:08,"Fife AC ""P""",1
73,Nikki Harrison,,,00:54:08,"Fife AC ""P""",1
73,Kathryn White,,,00:35:32,"Fife AC ""P""",2
73,Sarah Legge,,,01:16:02,"Fife AC ""P""",3
73,Morgan Geddes,,,01:16:02,"Fife AC ""P""",3
