Position,Name,Club,Category,Time,Team,Leg
18,Marcos Sans Gomez,,,00:40:03,Ballahouston RR Boys B,1
18,Dougal Ross,,,00:30:34,Ballahouston RR Boys B,2
18,Nick Reid,,,01:17:35,Ballahouston RR Boys B,3
18,Greig Glendinning,,,01:17:35,Ballahouston RR Boys B,3
18,Alistair McLeod,,,00:27:39,Ballahouston RR Boys B,4
19,David Eades,,,00:45:04,Lothian Men,1
19,Scott Nelson,,,00:45:04,Lothian Men,1
19,Darren Thomson,,,00:31:48,Lothian Men,2
19,Robin Galloway,,,01:09:46,Lothian Men,3
19,Alistair Robertson,,,01:09:46,Lothian Men,3
19,David Berrill,,,00:30:02,Lothian Men,4
20,Matt Sullivan,,,00:39:36,Shettleston All Stars,1
20,Des Crowe,,,00:39:36,Shettleston All Stars,1
20,Alastair Pringle,,,00:32:08,Shettleston All Stars,2
20,Bill Breckenridge,,,01:13:28,Shettleston All Stars,3
20,Steve Winter,,,01:13:28,Shettleston All Stars,3
20,Greg Pawelczyk,,,00:31:47,Shettleston All Stars,4
21,Hester Dix,,,00:48:17,Fife AC (Frank Popham),1
21,Helen Sharpe,,,00:48:17,Fife AC (Frank Popham),1
21,Frank Popham,,,00:31:48,Fife AC (Frank Popham),2
21,Tom Scott,,,01:08:39,Fife AC (Frank Popham),3
21,Martin Laing,,,01:08:39,Fife AC (Frank Popham),3
21,Morgan Murphy,,,00:29:16,Fife AC (Frank Popham),4
22,Martin Caldwell,,,00:45:14,Costorphine AAC Z,1
22,Graeme Fletcher,,,00:45:14,Costorphine AAC Z,1
22,Steven O'Brien,,,00:27:51,Costorphine AAC Z,2
22,Grant Wilkie,,,01:19:24,Costorphine AAC Z,3
22,Christopher O'Brien,,,01:19:24,Costorphine AAC Z,3
22,Bryan Clark,,,00:26:18,Costorphine AAC Z,4
23,Colin Brown,,,00:46:43,Fife AC (David Shepherd),1
23,Steven Pennycook,,,00:46:43,Fife AC (David Shepherd),1
23,David Shepherd,,,00:35:31,Fife AC (David Shepherd),2
23,Neil Martin,,,01:09:38,Fife AC (David Shepherd),3
23,Laurie Anderson,,,01:09:38,Fife AC (David Shepherd),3
23,Bryce Aitken,,,00:28:49,Fife AC (David Shepherd),4
24,Marc Roper,,,00:42:34,Giffnock North A,1
24,Kevin Fox,,,00:42:34,Giffnock North A,1
24,David Phee,,,00:29:19,Giffnock North A,2
24,Derren Thomson,,,01:16:28,Giffnock North A,3
24,Jim Galbraith,,,01:16:28,Giffnock North A,3
24,Rodger MeElevey,,,00:32:54,Giffnock North A,4
25,Gregor Heron,,,00:42:04,Carnethy MV40 B,1
25,Paul Ritchie,,,00:42:04,Carnethy MV40 B,1
25,Gio Macdonald,,,00:36:58,Carnethy MV40 B,2
25,Olly Stephenson,,,01:11:15,Carnethy MV40 B,3
25,Mick James,,,01:11:15,Carnethy MV40 B,3
25,Bruce Milne,,,00:31:28,Carnethy MV40 B,4
26,Alaister Main,,,00:44:58,Dundee Hawkhill Harriers O40V,1
26,Ian McNulty,,,00:44:58,Dundee Hawkhill Harriers O40V,1
26,Paul Leonard,,,00:33:37,Dundee Hawkhill Harriers O40V,2
26,Kevin McTavixh,,,01:12:31,Dundee Hawkhill Harriers O40V,3
26,Dave Mitchell,,,01:12:31,Dundee Hawkhill Harriers O40V,3
26,Mike Galloway,,,00:32:30,Dundee Hawkhill Harriers O40V,4
27,Pete Buchanan,,,00:44:55,Ochil HR Even Older Gits,1
27,John Gallacher,,,00:44:55,Ochil HR Even Older Gits,1
27,David Duncan,,,00:34:57,Ochil HR Even Older Gits,2
27,Dave Scott,,,01:12:33,Ochil HR Even Older Gits,3
27,Robin Watson,,,01:12:33,Ochil HR Even Older Gits,3
27,Ron McCraw,,,00:31:18,Ochil HR Even Older Gits,4
28,Marietta Beal,,,00:56:14,EAC Lost Patrol,1
28,Elaine Davies,,,00:56:14,EAC Lost Patrol,1
28,Jo Thom,,,00:32:40,EAC Lost Patrol,2
28,Graham Beal,,,01:08:17,EAC Lost Patrol,3
28,Richard Meade,,,01:08:17,EAC Lost Patrol,3
28,Garry Robertson,,,00:27:57,EAC Lost Patrol,4
29,John Fulham,,,00:48:47,Carnegie Harriers Mens A,1
29,Niall Wilson,,,00:48:47,Carnegie Harriers Mens A,1
29,Campbell Reid,,,00:35:05,Carnegie Harriers Mens A,2
29,Derek Cassells,,,01:12:07,Carnegie Harriers Mens A,3
29,Steven King,,,01:12:07,Carnegie Harriers Mens A,3
29,Alan Cockburn,,,00:29:51,Carnegie Harriers Mens A,4
30,S Crawford,,,00:47:32,Kinross Male A,1
30,R Shah,,,00:47:32,Kinross Male A,1
30,A Black,,,00:35:35,Kinross Male A,2
30,A Johns,,,01:13:16,Kinross Male A,3
30,A Laycock,,,01:13:16,Kinross Male A,3
30,P Edgerton,,,00:31:29,Kinross Male A,4
31,John Low,,,00:43:38,Anster Haddies B,1
31,Thomas Knox,,,00:43:38,Anster Haddies B,1
31,Gavin Gibson,,,00:35:20,Anster Haddies B,2
31,Richard Shaw,,,01:15:22,Anster Haddies B,3
31,Alex Anderson,,,01:15:22,Anster Haddies B,3
31,Jas Baillie,,,00:33:38,Anster Haddies B,4
32,Sllan Macaulay,,,00:52:16,Norham RC,1
32,Rob Stankiewicz,,,00:52:16,Norham RC,1
32,Steven Simpson,,,00:35:04,Norham RC,2
32,Damon Rodwell,,,01:07:54,Norham RC,3
32,Tim McCall,,,01:07:54,Norham RC,3
32,Mike Jones,,,00:33:06,Norham RC,4
33,Willie Gibson,,,00:49:42,Carnethy All Stars,1
33,James Hardie,,,00:49:42,Carnethy All Stars,1
33,Jon Ashcroft,,,00:30:45,Carnethy All Stars,2
33,Neil Gilmore,,,01:17:47,Carnethy All Stars,3
33,Cameron Scott,,,01:17:47,Carnethy All Stars,3
33,Tim Darlow,,,00:30:31,Carnethy All Stars,4
34,Meike Cooper,,,00:49:05,The Perth Pansies,1
34,Colin Wilson,,,00:49:05,The Perth Pansies,1
34,Joan Wilson,,,00:39:46,The Perth Pansies,2
34,Mark Cooper,,,01:10:36,The Perth Pansies,3
34,Keri Weatherhogg,,,01:10:36,The Perth Pansies,3
34,Neil Muir,,,00:30:23,The Perth Pansies,4
35,Andy Gaulkett,,,00:48:21,Lomond A,1
35,Brian Moore,,,00:48:21,Lomond A,1
35,Donald MacKenzie,,,00:29:58,Lomond A,2
35,Gordon Pryde,,,01:17:55,Lomond A,3
35,Kenneth McKay,,,01:17:55,Lomond A,3
35,Hugh McGinley,,,00:34:03,Lomond A,4
36,Alayne Finlay,,,00:48:31,Ochil HR Ladies,1
36,Fiona Kelsall,,,00:48:31,Ochil HR Ladies,1
36,Susan Lindsay,,,00:38:28,Ochil HR Ladies,2
36,Andrea Priestley,,,01:10:27,Ochil HR Ladies,3
36,Catriona Buchanan,,,01:10:27,Ochil HR Ladies,3
36,Isla Campbell,,,00:33:17,Ochil HR Ladies,4
37,Russell Anderson,,,00:45:00,Moorfoots B,1
37,Kenny Davidson,,,00:45:00,Moorfoots B,1
37,Aegir Maciver,,,00:35:18,Moorfoots B,2
37,Johnny Hall,,,01:17:36,Moorfoots B,3
37,Collin Williams,,,01:17:36,Moorfoots B,3
37,Steve Martin,,,00:33:55,Moorfoots B,4
38,Johnston Orr,,,00:46:05,Westerlands Z Team,1
38,John Denovan,,,00:46:05,Westerlands Z Team,1
38,Chris Upso,,,00:40:16,Westerlands Z Team,2
38,Ken MacMahon,,,01:18:23,Westerlands Z Team,3
38,John Donnelly,,,01:18:23,Westerlands Z Team,3
38,Brian Bonnyman,,,00:27:52,Westerlands Z Team,4
39,Jim O'Hara,,,00:52:55,Bellahouston RR Boys D,1
39,Chris Brorigiston,,,00:52:55,Bellahouston RR Boys D,1
39,Ewan Macdonald,,,00:38:18,Bellahouston RR Boys D,2
39,Stuart Mathieson,,,01:14:22,Bellahouston RR Boys D,3
39,Alistair Robertson,,,01:14:22,Bellahouston RR Boys D,3
39,Andrew O'Donell,,,00:29:30,Bellahouston RR Boys D,4
40,Brian Brennan,,,00:52:45,Westerlands Male Supervets,1
40,Peter Baxter,,,00:52:45,Westerlands Male Supervets,1
40,Keith Adams,,,00:36:25,Westerlands Male Supervets,2
40,Murdo MacLeod,,,01:15:50,Westerlands Male Supervets,3
40,Gordon Robinson,,,01:15:50,Westerlands Male Supervets,3
40,Hamilton Semple,,,00:31:32,Westerlands Male Supervets,4
41,Gavin McInlay,,,00:49:55,Dundee Road Runners Men,1
41,Andy Llanwarne,,,00:49:55,Dundee Road Runners Men,1
41,Ricky Davidson,,,00:33:53,Dundee Road Runners Men,2
41,Dave Stewart,,,01:15:17,Dundee Road Runners Men,3
41,Brian Smith,,,01:15:17,Dundee Road Runners Men,3
41,Steven Peters,,,00:37:53,Dundee Road Runners Men,4
42,Jen Conway,,,00:55:01,Glasgow University B,1
42,Rachel Smirthwaite,,,00:55:01,Glasgow University B,1
42,Andrew Gatenby,,,00:34:18,Glasgow University B,2
42,Scott Mitchel,,,01:18:52,Glasgow University B,3
42,Bryan Jackson,,,01:18:52,Glasgow University B,3
42,Jessica Martin,,,00:29:00,Glasgow University B,4
43,Robin Morris,,,00:53:31,Lothian Mixed,1
43,Jim Alexander,,,00:53:31,Lothian Mixed,1
43,Lorna Eades,,,00:35:08,Lothian Mixed,2
43,John Malcolm,,,01:21:45,Lothian Mixed,3
43,Tosh Brannon,,,01:21:45,Lothian Mixed,3
43,Louise Crilly,,,00:27:07,Lothian Mixed,4
44,Jan Fellowes,,,00:57:02,Helensburgh AAC Burgh Devilz,1
44,Sarah Walker,,,00:57:02,Helensburgh AAC Burgh Devilz,1
44,Robin Steacy,,,00:34:58,Helensburgh AAC Burgh Devilz,2
44,Iain Walker,,,01:14:34,Helensburgh AAC Burgh Devilz,3
44,Chris Moses,,,01:14:34,Helensburgh AAC Burgh Devilz,3
44,Claire Heasman,,,00:31:16,Helensburgh AAC Burgh Devilz,4
45,Adam Gatens,,,00:47:30,Westerlands Team 4,1
45,Ben Stafford,,,00:47:30,Westerlands Team 4,1
45,Ally Stokoe,,,00:41:00,Westerlands Team 4,2
45,Gary Tompsett,,,01:16:06,Westerlands Team 4,3
45,Jacques Penderis,,,01:16:06,Westerlands Team 4,3
45,Andrew Mott,,,00:34:44,Westerlands Team 4,4
46,Peter McClelland,,,00:48:00,HBT Debris,1
46,Dan Beckett,,,00:48:00,HBT Debris,1
46,Chris Oliver,,,00:40:47,HBT Debris,2
46,Dan Clements,,,01:18:33,HBT Debris,3
46,John MacPherson,,,01:18:33,HBT Debris,3
46,Ally Millan,,,00:32:05,HBT Debris,4
47,Andrew Henderson,,,01:01:33,Helensburgh AAC Burgh Boyz,1
47,Andrew Stafford,,,01:01:33,Helensburgh AAC Burgh Boyz,1
47,Ross McInroy,,,00:37:34,Helensburgh AAC Burgh Boyz,2
47,Paul Thompson,,,01:07:45,Helensburgh AAC Burgh Boyz,3
47,Damien Theaker,,,01:07:45,Helensburgh AAC Burgh Boyz,3
47,Michelle Hetherington,,,00:32:38,Helensburgh AAC Burgh Boyz,4
48,Dave Hanlon,,,00:51:01,Dundee Hawkhill Harriers O50V,1
48,Stuart Kerr,,,00:51:01,Dundee Hawkhill Harriers O50V,1
48,Allan Stewart,,,00:34:22,Dundee Hawkhill Harriers O50V,2
48,Gordon Watson,,,01:25:14,Dundee Hawkhill Harriers O50V,3
48,Stuart Morton,,,01:25:14,Dundee Hawkhill Harriers O50V,3
48,Steve Borland,,,00:29:44,Dundee Hawkhill Harriers O50V,4
49,Katie Padgham,,,00:49:21,Bellahouston RR Girls A,1
49,Lynsey Munro,,,00:49:21,Bellahouston RR Girls A,1
49,Jane Wild,,,00:38:37,Bellahouston RR Girls A,2
49,Emma Birnie,,,01:18:19,Bellahouston RR Girls A,3
49,Jane Simpson,,,01:18:19,Bellahouston RR Girls A,3
49,Shona Donnelly,,,00:34:21,Bellahouston RR Girls A,4
50,Lynn Morrice,,,00:48:18,P.L.A.M.O.F.,1
50,Alex Oliver,,,00:48:18,P.L.A.M.O.F.,1
50,Tony Segall,,,00:40:07,P.L.A.M.O.F.,2
50,Gordon Eadie,,,01:18:18,P.L.A.M.O.F.,3
50,Dermot Ferry,,,01:18:18,P.L.A.M.O.F.,3
50,Rachel Berry,,,00:34:29,P.L.A.M.O.F.,4
51,Amie McKimmie,,,00:52:40,Fife AC (Sarah Legge),1
51,Alison McGill,,,00:52:40,Fife AC (Sarah Legge),1
51,Louise Provan,,,00:37:58,Fife AC (Sarah Legge),2
51,Sarah Legge,,,01:17:25,Fife AC (Sarah Legge),3
51,Morgan Geddes,,,01:17:25,Fife AC (Sarah Legge),3
51,Rhona Van Rensburg,,,00:33:20,Fife AC (Sarah Legge),4
52,Gillian McGuire,,,00:57:50,Kinnoull Runners Down,1
52,Rachel Blaikie,,,00:57:50,Kinnoull Runners Down,1
52,Jamie Salven,,,00:30:23,Kinnoull Runners Down,2
52,Andrew Blaikie,,,01:17:09,Kinnoull Runners Down,3
52,John Harper,,,01:17:09,Kinnoull Runners Down,3
52,Annie McElnea,,,00:36:46,Kinnoull Runners Down,4
53,Dave Colman,,,00:52:53,Corstorphine AAC Y,1
53,Chris Peggie,,,00:52:53,Corstorphine AAC Y,1
53,Steve Blair,,,00:42:12,Corstorphine AAC Y,2
53,Martin Hulme,,,01:14:45,Corstorphine AAC Y,3
53,Scott Williamson,,,01:14:45,Corstorphine AAC Y,3
53,Jan-Bert VanDenBerg,,,00:32:29,Corstorphine AAC Y,4
54,Alan Manson,,,00:45:42,Carnegie Harriers Mens B,1
54,Bernt Cederstrom,,,00:45:42,Carnegie Harriers Mens B,1
54,Iain Thomson,,,00:43:36,Carnegie Harriers Mens B,2
54,Dougie McGarry,,,01:23:07,Carnegie Harriers Mens B,3
54,Tom Bowie,,,01:23:07,Carnegie Harriers Mens B,3
54,Si Ferguson,,,00:30:05,Carnegie Harriers Mens B,4
55,Ian McCashey,,,00:53:48,Aegon Running Club,1
55,Alick Lothian,,,00:53:48,Aegon Running Club,1
55,Philip Morant,,,00:36:39,Aegon Running Club,2
55,Pat Bartlett,,,01:19:25,Aegon Running Club,3
55,Steve Paton,,,01:19:25,Aegon Running Club,3
55,David Bathgate,,,00:32:45,Aegon Running Club,4
56,Logan Rees,,,00:52:14,Fife AC (Mark Buchan),1
56,Robyn Graham,,,00:52:14,Fife AC (Mark Buchan),1
56,Tom Harris,,,00:37:00,Fife AC (Mark Buchan),2
56,Mark Buchan,,,01:22:18,Fife AC (Mark Buchan),3
56,Lucy Duff,,,01:22:18,Fife AC (Mark Buchan),3
56,Liam Hutson,,,00:32:41,Fife AC (Mark Buchan),4
57,Chloe Haines,,,00:52:54,Edinburgh Uni Orienteering Club,1
57,Jessica Orr,,,00:52:54,Edinburgh Uni Orienteering Club,1
57,Hollie Orr,,,00:35:29,Edinburgh Uni Orienteering Club,2
57,Bex Harding,,,01:21:20,Edinburgh Uni Orienteering Club,3
57,Alice Leake,,,01:21:20,Edinburgh Uni Orienteering Club,3
57,Jess Halliday,,,00:34:53,Edinburgh Uni Orienteering Club,4
58,Bob Johnson,,,00:40:24,Carnethy MV50,1
58,Andy Spenceley,,,00:40:24,Carnethy MV50,1
58,Brian Howie,,,00:37:12,Carnethy MV50,2
58,Keith Burns,,,01:31:04,Carnethy MV50,3
58,John Blairfish,,,01:31:04,Carnethy MV50,3
58,Johathan Whitehead,,,00:36:03,Carnethy MV50,4
59,Jennifer Cruickshanks,,,00:58:29,Fife AC (Ryan McIntosh),1
59,Kerry Gibson,,,00:58:29,Fife AC (Ryan McIntosh),1
59,Euan Berry,,,00:36:29,Fife AC (Ryan McIntosh),2
59,Adam Harris,,,01:17:23,Fife AC (Ryan McIntosh),3
59,Ryan McIntosh,,,01:17:23,Fife AC (Ryan McIntosh),3
59,Ewan Paton,,,00:32:44,Fife AC (Ryan McIntosh),4
60,Allan Gaul,,,00:49:40,Central AC B,1
60,Adrian Louden,,,00:49:40,Central AC B,1
60,Cameron Campbell,,,00:38:59,Central AC B,2
60,Hugh Buchanan,,,01:16:18,Central AC B,3
60,Lian McCabe,,,01:16:18,Central AC B,3
60,Jim Drummond,,,00:40:37,Central AC B,4
61,Gordon McNeil,,,00:48:18,Wee County Harriers A Team,1
61,Beryl Jynmer,,,00:48:18,Wee County Harriers A Team,1
61,Gordon McPherson,,,00:37:15,Wee County Harriers A Team,2
61,Sandy Dunn,,,01:28:19,Wee County Harriers A Team,3
61,Graeme Wilson,,,01:28:19,Wee County Harriers A Team,3
61,John Macewan,,,00:32:34,Wee County Harriers A Team,4
62,Chris Davidson,,,00:53:20,Carnegie Harriers Mixed B,1
62,Kieran Morgan,,,00:53:20,Carnegie Harriers Mixed B,1
62,Andrew Smith,,,00:32:51,Carnegie Harriers Mixed B,2
62,Andrew Sim,,,01:19:26,Carnegie Harriers Mixed B,3
62,Simon Kuz,,,01:19:26,Carnegie Harriers Mixed B,3
62,Sue Walker,,,00:41:45,Carnegie Harriers Mixed B,4
63,Ronnie Kirkpatrick,,,00:53:28,Norfolk and Chance,1
63,Stuart Reid,,,00:53:28,Norfolk and Chance,1
63,Kevin Keally,,,00:38:10,Norfolk and Chance,2
63,Gordon Lawrie,,,01:18:24,Norfolk and Chance,3
63,Matt Mulderig,,,01:18:24,Norfolk and Chance,3
63,Lynsey Lawrie,,,00:37:34,Norfolk and Chance,4
64,Graeme Brown,,,00:53:34,EAC Snow Patrol,1
64,Martin Little,,,00:53:34,EAC Snow Patrol,1
64,Paul Smith,,,00:42:07,EAC Snow Patrol,2
64,Gareth Gibb,,,01:23:38,EAC Snow Patrol,3
64,Nick Rowan,,,01:23:38,EAC Snow Patrol,3
64,Dermot Bailie,,,00:29:17,EAC Snow Patrol,4
65,John Soutar,,,00:51:03,Hillbillies,1
65,Derek Halley,,,00:51:03,Hillbillies,1
65,Caroline Coyle,,,00:40:38,Hillbillies,2
65,Peter Hague,,,01:21:32,Hillbillies,3
65,Johathan Weir,,,01:21:32,Hillbillies,3
65,Siobhan Duncan,,,00:35:30,Hillbillies,4
66,Sandra Robertson,,,00:55:01,Fife AC (Hilary Ritchie),1
66,Margaret McLaren,,,00:55:01,Fife AC (Hilary Ritchie),1
66,Hilary Ritchie,,,00:38:41,Fife AC (Hilary Ritchie),2
66,Cathy Sinclair,,,01:20:53,Fife AC (Hilary Ritchie),3
66,Susan Thomson,,,01:20:53,Fife AC (Hilary Ritchie),3
66,Lorraine Brown,,,00:34:09,Fife AC (Hilary Ritchie),4
67,Gary Cook,,,00:48:42,Motherwell AC,1
67,Russell McCoull,,,00:48:42,Motherwell AC,1
67,Alex Barr,,,00:37:29,Motherwell AC,2
67,Graeme Kennedy,,,01:28:14,Motherwell AC,3
67,Alan Tait,,,01:28:14,Motherwell AC,3
67,Mark Coyle,,,00:36:27,Motherwell AC,4
68,Alison West,,,00:53:54,Carnegie Harriers Female Snr,1
68,Isobel Burnet,,,00:53:54,Carnegie Harriers Female Snr,1
68,Susan Cederstrom,,,00:40:46,Carnegie Harriers Female Snr,2
68,Fabienne Thomson,,,01:14:43,Carnegie Harriers Female Snr,3
68,Judith Turner,,,01:14:43,Carnegie Harriers Female Snr,3
68,Gail Murdoch,,,00:41:41,Carnegie Harriers Female Snr,4
69,Jill Horsburgh,,,00:54:09,Lothian Ladies,1
69,Sarah Jones,,,00:54:09,Lothian Ladies,1
69,Alison McQuillan,,,00:49:53,Lothian Ladies,2
69,Lynne Murray,,,01:11:19,Lothian Ladies,3
69,Edel Mooney,,,01:11:19,Lothian Ladies,3
69,Helen Murray,,,00:36:02,Lothian Ladies,4
70,Murray Bryce,,,00:51:04,Cosmics Mixed,1
70,John Colegrave,,,00:51:04,Cosmics Mixed,1
70,Chris Tomlin,,,00:33:35,Cosmics Mixed,2
70,Colin Larmour,,,01:29:43,Cosmics Mixed,3
70,Gary Gutteridge,,,01:29:43,Cosmics Mixed,3
70,Pauline Larmour,,,00:37:13,Cosmics Mixed,4
71,Jessie Gebhard,,,00:53:50,Carnethy Women A,1
71,Kim Martin,,,00:53:50,Carnethy Women A,1
71,Lucy Hailey,,,00:42:03,Carnethy Women A,2
71,Jacqui Higginbottom,,,01:25:45,Carnethy Women A,3
71,Helen Bonsor,,,01:25:45,Carnethy Women A,3
71,Lucy Colquhoun,,,00:30:04,Carnethy Women A,4
72,Yvonne Hamilton,,,00:53:44,Giffnock North B,1
72,Jill Smylie,,,00:53:44,Giffnock North B,1
72,Mary McCutcheon,,,00:39:44,Giffnock North B,2
72,David Logan,,,01:26:24,Giffnock North B,3
72,Steven Watters,,,01:26:24,Giffnock North B,3
72,Gerry McNamee,,,00:31:57,Giffnock North B,4
73,James Bussey,,,00:53:12,Strathearn Mens,1
73,Jak Blackburn,,,00:53:12,Strathearn Mens,1
73,Gordon Morrison,,,00:37:57,Strathearn Mens,2
73,Phil Mestecky,,,01:15:55,Strathearn Mens,3
73,Andy Gallagher,,,01:15:55,Strathearn Mens,3
73,Kenny Robertson,,,00:44:50,Strathearn Mens,4
74,Richard Gatehouse,,,00:52:04,Lomond B,1
74,Alan Graham,,,00:52:04,Lomond B,1
74,Pat Mallett,,,00:39:07,Lomond B,2
74,Derek Jablonski,,,01:24:39,Lomond B,3
74,David Osborn,,,01:24:39,Lomond B,3
74,Gordon Pryde,,,00:36:45,Lomond B,4
75,E Davies,,,01:01:25,Kinross Male B,1
75,M Jeffrey,,,01:01:25,Kinross Male B,1
