RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Simpson,Robbie,Banchory Stonehaven AC,U20,00:43:01
2,McDonald,Scott,Central A.C,U20,00:43:45
3,Hendry,Alexander,Central A.C,U20,00:44:25
4,Gillespie,Matthew,Unattached,U20,00:46:14
5,Inglis,Robert,Lothian RC,U20,00:47:29
6,Cammack,Robbie,Moray Roadrunners,U20,00:47:46
7,Taylor,Graeme,Caithness AAC,U20,00:52:02
8,Tolson,Jonathan,Central A.C,U20,00:52:55
9,McLoone,Michael,Greenock Glenpark Harr.,U20,00:53:31
10,Robertson,Alastair,Lothian RC,U20,00:54:39
11,Waldie,James,Cornwall athletics,U20,00:55:44
12,Tullie,Andrew,EUHH,U20,00:56:06
13,Forwood,Andrew,Unattached,U20,01:15:56
