RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Byers,Dick,Trafford,MS,0:21:34
2,Shiell,M,Carnethy Hill Running Club,FJ,0:26:21
3,Shiell,D,Carnethy Hill Running Club,MS,0:27:07
4,Wall,D,Hunters Bog Trotters,MS,0:27:57
5,Gatehouse,Richard,Lomond Hill Runners,MV,0:28:07
6,Cross,Bill,Carnethy Hill Running Club,MS,0:28:23
7,Jnr,Graham,Carnethy Hill Running Club,MJ,0:28:24
8,Nimmo,Anne,Carnethy Hill Running Club,FV,0:29:16
9,Gauld,Bill,Carnethy Hill Running Club,MS,0:29:40
10,Millar,D,City Of Edinburgh,MS,0:29:49
11,Spray,Stuart,U/A,MS,0:31:25
12,Shiell,G,Carnethy Hill Running Club,MJ,0:32:20
13,Shiell,A,Carnethy Hill Running Club,FJ,0:38:18
14,Spray,Justin,U/A,MS,0:38:39
15,Turner,John,U/A,MS,0:43:08
