RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Parrish,David,Dumfries RC,M40,00:24:12
2,O'Neill,Owen,Westerlands,M40,00:24:37
3,Noble,Stephen,Lomond Hill Runners,M40,00:25:30
4,Murray,Alan,Ochil Hill Runners,M40,00:25:37
5,White,David,Kilmarnock Harriers,M40,00:26:59
6,Murphy,Craig,Girvan AAC,M40,00:27:51
7,McTaggart,Angus,Girvan AAC,M40,00:30:40
8,Drain,Alex,Troon Tortoises,M50,00:35:00
9,Noble,Anne,Troon Tortoises,F45,00:35:22
10,Rennie,Elaine,Girvan AAC,F45,00:37:50
11,Noble,Alistair,Girvan AAC,M50,00:38:08
