RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Simpson,Stuart,Ochil/C.R.Cats,MS,00:26:11
2,Whitehead,Dan,Cosmics,MS,00:26:27
3,Gorman,Manuel,Westerlands,MS,00:27:14
4,Davis,Adrian,Carnethy,MV40,00:27:26
5,Smith,Alan,Deeside Runners,MV40,00:28:37
6,Duncan,David,Ochil,MV50,00:31:19
7,Legge,Sarah,Fife A.C.,FS,00:32:03
8,Holdway,Rob,Staff+Stone Canoe Club,MS,00:32:13
9,Wilson,Colin,Carnethy,MV40,00:32:53
10,Mccrae,Donald,Harris,MS,00:33:02
11,Bowie,Tom,Fife A.C.,MV60,00:33:22
12,Haining,Leanne,Gala Harriers,FV,00:34:47
13,Brennan,Brian,Westerlands,MV50,00:35:13
14,Mccrae,Kenny,Harris,MS,00:36:08
15,Wilson,Joan,Carnethy,FV,00:36:01
16,Philips,Robert,Perth Road Runners,MS,00:36:28
17,Morley,Ian,West Yorks C.C.,MV40,00:36:47
18,Holliday,Kevin,Cosmics,MS,00:38:24
19,Radmore,Colin,Cool Blue Canoes,MS,00:38:05
20,Smith,Tilly,Deeside Runners,FV,00:40:04
21,Mugford,Harry,Addlestone Canoe Club,MS,00:40:27
22,Chynoweth,Fiona,Staff+Stone Canoe Club,FV,00:41:35
23,Hall,Peter,Ormskirk Scouts,MS,00:43:21
24,Paul,Brenda,Unattached,FV,00:45:52
25,Crockard,Rosie,Westerlands,FV,00:46:52
