RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Hepburn,J,Lochaber AC,M,0:17:07
3,Boswell,R,Lochaber AC,MV,0:18:13
4,MacLennan,A,Lochaber AC,M,0:18:32
5,Brooks,B,Lochaber AC,MJ,0:18:55
6,Brooks,G,Lochaber AC,MV,0:18:55
7,McLoone,S,Greenock Glenpark Harriers,M,0:19:31
8,Ross,T,Fife AC,MV,0:19:34
9,Forster,D,Lochaber AC,M,0:20:12
10,Cant,R,Lochaber AC,MV,0:20:16
11,Ross,C,Lochaber AC,M,0:20:20
12,McAllister,K,Lochaber AC,M,0:20:24
13,Cant,R,Lochaber AC,M,0:20:37
14,McTavish,C,Lochaber AC,MV,0:20:43
15,Goodman,J,Lochaber AC,M,0:20:49
16,Gorman,M,Westerlands CCC,M,0:20:57
17,Maitland,J,Lochaber AC,M,0:21:23
18,Brooks,B,Lochaber AC,MV,0:21:30
19,Low,P,Fife AC,MV,0:21:42
20,Dougan,J,Lochaber AC,MV,0:21:57
21,Searle,H,Lochaber AC,FV,0:22:10
22,Richardson,S,Lochaber AC,F,0:22:20
23,Maitland,J,Lochaber AC,MSV,0:22:35
24,Forster,N,Lochaber AC,F,0:22:47
25,Pearce,E,Lochaber AC,F,0:22:54
26,Gorman,L,Lochaber AC,FV,0:22:50
27,Rodgers,N,Lochaber AC,F,0:23:22
28,Chrystal,I,Lochaber AC,MSV,0:23:59
29,Collins,R,Lochaber AC,M,0:24:27
30,Smith,J,Greenock Glenpark Harriers,FV,0:24:35
31,Smith,L,Lochaber AC,F,0:26:24
32,Christie,A,U/a,F,0:27:24
33,Tietten,J,U/a,M,0:27:56
