RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Stewart,Gregor,Westerlands CCC,M,00:33:02
2,Montgomery,James,Bellahouston Road Runners,M,00:35:35
3,Moses,Chris,Helensburgh AAC,M,00:39:04
4,Wilson,Gareth,Unattached,M,00:39:50
5,Dunn,Michael,Greenock Glenpark,M,00:40:37
6,Howells,David,Unattached,M,00:41:40
7,Clouston,Svein,Unattached,M,00:42:19
8,Cunningham,Lindsay,Milburn Harriers,M,00:44:37
9,Dunlop,Alastair,Clydeside Orienteers,M,00:45:12
10,Walker,Iain,Westerlands CCC,M,00:45:17
11,Bulloch,Gordon,Westerlands CCC,M,00:46:48
12,Horn,Peter,Unattached,M,00:47:52
13,Heath,Charlotte,Westerlands CCC,F,00:48:51
14,Weir,Jonathan,Unattached,M,00:51:06
15,Blackley,Lisa,Unattached,F,00:51:23
16,Wallace,Catriona,Unattached,F,00:54:33
