RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Gristwood,Graham,Ochil HR,M,1:06:58
2,Richmond,Kenny,Shettleston,M40,1:14:43
3,Alexander,Sam,Westerlands CCC,M,1:15:48
4,Eiser,David,Ochil HR,M,1:16:01
5,Johnston,Mark,Carnethy HRC,M40,1:17:22
6,Gilmore,Iain,Carnethy HRC,M,1:17:30
7,Ascroft,Jon,Carnethy HRC,M40,1:18:19
8,Gorman,Manny,Westerlands CCC,M40,1:18:44
9,Feltbower,Steve,Ochil HR,M,1:19:31
10,Mackie,Peter,Shettleston,M,1:20:48
11,Cope,David,Stirling University,M,1:20:49
12,Fraser,Gary,Ochil HR,M40,1:20:51
13,Gilkison,Alan,Westerlands CCC,M40,1:22:44
14,Hensman,Will,Central AC,M,1:23:57
15,Davis,Adrian,Carnethy HRC,M50,1:24:04
16,Rankin,Christina,Kilbarchan,F,1:24:14
17,Archer,Steve,Unattached,M40,1:24:17
18,Baxter,Grant,Ochil HR,M40,1:24:36
19,Hardie,James,Carnethy HRC,M,1:25:13
20,Simpson,Peter,Carnegie Harriers,M50,1:26:32
21,MacDonald,Grant,Bellahouston Road Runners,M,1:26:53
22,Burnett,Neil,Carnethy HRC,M40,1:27:16
23,Theaker,Damien,Helensburgh,M50,1:28:25
24,Gilmore,Neil,Carnethy HRC,M50,1:28:29
25,Davie,Kevin,Carnegie Harriers,M,1:29:10
26,Rigmand,Derek,Bellahouston Road Runners,M40,1:29:11
27,Baugh,Mark,Ochil HR,M40,1:29:18
28,Inman,Jason,Ochil HR,M40,1:29:24
29,Darling,Christopher,Lomond Hill Runners,M,1:29:38
30,Cowan,David,Fife AC,M50,1:31:17
31,Smith,Bruce,Carnethy HRC,M50,1:31:34
32,Watson,Dan,Lochtayside,M40,1:31:40
33,Lamont,David,Unattached,M40,1:31:49
34,Flockhart,Allen,Carnethy HRC,M,1:31:53
35,Higginbottom,Jacqueline,Carnethy HRC,F40,1:32:53
36,Pugh,Roderick,Kilmarnock Harriers,M50,1:32:54
37,Campbell,Donald,Unattached,M,1:33:04
38,Cox,Alistair,Tinto HR,M,1:33:53
39,Hawkins,Ian,Fife AC,M50,1:34:28
40,Price,Aron,Westerlands CCC,M,1:34:53
41,MacEwan,John,Ochil HR,M40,1:34:54
42,Honeyman,Steven,Carnegie Harriers,M,1:35:01
43,Ashworth,James,Ochil HR,M40,1:35:05
44,Macqueen,Douglas,Carnethy HRC,M,1:35:52
45,Mahoney,Lorna,Westerlands CCC,F40,1:35:53
46,Preiss,Alastair,Ochil HR,M40,1:36:00
47,White,David,Kilmarnock Harriers,M40,1:36:04
48,Balfour,Eddie,Moorfoot Runners,M50,1:36:49
49,Bowers,William,Ochil HR,M,1:37:31
50,Coles,Rob,Cosmic Hill Bashers,M60,1:38:10
51,Appleby,Paul,Northumberland FR,M50,1:38:18
52,Millar,Jonathan,Carnegie Harriers,M,1:38:26
53,Lyall,Norrie,SHETLAND AAC,M40,1:38:35
54,Ritchie,Hilary,Fife AC,F50,1:39:39
55,Gallagher,Andy,Strathearn Harriers,M50,1:39:48
56,Forte,Phil,Dundee Hawkhill,M50,1:40:04
57,Roberts,Nigel,Stirling Triathlon Club,M50,1:40:11
58,Thompson,Fabienne,Carnegie Harriers,F40,1:40:22
59,Finlay,Alayne,Ochil HR,F,1:40:41
60,Munro,Frazer,Carnegie Harriers,M40,1:40:58
61,Lye,Mary,Carnethy HRC,F40,1:41:04
62,Duncan,David,Ochil HR,M60,1:41:14
63,Byrne,John,Unattached,M50,1:41:22
64,Greene,Bran,Unattached,M,1:41:42
65,Sinclair,Robert,Unattached,M,1:41:50
66,Fox,Simon,Fife AC,M50,1:42:14
67,Wilson,Colin,Lomond Hill Runners,M50,1:42:15
68,Wilson,Joan,Lomond Hill Runners,F50,1:42:18
69,Stakes,David,Bellahouston Road Runners,M50,1:43:05
70,Chambers,Lettie,Ochil HR,F,1:43:38
71,Craig,Carrie,HBT,F,1:44:19
72,Maass,Digby,Carnethy HRC,M60,1:44:28
73,Brotherston,Chris,Bellahouston RR,M40,1:44:30
74,Weir,Jonathan,Unattached,M,1:44:51
75,Kealey,Karen,Ochil HR,F40,1:48:00
76,Baxter,Katy,Ochil HR,F40,1:48:42
77,Robson,John,Annan & District,M60,1:49:27
78,Sinclair,Melanie,Carnegie Harriers,F40,1:49:28
79,Hughes,Keith,Thornlie Boys,M40,1:50:08
80,Reynolds,Colin,Lomond Hill Runners,M40,1:50:19
81,Cumming,Mike,Fife AC,M,1:50:23
82,Blackley,Lisa,Unattached,F,1:50:30
83,Molfetas,Konstantinos,PANTOFLA,M,1:50:55
84,Sells,Greg,Stirling Tri Club,M,1:51:14
85,Couper,Derek,Unattached,M50,1:52:23
86,Douglas,George,Westerlands CCC,M50,1:52:30
87,Ward,Paul,Unattached,M,1:52:42
88,Midgley,Peter,Westerlands CCC,M50,1:53:33
89,Murphy,Joanna,Carnegie Harriers,F,1:53:35
90,Hamer,John,Westerlands CCC,M50,1:53:39
91,Bain,Andrew,Unattached,M40,1:53:44
92,Shaw,Trevor,Lochtayside,M50,1:54:26
93,Mathieson,Shelley,Unattached,F,1:59:02
94,Aarons,Jamie,Unattached,F,1:59:09
95,Lyall,Moraig,SHETLAND TRI CLUB,F40,1:59:10
96,Bowie,Tom,Unattached,M60,2:00:02
97,Macaulay,Allan,Carnegie Harriers,M50,2:04:37
98,Jenkins,Allan,Garscube Harriers,M60,2:06:20
99,Brennan,Brian,Westerlands CCC,M60,2:06:20
100,Strachan,Paul,Westerlands CCC,M60,2:06:20
101,Davidson,Stewart,Fife AC,M60,2:10:07
102,Fleming,Morna,Carnegie Harriers,F60,2:12:25
103,Robertson,Karen,Kilmarnock Harriers,F40,2:17:17
104,Ulrichsen,Oystein,Unattached,M50,2:18:04
105,Keratsa,Garyfallia,PANTOFLA,F,2:18:10
106,Fraser,Ronald,Dundee Road Runners,M50,2:19:20
107,Devon,Grant,Unattached,M40,2:20:19
