RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Rodwell,Damon,Westerlands CCC,S,0:72:07
2,Twaddle,Ian,Wooler,S,0:73:10
3,Scott,Dominic,Norham RC,S,0:73:21
4,Mccall,Tim,Norham RC,MV40,0:81:05
5,Oliphant,Crawford,Carnethy Hill Running Club,S,0:81:37
6,Scott,Tom,Fife AC,MV50,0:82:14
7,Blair Fish,John,Carnethy Hill Running Club,MV50,0:86:40
8,Oldham,Veronique,Norham RC,FS,0:87:55
9,Henry,Graham,Portobello,S,0:88:38
10,Dallinson,John,NFR,MV50,0:93:11
11,Rooney,Edmund,Lauder,MV40,0:96:09
12,Adamson,George,North Shields,MV50,0:96:24
13,John Tiffney,Christopher,U/A,S,0:96:33
14,Christie,John,NFR,MV40,0:97:13
15,Macaulay,Allan,Norham RC,MV40,0:97:29
16,Robinson,Philip,Nedd Valley,MV40,0:98:42
17,Duncan,David,Ochil Hill Runners,MV40,0:98:51
18,Scott,Jocelyn,Fife AC,FV50,0:101:11
19,Rutherford,Craig,Norham RC,S,0:103:01
20,Cranston,Rob,Teviot,S,0:103:33
21,Turnbull,Les,Norham RC,MV40,0:105:49
22,Haliday,Rob,Teviot,MV40,0:106:12
23,Wood,Alan,Norham RC,S,0:107:11
24,Gray,Raymond,NFR,MV50,108:30:
25,Cooper,Keith,NFR,MV50,0:116:06
26,Hastings,Ron,Norham RC,MV40,0:117:32
28,Wild,Ann,Norham RC,FV50,0:118:10
28,Archer,Chris,U/A,MV50,0:120:57
