RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Donnelly,Colin,Eryri Harriers,,3:11:59
2,Ferguson,Ian,Bingley Harriers,,3:21:18
3,Holmes,Ian,Bingley Harriers,,3:22:05
4,Styan,Andy,Holmfirth Harriers,V,3:23:23
5,Whitfield,Bob,Bingley Harriers,,3:24:23
6,Curtis,Andy,Claremont Road Runners,,3:26:17
7,Rodgers,David,Lochaber Athletic Club,,3:29:44
8,Nuttall,D,Clayton Le-moors Harriers,,3:35:01
9,Ligema,Andy,Ambleside Athletic Club,,3:35:48
10,Dytch,Andy,Clydesdale Harriers,,3:37:12
11,McDermott,Mark,Macclesfield Harriers,,3:39:14
12,Brindle,Brent,Horwich,,3:39:45
13,Haines,Peter,Mandale Harriers,,3:42:06
14,Holt,Jack,Clayton Le-moors Harriers,V,3:43:15
15,Belton,Adrian,U/A,,3:43:32
16,Watkins,T,Clayton Le-moors Harriers,,3:44:37
17,Schofield,Andrew,Rossendale,,3:45:11
18,MacKenzie,Alasdair,U/A,,3:46:37
19,Hague,Paul,U/A,,3:48:08
20,Booth,Donald,Dark Peak Fell Runners,,3:51:32
21,Ramsbottom,Will,Pudsey and Bramley Athletic Club,M,3:53:21
22,Hicks,Stephen,Borrowdale Fell Runners,,3:55:12
23,Taylor,Colin,Clayton Le-moors Harriers,V,3:55:13
24,Boswell,Roger,U/A,,3:55:49
25,Fuller,John,U/A,,3:56:22
26,Watson,Stephen,Ambleside Athletic Club,,3:57:11
27,Sunter,S,Horwich,,3:57:15
28,Hawksley,J,Kendal Athletic Club,,3:58:31
29,Naylor,Joss,Cumberland Fell Runners,SV,4:02:50
30,Thornber,Andrew,Bingley Harriers,,4:04:31
31,Browning,Peter,Clayton Le-moors Harriers,,4:05:33
32,Spenceley,Andrew,Carnethy Hill Running Club,,4:06:32
33,Robson,Rick,Mercia,,4:06:55
34,Philipson,Andrew,Gosforth Harriers,V,4:06:58
35,Brooks,Graham,Lochaber Athletic Club,,4:07:22
36,Garratt,Mick,Mandale Harriers,,4:07:38
37,Nuttall,J,Clayton Le-moors Harriers,V,4:08:13
38,MacK,Davie,Isle Of Jura Athletic Club,VJURA,4:08:30
39,Breslin,Michael,Lancaster &amp,4:08:43,Morcembe
40,Burns,Keith,Carnethy Hill Running Club,V,4:09:09
41,Wathey,Vincent,Pennine Fell Runners,,4:09:21
42,Clark,Martin,Clayton Le-moors Harriers,,4:09:52
43,Jebb,Peter,Bingley Harriers,V,4:10:45
44,Richmond,Hugh,Loudon Runners,,4:11:21
45,Heys,Ian,Cumberland Fell Runners,V,4:13:11
46,McIntyre,Ian,Livingston and District Athletic Club,,4:13:26
47,Gauld,Bill,Carnethy Hill Running Club,SV,4:14:12
48,Beech,John,Clydesdale Harriers,,4:15:13
49,Quickfall,Andrew,Newburgh Nomads,,4:15:46
50,Coles,R,Central Region Athletic Club,,4:15:51
51,Menhennet,Christine,Westerlands Cross Country Club,F,4:16:15
52,Hughes,Phillip,Lochaber Athletic Club,,4:17:19
53,Corless,Peter,Kendal Athletic Club,V,4:17:26
54,Halliday,Brian,Swaledale Road Runners,,4:18:56
55,Barnard,Steve,Eryri Harriers,,4:19:26
56,Campbell,Ian,Clayton Le-moors Harriers,,4:20:53
57,Hulme,Tony,Pennine Fell Runners,V,4:21:11
58,Hindle,Neil,Altringham Athletic Club,,4:23:18
59,O'rourke,Bref,Mandale Harriers,,4:24:16
60,Freeman,David,Arran Runners,,4:24:51
61,Price,Robin,Clayton Le-moors Harriers,V,4:24:57
62,Hirst,Martin,Denby Dale Travellers,,4:25:33
63,Pickvance,Ruth,Kendal Athletic Club,F,4:28:24
64,Gibb,Polly,Mercia,F,4:29:00
65,Isbister,Richard,Horwich,,4:29:17
66,Sunter,A,Horwich,,4:29:43
67,Richardson,Bob,Scottish Veteran Harriers,SV,4:32:53
68,Wilson,Billy,Dark Peak Fell Runners,V,4:34:00
69,Rozga,C,Isle Of Jura Athletic Club,JURA,4:34:04
70,Harrison,John,Cumberland Fell Runners,,4:34:20
71,Williams,O,Eryri Harriers,,4:34:45
72,Slinn,Jim,Lancaster &amp,4:34:47,Morcembe
73,Morgan,Frank,Holmfirth Harriers,,4:34:51
74,Milanec,Stefan,Ambleside Athletic Club,FV35,4:35:12
75,Curtis,Ann,Livingston and District Athletic Club,F,4:35:38
76,Uhlman,Francis,U/A,V,4:39:02
77,Rozga,B,Isle Of Jura Athletic Club,JURA,4:39:24
78,Houghton,Tim,Cumberland Fell Runners,,4:43:18
79,Rozga,J,Isle Of Jura Athletic Club,VJURA,4:44:33
80,Cuddy,Martin,Glossopdale,,4:45:21
81,Pepper,Mike,Eryri Harriers,,4:46:22
82,Farnsworth,L,Clayton Le-moors Harriers,V,4:46:50
83,Dick,Stephen,Lochaber Athletic Club,,4:47:09
84,Bloor,Robert,Macclesfield Harriers,,4:50:31
85,Boulton,Roger,Mercia,V,4:51:16
85,Pearson,Paul,Swaledale Road Runners,V,4:51:16
87,Reid,Daniel,Clydesdale Harriers,,4:54:03
88,Williams,A,Eryri Harriers,,4:57:10
89,Say,David,U/A,,4:57:57
90,Carter,Alan,Mandale Harriers,,4:58:08
91,Bendell,David,Sunderland Polytechnic,,4:59:19
92,Cottrill,Philip,Cumberland Fell Runners,V,5:03:24
93,Hirst,David,U/A,,5:04:07
94,Clarke,Arthur,Ambleside Athletic Club,SV,5:05:21
95,Frisk,Steve,U/A,V,5:06:29
96,Covell,Marcus,U/A,,5:09:44
97,Stickland,Rex,East Kent Athletic Club,V,5:10:43
98,Pritchard,Colin,Carnethy Hill Running Club,V,5:12:46
99,Campbell,Ian,Livingston and District Athletic Club,,5:13:13
100,Wright,Elaine,Ambleside Athletic Club,F,5:13:25
101,Page,John,Holmfirth Harriers,,5:13:42
102,Wright,Alison,Dark Peak Fell Runners,F,5:16:12
103,Matthews,Colin,Horwich,,5:16:12
104,Osbourne,Claire,Telford Athletic Club,F,5:17:33
105,McGonagle,John,Clayton Le-moors Harriers,V,5:20:58
106,Hall,David,Holmfirth Harriers,,5:21:13
107,Cobain,Sidney,Helsby Bicc Running Club,,5:31:14
107,Watson,Edward,Northumberland Fell Runners,V,5:31:14
109,Capp,Anne,Telford Athletic Club,F,5:33:56
110,Wood,Neil,U/A,,5:33:57
111,Haselden,Roy,Kildalton Athletic Club,VISLAY,5:39:55
112,Williams,C,Eryri Harriers,,5:41:11
113,Doyle,John,Lancaster &amp,5:42:31,Morcembe
114,Watkins,F,Clayton Le-moors Harriers,F,5:42:37
115,MacMillan,Neil,U/A,,5:42:43
116,Johnson,P,Border Harriers,V,5:43:43
117,Farrar,John,Eryri Harriers,V,5:45:37
118,Panton,Robert,Police - Metropolitan,,5:45:39
119,Woods,Stephen,Ambleside Athletic Club,,5:46:12
120,Hannaford,Pat,Carnethy Hill Running Club,FV35,5:47:43
121,Marshall,Dennis,Pennine Fell Runners,,5:51:04
122,Sisk,Richard,U/A,,5:51:41
123,Parsons,Mike,Upperthong Harriers,V,6:03:30
124,Whewell,Peter,Gosforth Harriers,V,6:06:29
125,Bonar,John,Kildalton Athletic Club,VISLAY,6:06:30
126,Johnson,Ian,Pennine Fell Runners,,6:08:27
127,Coon,John,Livingston and District Athletic Club,,6:23:13
127,Gale,Robert,U/A,,6:23:13
129,Huntbach,Robert,Helsby Bicc Running Club,,6:28:10
130,Coatsworth,Alan,Helsby Bicc Running Club,,6:34:52
131,O'callaghan,Russ,U/A,V,6:37:35
132,Lowe,Anthony,Isle Of Jura Athletic Club,JURA,6:42:47
133,Owens,D,Carnethy Hill Running Club,V,6:58:30
134,Farrington,Peter,Kildalton Athletic Club,,7:14:59
135,Imrie,Colin,U/A,,7:22:58
136,Robertson,Richard,Penicuick Harriers,SV,7:30:15
