RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Coombs,Duncan,Hunters Bog Trotters,M,21:34
2,Craig,James,Barlick,M,21:45
3,Waldie,James,Carnethy,M,22:10
4,Halsall,Steve,Westerlands CCC,M,22:30
5,Lambert,Paul,U/A,MV50,23:56
6,Willis,Ian,Keighley and Craven,MV40,24:38
7,McDonald,Alistair,U/A,MV40,24:44
8,Short,Kenny,Borders Tri,MV50,26:02
9,Gaffney,David,U/A,M,26:22
10,Martyn,Tom,Hunters Bog Trotters,M,26:26
11,Walton,Stuart,Keighley and Craven,MV40,26:28
12,Mercer,Louise,Edinburgh University,F,26:29
13,Gibbons,Iain,Ilkley Harriers,MV40,26:50
14,McNeill,Norman,Ochil Hill Runners,MV40,26:55
15,Neaon,Ahas,U/A,M,29:07
16,Aubrey,Roger,Helm Hill,MV50,29:14
17,Davie,Kevin,Carnegie Harriers,M,29:33
18,Brodie,Stuart,Ochil Hill Runners,M,29:41
19,Johns,Andy,Kinross Road Runners,MV40,30:20
20,McArthur,Duncan,U/A,MV50,30:23
21,Calvert,Mike,Howgill Harriers,MV50,30:32
22,Shaw,Trevor,Lochtayside,MV50,30:39
23,Sword,Lawrence,U/A,MV40,30:54
24,McDiarmid,Stewart,Wee County Harriers,MV40,31:20
25,Sands,Lionel,U/A,MV60,31:40
26,Cocker,Mathew,U/A,M,32:32
27,Marshall,Judith,Settle Harriers,FV40,32:41
28,Hunter,David,U/A,MV50,32:48
29,Swarbrick,Ian,U/A,MV40,32:53
30,Brown,Jamie,Hunters Bog Trotters,M,32:54
31,Scholes,Barry,Settle Harriers,MV60,33:01
32,Brennan,Brian,Westerlands CCC,MV60,33:27
33,Bradley,Nick,Meirionnydd RC,MV60,34:05
34,Buck,Lindsay,Cumberland Fell Runners,FV50,34:13
35,McNeil,David,Wee County Harriers,MV40,34:30
36,Paterson,Robert,Wee County Harriers,M,34:46
37,Campbell-Swan,Claire,Wee County Harriers,F,34:57
38,Pollock,Ronnie,Wee County Harriers,M,35:37
39,Mclean,Herbie,Lochtayside,MV60,35:40
40,McDougal,James,U/A,MV40,36:06
41,McDiarmid,Susan,Wee County Harriers,FV40,36:41
42,Wilson,Paul,Wharfedale Harriers,MV50,36:53
43,Drysdale,David,Wee County Harriers,MV40,37:34
44,Cree,David,U/A,M,39:19
45,Thompson,Geoff,Wharfedale Harriers,MV50,39:44
46,Nugent,Tyler,Club Northwest,M,40:38
47,McNeil,Derek,Wee County Harriers,MV50,40:44
48,Caudwell,Christine,Wee County Harriers,FV40,41:25
49,Thompson,Su,Wharfedale Harriers,FV40,42:30
50,Strong,Tracey,Wharfedale Harriers,F,43:05
51,Marshall,Lee,Settle Harriers,MV40,46:05
52,Welch,Kathryn,Wee County Harriers,FV40,47:32
53,Hargreaves,Lynda,Wharfedale Harriers,FV50,48:20
54,Yates,Laura,U/A,F,49:34
55,Birbeck,Mark,Horwich,MV40,50:51
56,Selms,Cedrac,U/A,MV50,59:09
57,Selms,Havie,U/A,F,59:29
58,Mathieur,Bertraund,U/A,MV50,59:31
59,Mckittrick,Wayne,Stirling Uni,MV40,59:48
60,Irwin,Thomas,Stirling Uni,M,59:57
61,Atkinson,Julie,U/A,F,1:04:14
62,Murgatroyd,Trevor,U/A,MV50,1:04:15
63,Gilmour,Alan,U/A,M,1:19:43
