RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Bodynk,Kyle,"""Ohio","USA""",M
2,Sharkey,Dom,Cambleton,M,00:55:55
3,Wolfe,Eric,Cork,M,01:00:45
4,Pringle,Alastair,Glasgow,M,01:01:41
5,Maughan,Alex,,M,01:07:42
6,McNiven,Craig,Oban,M,01:08:52
7,Lilley,Alistair,Local,M,01:10:05
8,Hoefsloot,Remi,Belgium,M,01:10:43
9,Duffield,Phil,New Zealand,M,01:11:00
10,Short,Andrew,,M,01:12:19
11,Lopez,Ailsa,Local,F,01:12:35
12,Blyth,Duncan,Local,M,01:13:02
13,Gray,Andrew,Local,M,01:16:25
14,Smith,Kev,Lomond Hill Runners,M,01:18:28
15,Murphy,Tanner,USA,F,01:18:35
16,Holt,Nicholas,London,M,01:22:00
17,Wolfe,Alison,Cork,F,01:22:30
18,Holt,Andrew,London,M,01:35:00
19,Emslie,Kirsty,Local,F,01:36:38
20,Kaunhoven,Adele,Local,F,01:52:37
21,Croft,Margaret,Local,F,01:52:37
