RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Ottermoller,Lars,Carnethy Hill Running Club,M,0:20:54
2,Wiston,Andrew,St.Andrews Univ.,M,0:21:04
3,McLean,Donald,Lomond Hill Runners,Mv,0:23:22
4,Whittaker,Johnathan,Eryri Harriers,M,0:23:31
5,Scott,Tom,Fife AC,Msv,0:23:41
6,Morton-lloyd,Alun,Carnethy Hill Running Club,Mv,0:24:07
7,Mathieson,Gordon,U/A,M,0:24:14
8,Pryde,Gordon,Lomond Hill Runners,MV,0:24:32
9,Graham,Alistair,Lomond Hill Runners,Mj,0:24:50
10,Lamb,Jim,Lomond Hill Runners,Mv,0:24:54
11,Gallacher,John,Ochil Hill Runners,Mv,0:25:00
12,Shiell,Marbeth,Carnethy Hill Running Club,Fj,0:25:16
13,Adamson,Sandy,Unattached,M,0:26:28
14,Milne,Ian,Anster Haddies,M,0:26:38
15,Gannon,Patrick,U/A,Mj,0:26:45
16,Meiklejohn,Alan,Fife AC,M,0:26:47
17,Knowles,Stuart,Fife AC,Mv,0:26:47
18,Graham,Alan,Lomond Hill Runners,Msv,0:26:53
19,Buchanan,Peter,Ochil Hill Runners,Mv,0:27:07
20,Wallace,Neil,Lomond Hill Runners,M,0:27:13
21,Knox,Isobel,Hunters Bog Trotters,F,0:27:49
22,McGuire,Ken,Fife AC,Mv,0:27:56
23,Jablonski,Derek,Lomond Hill Runners,Mv,0:27:57
24,Beveridge,Bob,Lomond Hill Runners,Msv,0:28:03
25,Reglinski,Paul,Unattached,Mj,0:28:04
26,Gatehouse,Richard,Lomond Hill Runners,Mv,0:28:58
27,Munro,Niall,Unattached,M,0:29:08
28,McEwan,Craig,Staggers,M,0:29:16
29,Urquhart,Scott,Unattached,Mv,0:29:19
30,Morris,Keith,Staggers,M,0:29:38
31,Aitken,Martha,Perth Strathtay,Fj,0:29:46
32,Allen,Ruaraidh,Unattached,Mj,0:30:21
33,Muir,Douglas,Unattached,Mj,0:31:07
34,Nairns,William,Unattached,Mv,0:31:43
35,Blake,Sarah,Hunters Bog Trotters,Fj,0:31:48
36,Morton-lloyd,Neil,Carnethy Hill Running Club,Mj,0:31:56
37,Shiell,Dougie,Carnethy Hill Running Club,M,0:32:02
38,Pearson,Mike,Penicuik Harriers,Msv,0:32:23
39,Davidson,Sean,Penicuik Harriers,M,0:32:35
40,Murphy,Andrew,Staggers,Mv,0:32:50
41,Thornton,Robert,Dundee Hawkhill,Mv,0:33:11
42,Tan,Jenny,Fife AC,Fj,0:33:18
43,Adams,Russell,Carnegie Harriers,M,0:33:39
44,McNicol,David,Staggers,Mj,0:38:59
45,Knowles,Linda,Unattached,Fsv,0:49:50
