RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Stansfield,Daniel,Edinburgh Uni OC,M,01:26:16
2,Narbett,Eddie,Edinburgh Uni H&H,M,01:28:56
3,Park,Luke,HBT,M,01:33:26
4,Gardner,Peter,HBT,M,01:35:20
5,O'Brien,Christopher,Corstorphine AAC,M,01:36:08
6,Lines,Tom,Unattached,M,01:36:28
7,McVey,Alex,Carnethy,M,01:37:10
8,Donnelly,Colin,Cambuslang Harriers,M50,01:38:53
9,Embrey,Iain,Bowland Fell Runners,M,01:39:29
10,Williams,Colin,Moorfoot Runners,M40,01:46:12
11,Harding,Zoe,Edinburgh Uni H&H,F,01:46:36
12,Burnett,Neil,Carnethy,M50,01:51:25
13,Ovenstone,Keith,Corstorphine AAC,M40,02:01:21
14,Rietvelt,Mathias,Unattached,M,02:01:47
15,Ball,Duncan,Penicuik Harriers,M50,02:02:03
16,Taylor,Richard,Dunbar Running Club,M40,02:05:52
17,Horodyski,Piotr,Unattached,M,02:06:08
18,Henly,Kathy,Carnethy,F50,02:08:12
19,King,Charles,Unattached,M,02:11:32
20,Carver,Fiona,Corstorphine AAC,F60,02:11:33
21,Anderson,Laurie,Lomond HR,M60,02:11:34
22,Lilley,Roanne,Edinburgh Uni H&H,F,02:12:01
23,Challands,Diana,Carnethy,F40,02:12:21
24,McCallum,Alasdair,Norham Running Club,M50,02:12:22
25,Greig,David,Carnegie Harriers,M50,02:12:23
26,Ross,Nicola,Corstorphine AAC,F40,02:13:42
27,Bartlett,Patrick,Interlopers,M50,02:17:05
28,Elder,Alan,Moorfoot Runners,M50,02:17:07
29,Kemp,Sadie,Penicuik Harriers,F40,02:24:11
30,Brockie,Calum,Unattached,M,02:26:19
31,Scott,Rory,Unattached,M,02:26:19
32,Rogers,David,Westerlands CCC,M50,02:29:21
33,Bleakley,Elspeth,HBT,F,02:30:40
34,Browne,Christopher,Unattached,M40,02:31:26
35,Browne,Matthew,Unattached,M40,02:31:27
36,Kennedy,Duncan,Unattached,M50,02:33:11
37,Hartree,Mark,Carnethy,M50,02:35:38
38,Conolly,Richard,Carnethy,M40,02:35:56
39,Scott,Kevin,Unattached,M50,02:36:22
40,Bleakley,Raphael,Unattached,M,02:37:50
41,Park,Archibald,Hartfell HRC,M60,02:41:05
