RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Beaven,Ally,Unatttached,M,01:01:40
2,Wilby,David,Highland Hill Runners,M,01:07:04
3,Keith,Alec,HBT,M50,01:13:08
4,Wilby,Sue,Highland Hill Runners,F40,01:19:57
5,Hanson,Jake,Highland Hill Runners,M,01:21:35
6,Worsley,Steve,Inverness Harriers,M50,01:22:20
7,Chandler,Dave,Highland Hill Runners,M,01:22:52
8,Hitchen,John,Highland Hill Runners,M40,01:23:26
9,Tatersall,Paul,WCA,M50,01:23:35
10,Wilby,Andrew,Highland Hill Runners,M40,01:24:22
11,Mackenzie,Gavin,Unatttached,M,01:24:24
12,Faulkner,Calum,Highland Hill Runners,M,01:25:19
13,Taylor,Gordie,Highland Hill Runners,M50,01:27:00
14,Mackie,Shona,Highland Hill Runners,F,01:27:06
15,Irvine,Gill,Highland Hill Runners,F50,01:28:07
16,Ingram,Richard,Cosmics,M40,01:28:09
17,Pearks,David,Highland Hill Runners,M40,01:30:05
18,Gallagher,Terry,Unatttached,M50,01:30:31
19,Moffat,John,Highland Hill Runners,M50,01:30:33
20,Douglas,George,Westerlands CCC,M50,01:38:05
21,Murdoch,Lucy,Unatttached,F40,01:58:24
