RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Whitlie,Stewart,Carnethy,M50,00:30:07
2,Pringle,Stuart,Deeside Runners,M40,00:30:36
3,Smith,Alan,Deeside Runners,M50,00:31:43
4,Fielding,Richard,Unattached,M40,00:32:02
5,Grant-Pantey,Chris,Unattached,M,00:32:48
6,Cowie,Rosemary,Unattached,M40,00:33:12
7,Gatherer,Graham,Highland Hill Runners,M40,00:33:42
8,Miller,Andy,Perth tri-club,M,00:36:28
9,Muir,Neil,Perth Road Runners,M50,00:36:51
10,Evenden,Ray,Grangemouth Tri-club,M40,00:36:52
11,Sheridan,Bob,Deeside Runners,M50,00:37:40
12,Bates,David,Unattached,M,00:36:56
13,Entwistle,Marie,Deeside Runners,F40,00:37:59
14,Gatherer,Lyn,Highland Hill Runners,F40,00:38:25
15,Dales,Mike,Perth Road Runners,M50,00:38:53
16,Payne,Lina,Deeside Runners,F50,00:38:58
17,Thompson,Fabienne,Perth Road Runners,F50,00:39:14
18,Turvey,Brendan,Unattached,M,00:39:44
19,Smith,Lorn,Grangemouth Tri-club,M50,00:40:04
20,Wooler,Grant,Perth Road Runners,M50,00:42:02
21,Whitlie,Pam,Carnethy,F40,00:42:03
22,Manson,Fiona,Perth Road Runners,F50,00:45:03
23,Sloan,Liz,Deeside Runners,F40,00:49:59
24,Davidson,Stuart,Fife AC,M60,00:52:58
25,Baker,Chris,Unattached,M50,00:52:59
