RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Edenborough,Calum,Unattached,M,01:36:14
2,Park,Adam,Hartfell HRC,M,01:36:31
3,Horne,Arran,Westerlands CCC,M,01:37:03
4,Hatfield,Daniel,Westerlands CCC,M40,01:37:25
5,Cox,Andrew,Gala Harriers,M40,01:40:06
6,Dickie,Adam,Dumfries RC,M40,01:42:40
7,Wight,Ally,Hartfell HRC,M50,01:45:43
8,Booth,Phil,Unattached,M,01:49:23
9,O'Neill,Owen,Westerlands CCC,M40,01:53:37
10,Plummer,Kevin,Hartfell HRC,M60,01:53:43
11,Reid,Don,Westerlands CCC,M65,01:55:01
12,Turner,Simon,Tinto,M50,01:55:35
13,Lavin,Daniel,Moorfoot Runners,M,01:56:34
14,Bajzath,Gergely,Tinto,M40,01:57:57
15,Brown,Katy,Hartfell HRC,F,01:59:38
16,Malcolmson,Craig,Hartfell HRC,M60,02:00:16
17,Reid,Fraser,Westerlands CCC,M,02:01:09
18,McKay,Craig,Hartfell HRC,M65,02:01:20
19,Ingram,Claire,Hartfell HRC,F40,02:03:40
20,Pflanz,Sebastian,Dumfries RC,M60,02:15:37
21,Green,Reese,Hartfell HRC,F,02:18:10
22,Purves,James,Gala Harriers,M65,02:25:51
23,Park,Archie,Hartfell HRC,M65,02:27:45
24,McConnell-Trevillion,Lou,Tinto,F55,02:28:10
25,Lockie,Paul,Teviotdale,M55,02:47:37
26,Pugh,Roderick,Kilmarnock,M65,02:55:54
