RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Bailey,Simon,Mercia,,0:27:56
1,Brindley,Tracey,Carnethy Hill Running Club,,0:34:12
2,Jebb,Rob,Bingley Harriers,,0:28:20
2,Whitehead,Claire,Cosmics,,0:35:51
3,Austin,Tim,Dark Peak,,0:28:57
3,Mykura,Jill,Carnethy Hill Running Club,,0:36:47
4,Hope,Rob,Pudsey & Bramley,,0:29:25
4,Taylor,Sharon,Bingley Harriers,,0:37:32
5,Hope,Danny,Pudsey & Bramley,,0:30:07
5,White,Natalie,Holmfirth A C,,0:37:38
6,Sharp,Nick,Ambleside,,0:30:18
6,Beaty,Kate,Cumberland A C,FV40,0:37:43
7,Lennox,Jethro,Shettleston Harriers,,0:30:38
7,Sharp,Lou,Keswick A C,,0:37:53
8,Marshal,Brian,Haddington E.L.P.,,0:30:51
8,Laney,Maureen,Clayton Le Moors H,FV50,0:38:37
9,Roberts,Mark,Borrowdale F. R.,MV40,0:31:03
9,Jenkins,Kate,Carnethy Hill Running Club,,0:39:35
10,Liston,Andrew,Fife A C,,0:31:11
10,Bailey,Kirstin,Bingley Harriers,,0:40:25
11,Rodgers,David,Lochaber AC,,0:31:22
11,Murray,Helen,Lothian,FV40,0:41:52
12,Crowe,Des,Shettleston Harriers,MV40,0:31:33
12,Raw,Alison,Darlington Harriers,,0:42:11
13,Anthony,Alasdair,Ochil Hill Runners,,0:31:37
13,Wardlaw,Eilidh,City of Edinburgh,,0:42:31
14,Whitlie,Stewart,Carnethy Hill Running Club,MV40,0:31:47
14,Shaw,Lyndsey,Lochaber AC,,0:42:56
15,Denham-Smith,Mark,Keswick AC,,0:31:56
15,Hardy,Debbie,Pudsey & Bramley,,0:44:02
16,Werreit,Tim,Mercia,,0:32:23
16,Legge,Sarah,Energy Zone Carnegie Harriers,,0:44:17
17,Ward,Adam,Carnethy Hill Running Club,MV40,0:32:32
17,Mellor,Jane,Pennine F R,,0:45:34
18,R Wilkinson,Garry,Clayton Le Moors H,,0:32:38
18,Wilson,Joan,Carnethy Hill Running Club,FV40,0:46:52
19,Lamb,Rodger,Mercia,MV40,0:32:39
19,Scott,Elspeth,Westerlands CCC,FV40,0:47:13
20,Paterson,Malcolm,Shettleston Harriers,MV40,0:32:53
20,Brunton,Val,Westerlands CCC,,0:47:43
21,Spence,Nick,Borrowdale F. R.,MV40,0:33:02
21,Buck,Lindsay,Cumberland A C,FV40,0:48:13
22,Taylor,Dave,Dark Peak,,0:33:03
22,Nimmo,Anne,Carnethy Hill Running Club,FV50,0:49:32
23,Little,Robert,Mercia,,0:33:08
23,Gow,Elizabeath,Lochaber AC,,0:49:51
24,Smith,Anthony,Ambleside,,0:33:18
24,Friend,Kate,Carnethy Hill Running Club,,0:51:04
25,Fowler,Malcolm,Pennine F R,MV40,0:33:24
25,Mclaughlin,Patricia,Westerlands CCC,FV50,0:58:38
26,Jackson,Steve,Horwich RMI,MV50,0:33:29
27,Lockwood,Nimrod,Keswick AC,,0:33:32
28,Macallister,James,Highland Hill Runners,,0:33:34
29,Mcgonigle,Dermont,Shettleston Harriers,MV40,0:33:37
30,Reade,Chris,Bowland F.R.,MV40,0:33:44
31,Greenwood,Ian,Clayton Le Moors H,MV40,0:33:48
32,Smith,Alan,Deeside Runners,MV40,0:33:50
33,Scott,Nigel,Westerlands CCC,,0:33:50
34,Johnston,Mark,Carnethy Hill Running Club,,0:33:59
35,Smith,Bruce,Standard Life A C,MV40,0:34:30
36,Hope,John,Pudsey & Bramley,MV50,0:34:40
37,Harding,Quentin,Bowland F.R.,MV40,0:34:58
38,Walton,Brian,Horwich RMI,MV50,0:35:04
39,Beaty,Andy,Cumberland A C,MV40,0:35:10
