RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,McBain,Johnny ,Dundee Hawkhill,M Sen,35:27
2,Stewart,Munro ,Dundee Hawkhill,M Sen,35:46
3,Van Gompel,Roger ,Dundee Hawkhill,M40,35:46
4,Crowe,Des ,Penicuik Harriers,M50,38:48
5,Matthews,Steve ,Dundee Hawkhill,M40,39:20
6,Hopper,James ,unattached,M40,41:16
7,Weir,Jonathan ,unattached,M40,41:28
8,Tully,Ray ,Dundee Hawkhill,M40,41:32
9,Ashworth,Stuart ,unattached,M40,42:15
10,Simpson,Joanna ,Ambleside,F Sen,42:17
11,Passway,Norrie ,Dundee Hawkhill,M50,42:35
12,Kennedy,Grahme ,unattached,M40,43:01
13,Ingram,Richard ,Cosmics,M40,43:35
14,Ritchie,Sarah ,unattached,F Sen,45:14
15,Hanlon,Dave ,Dundee Hawkhill,M60,45:35
16,Gelly,Alison ,Dundee Road Runners,F50,45:40
17,Toller,Richard ,Dundee Road Runners,M60,46:01
18,Buchanan,Barry ,unattached,M Sen,52:20
19,MacDermid,Euan ,Dundee Hawkhill,M50,53:23
20,Passway,Tracey ,Dundee Hawkhill,F50,53:38
21,Drysdale,Mike ,Arbroath ,M40,55:33
22,Kennedy,Alan ,Dundee Hawkhill,M50,67:57
23,Cromar,Steve ,Dundee Hawkhill,M70,70:31
24,Schlemmer,Marissa ,unattached,F Sen,70:31
