RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Gilmore,Andrew,Highland Hill Runners,M,00:26:32
2,Taylor,Luke,Highland Hill Runners,M,00:26:41
3,Ward,Jack,Highland Hill Runners,M,00:26:59
4,Anderson,Ben,Cycle Friendly Kingussie,M,00:27:45
5,Fyfe,Lewis,Lochaber AC,M,00:28:01
6,Wright,Angus,HBT,M,00:28:03
7,Cabrera Valdes,Francisco Javier,Highland Hill Runners,M,00:28:10
8,MacDonald,Matt,Lochaber AC,M50,00:28:59
9,Smith,Angus,Inverness Harriers,M,00:29:21
10,Wright,Dave,HBT,M40,00:30:12
11,Smith,Alan,Deeside,M50,00:30:35
12,Hutson,Liam,Lochaber AC,M,00:30:49
13,Malcolm,Stuart,Highland Hill Runners,M50,00:30:54
14,Stewart,Gordon,Unattached,M60,00:31:34
15,Munro,Ian,Cairgorm Runners,M,00:32:00
16,Gorman,Manny,Westies,M50,00:32:02
17,Forrest,Stuart,Highland Hill Runners,M,00:32:54
18,Tomaszewski,Rafal,Above 2000,M40,00:34:02
19,Carroll,Brad,Unattached,M40,00:34:17
20,Jennings,Peter,Unattached,M40,00:35:20
21,Matthewson,Alastair,Highland Hill Runners,M50,00:35:21
22,Munro,Gemma,Lochaber AC,F,00:35:59
23,Jones,Emma,Highland Hill Runners,F,00:36:00
24,Jennings,Alex,Unattached,M,00:36:16
25,Taylor,Gordie,Highland Hill Runners,M50,00:36:25
26,Wright,Megan,HBT,F40,00:36:50
27,Irvine,Hamish,Highland Hill Runners,M50,00:37:19
28,Loftus,Megan,Unattached,F,00:38:32
29,Irving,John,Dundee Road Runners,M40,00:39:28
30,Yuill,Andre,Unattached,M,00:39:37
31,Bowman,Angus,Lomonds,M60,00:40:06
32,Sim,Andrew,Carnegie,M50,00:42:03
33,Duncan,David,Ochils,M60,00:42:08
34,Stewart,Helen,Unattached,F,00:42:19
35,Jamieson,Madeleine,Unattached,F,00:43:12
36,Loftus,Alex,Unattached,F50,00:43:34
37,Loftus,Tim,Unattached,M40,00:44:44
38,Loftus,Hamish,Unattached,M,00:44:50
39,Oliver,Jane,Deeside,F60,00:44:54
40,Bowman,Jean,Lomonds,F60,00:45:34
41,Paul,Brenda,Westies,F40,00:51:32
42,Sim,Helena,Carnegie,F50,00:51:46
