RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Haines,Hector,Edinburgh,M,00:13:23
2,Smith,Tom,Oban,M,00:13:27
3,Inglis,Robert,Lothian,M,00:13:54
4,Koare,Kevin,Inverclyde,M,00:14:28
5,Meekin,Nicola,Oban,F,00:14:54
6,Grieve,Gary,Carluke,M,00:15:27
7,Macalister,David,Oban,M,00:15:35
8,Agnew,William,Oban,M,00:15:38
9,Inglis,Sarah,Lothian,F,00:15:46
10,Rankin,Christine,Paisley,F,00:16:09
11,Joss,Ruth,Glasgow,F,00:16:37
12,Duncan,David,Aberfeldy,M,00:16:38
13,number,no,Unattached,M,00:16:42
14,number,no,Unattached,M,00:16:48
15,Orr,Hollie,Edinburgh,F,00:16:53
16,Rammler,Thomas,Dresden,M,00:17:28
17,Brennan,Brian,Unattached,M,00:17:36
18,number,no,Unattached,M,00:18:20
19,Maclean,Herbie,Killin,M,00:18:28
20,Gray,Andrew,Oban,M,00:18:46
21,number,no,Unattached,M,00:21:12
22,number,no,Unattached,M,00:21:18
23,Pullen,Les,Cambridge,M,00:21:25
