RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Caskie,Graeme,East Kilbride,MU19,0:21:11
2,Hutt,Colin,City of Edinburgh,MS,0:21:21
3,Oldham,Veronique,Norham RC,FS,0:21:56
4,Morris,Robin,Carnethy Hill Running Club,MV50,0:22:08
5,Cottom,Steve,Lothian,MS,0:23:52
6,Kingscott,Philip,Lothian,MU17,0:23:53
7,Rees,Phil,,MS,0:23:55
8,Inglis,Sarah,Lothian,FU13,0:23:57
9,Knox,Bill,Teviotdale Harriers,MV40,0:24:00
10,Aitken,Martha,Carnethy Hill Running Club,FU13,0:24:48
11,Mcmanus,Ian,Irvine RC,MV60,0:24:57
12,Miller,Hugh,Lothian,MS,0:24:58
13,Wall,Dick,Hunters Bog Trotters,MV40,0:27:01
14,Mason,Andrew,Local,MS,0:32:29
15,Rees,Jill,,FS,0:32:50
16,Mountjoy,John,,M?,0:41:55
