RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Anderson,Adam,Solway,M,1:28:44
2,Gillespie,Duggie,Solway,M,1:31:55
3,Brown,D,Solway,MV45,1:35:44
4,Brash,Colin,Girvan Harriers,M,1:39:42
5,Milligan,Douglas,Solway,MSV,1:40:16
6,King,Roger,Annan Athletic Club,M,1:44:44
7,Duncan,David,Ochil Hill Runners,V,1:50:37
8,Brown,Owen,Annan Athletic Club,M,1:50:42
9,Makin,Prew,Galloway Harriers,V,1:51:00
10,Broadley,Drew,Lochaber AC,V,1:51:56
11,Priestley,Nigel,Annan Athletic Club,V,1:53:05
12,Piver,Michael,Clydesdale Harriers,M,1:54:00
13,Millen,Blair,Westerlands CCC,M,1:57:14
14,Green,B,Solway,V,1:59:44
15,Anderson,Adam,Solway,SV,2:01:24
16,MacManus,Ian,Irvine RC,SV,2:03:30
17,Bstler,Colin,Galloway Harriers,V,2:03:36
18,Fidler,Geoff,Galloway Harriers,V,2:04:20
19,Powell,Finlay,Irvine RC,M,2:06:43
20,Horsburgh,Slephen,U/A,M,2:15:00
20,Roberson,Sthart,U/A,M,2:15:00
22,Ones,Alan,U/A,V,2:17:39
23,Taylor,Nat,Girvan Harriers,V,2:30:30
24,Noble,A,Girvan Harriers,V,2:31:14
