RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Davies,Phil,Borrowdale Fell Runners,,1:35:57
2,Sheard,Paul,Cosmics,,1:42:15
3,Coyle,John,Carnethy Hill Running Club,,1:44:48
4,Kitchin,Andy,Lothian,M,1:49:32
5,Spenceley,Andy,Carnethy Hill Running Club,V,1:57:49
6,Shaw,Richard,Lochaber AC,,2:03:38
7,Rogers,David,Westerlands CCC,V,2:03:51
8,Gibson,Willie,Carnethy Hill Running Club,V,2:04:38
9,McLeod,Murdo,Westerlands CCC,SV,2:05:28
10,Smith,Bruce,Standard Life Athletic Club,,2:08:00
11,Jenkins,Kate,Carnethy Hill Running Club,F,2:11:47
12,Millen,Blair,Westerlands CCC,M,2:11:59
13,Shaw,Lindsay,Lochaber AC,F,2:12:09
14,Dahl,Fiona,Inverness Harriers,F,2:13:20
15,Miller,David,Irvine RC,SV,2:23:29
16,Ross,Alistair,U/a,,2:31:27
17,Smith,Jo,Dark Peak,F,2:32:55
18,Robertson,Gary,U/a,,2:33:50
19,Wall,Dick,Hunters Bog Trotters,,2:47:26
20,Diver,Michael,Clydesdale Harriers,M,2:48:03
21,Gorgas,Steffen,Westerlands CCC,,2:50:17
22,McDermid,Lisa,Highland Hill Runners,FSV,3:01:00
23,Turnbull,Drew,Westerlands CCC,M60,3:01:39
