RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Espie,James,Deeside Runners,M,00:36:32
2,Simpson,Robert,Shettleston Harriers,M,00:36:59
3,Stewart,Gregor,Westerlands CCC,M,00:38:00
4,Richmond,Kenny,Shettleston Harriers,M40,00:38:38
5,Naylor,Donald,HBT,M40,00:39:28
6,Hammond,John,Carnethy,M,00:41:17
7,Scott,Vivian,Unattached,M,00:41:31
8,Carter,Justin,Cambuslang,M40,00:42:09
9,McAlinden,Niall,Westerlands CCC,M,00:42:14
10,Sedman,Eliot,RTC Warriers,M,00:42:47
11,Freshwater,Craig,HBT,M,00:43:02
12,Knox,Jonathan,Anster Haddies,M50,00:43:13
13,Fallon,Steven,Carnethy,M50,00:43:34
14,Stephen,Jill,HBT,F,00:43:38
15,Hamlin,Robert,Westerlands CCC,M,00:43:46
16,Worsley,Steven,Inverness Harriers,M50,00:44:07
17,McDougall,Stephen,University of St Andrew's XC,M,00:44:25
18,MacMillan,George,Unattached,M40,00:45:35
19,Upson,Chris,Westerlands CCC,M50,00:45:43
20,Jackson,Andy,Shettleston Harriers,M,00:46:04
21,Scheuerl,Stephan,Wee County Harriers,M40,00:46:06
22,MacInnes,Alasdair,Westerlands CCC,M,00:46:27
23,Frost,Hamish,Unattached,M,00:47:00
24,Knox,Thomas,Anster Haddies,M,00:47:39
25,Reid,Don,Westerlands CCC,M50,00:47:42
26,Bloodworth,Jack,Ochil HR,M,00:48:53
27,Brodie,Stuart,Ochil HR,M,00:49:24
28,Black,Ali,Carnethy,M,00:49:28
29,Houston,Val,Westerlands CCC,F50,00:49:43
30,Roberts,Clive,Fife AC,M50,00:50:14
31,McGeoch,Ross,Bellahouston Roadrunners,M,00:50:23
32,Hawkins,Ian,Fife AC,M50,00:50:48
33,Melville,Peter,Unattached,M,00:51:44
34,Fielding,Richard,Unattached,M40,00:52:06
35,Butler,Chris,Westerlands CCC,M,00:52:10
36,Pugh,Roderick,Kilmarnock Harriers,M60,00:52:37
37,Riggans,Liam,Unattached,M,00:52:49
38,MacPherson,John,Fife AC,M,00:53:11
39,Knox,Lizzie,Anster Haddies,F,00:53:38
40,Campbell,Ryan,Fusion Tri Club,M,00:53:47
41,MacLeod,Murdo,Westerlands CCC,M60,00:54:11
42,Ritchie,Hilary,Fife AC,F50,00:54:30
43,Sword,Lawrence,Unattached,M50,00:55:32
44,Bulloch,Gordon,Westerlands CCC,M40,00:55:44
45,Brown,Jamie,HBT,M,00:56:02
46,Roberts,Craig,Unattached,M,00:56:04
47,Simpson,Heather,Westerlands CCC,F,00:56:36
48,Osborn,David,Lomond Hill Runners,M50,00:56:44
49,Furse,Chris,Westerlands CCC,M40,00:57:13
50,Douglas,George,Westerlands CCC,M50,00:58:39
51,Lomas,Paul,Unattached,M40,00:59:50
52,Friel,Caroline,Unattached,F,01:00:45
53,Gall,Allan,Central AC,M60,01:01:13
54,Reis,Rodrigo,Shettleston Harriers,M,01:01:50
55,Knox,Tracy,Anster Haddies,F50,01:05:44
56,Knox,Rosie,Anster Haddies,F,01:06:26
57,Fullwood,Andrew,Unattached,M50,01:06:35
58,Johnston,Simon,Falkirk Victoria Harriers,M40,01:09:55
59,Mallett,Patrick,Lomond Hill Runners,M,01:12:18
60,McNulty,Clare,Unattached,F,01:20:11
61,Niciu,Christina,Unattached,F,01:20:12
