RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Pride,Simon,Metro Aberdeen R C,M,3:11:55
2,Holl,Nigel,Unattached,M,3:30:39
3,Kennedy,John,Maryhill Harriers,MV40,3:31:49
4,Reid,Alan,Peterhead,M,3:42:22
5,Goodall,John,Keith & District AAC,MV40,3:44:18
6,Laver,Toby,Reading A C,M,3:46:07
7,Priestley,Mark,Forres Harriers,MV40,3:46:36
8,Muir,Neil,Perth R R,MV40,3:47:31
9,Scanlan,Jim,Perth R R,M,3:48:14
10,Hurst,David,Deeside Runners,MV40,3:48:15
11,Divine,Andrea,Unattached,LV35,3:48:39
12,Greenaway,Rodger,Central Region Athletic Club,MV50,3:49:40
13,Howell,Mike,Forres Harriers,MV45,3:50:52
14,Lawson,Alan,Dundee Road Runners,MV55,3:52:30
15,Hendry,Graham,Portobello,M,3:52:53
16,Watt,James,Hamilton Harriers,M,3:59:56
17,McPherson,Gordon,Wee County Harriers,MV50,4:00:57
18,Howie,Brian,Unknown,MV50,4:01:28
19,Jenkins,Kate,Carnethy Hill Running Club,L,4:01:46
20,Davidson,Richard,Dundee Road Runners,MV45,4:04:08
21,Adams,Stuart,Unattached,M,4:04:36
22,McEwan,Murdo,Carnethy Hill Running Club,MV50,4:12:05
23,Donnelly,John,Westerlands CCC,M,4:14:39
24,Kuz,Lynne,E Z Carnegie Harriers,LV40,4:17:30
25,Fennel,Neil,100km Association,M,4:23:45
26,Redfern,Stuart,Ross-shire Roads,MV50,4:23:58
27,Kerr,Dawn,Hunter Bog Trotters,LV40,4:24:18
28,Cadger,Frank,Perth R R,MV50,4:25:45
29,Jones,Alun,Unattached,M,4:26:01
30,McDonald,Deborah,Hunter Bog Trotters,LV40,4:27:07
31,Armstrong,George,H. E. L. P.,MV60,4:28:46
32,Milmoe,Michael,Forres Harriers,MV50,4:34:34
33,Cadger,Carol,Perth Strathtay Harriers,LV50,4:34:47
34,Spenceley,Hilary,Carnethy Hill Running Club,LV40,4:36:22
35,Walker,Pauline,E Z Carnegie Harriers,LV40,4:36:58
36,Appleby,Jonathan,Highland Hill Runners,MV40,4:37:01
37,Taylor,Jim,Fife AC,MV45,4:41:20
38,Farquharson,David,Pitreavie Athletic Club,MV45,4:31:31
39,Robertson,Ian,Pitreavie Athletic Club,MV40,4:31:31
40,Gourley,Norman,Unattached,MV40,4:41:48
41,Adams,Keith,Westerlands CCC,MV50,4:43:26
42,Robertson,Hamish,Unattached,M,4:44:41
43,Douglas,Alan,Unknown,MV45,4:44:46
44,Fitsgerald,Jarlath,Unattached,M,4:45:41
45,Muir,David,Unattached,MV40,4:46:29
46,Dobson,Judith,Kinross R.r.,LV45,4:46:32
47,McCrae,Lori,Penicuck Harriers,L,4:47:01
48,McCrae,Ritchie,Penicuck Harriers,M,4:47:02
49,Jablowski,Derek,Lomond Hill Runners,MV45,4:48:15
50,Lance,Alan,Unattached,M,4:49:34
51,Bird,Norma,Unknown,LV45,4:51:16
52,Doyle,Tim,St Fair Valley Striders,M,4:53:48
53,Taylor,Bill,Unattached,MV40,4:54:04
54,Thompson,Robert,Unknown,MV40,4:54:36
55,Allison,Rob,Fife AC,MV40,4:55:54
56,Rose,Nigel,Carnethy Hill Running Club,MV60,4:56:22
57,Beyts,Angus,Forfar R R,MV45,4:57:29
58,Dalitz,Rod,Carnethy Hill Running Club,MV55,4:57:31
59,Turner,Phil,Perth R R,MV55,4:59:06
60,Wilson,Tom,Unknown,MV55,5:02:27
61,Rennie,Fiona,E Z Carnegie Harriers,LV40,5:02:52
62,Reid,Bob,Mid Argyll Athletic Club,MV55,5:03:32
63,Wright,Steve,Unknown,MV40,5:05:58
64,Bell,Rosie,Unknown,LV35,5:16:38
65,Wilson,Irene,Unknown,LV50,5:18:45
66,Drummond,Jim,Central Region Athletic Club,MV50,5:21:37
67,O`rouke,Jason,Central Region Athletic Club,M,5:21:37
68,Courtney,Scarlett,Unattached,LV40,5:22:33
69,Palmer,Alan,East Fife Triatlalon Club,MV45,5:25:09
70,Dunbar,Lorraine,Dundee Road Runners,LV40,5:25:52
71,Priday,Ross,Unattached,M,5:26:00
72,Fraser,Rhona,Duff House Runners,LV45,5:32:04
73,Kerr,David,Unattached,MV45,5:33:51
74,Henderson,Stuart,Dundee Road Runners,MV45,5:42:59
75,Crowe,Kriss,Dundee Road Runners,M,5:42:59
76,Dunn,Mike,Unknown,MV45,5:43:48
77,Turner,John,Unattached,MV55,5:45:02
78,Henderson,Bryan,Dundee Road Runners,M,5:45:49
79,Cassidy,Juliette,Unknown,L,5:47:12
80,Spencer,Shelly,Unknown,LV35,5:47:12
81,Kay,Alan,Dundee Road Runners,MV60,5:54:04
82,Foggie,Jill,Dundee Road Runners,LV35,5:54:04
83,Diffey,John,Peterhead,MV50,6:02:39
84,Robertson,William,Perth R R,MV70,6:05:55
