RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Gilmore,Iain,Carnethy,M,00:04:32
2,Barr,Andrew,Forres,M,00:04:54
3,Leslie,Nick,Ochils,M40,00:04:57
4,Knox,Thomas,Anster Haddies,M,00:04:59
5,Brodie,Stuart,Ochils,M,00:05:07
6,Williamson,Jason,Cosmics,M40,00:05:31
7,Orr,Robin,Bellahouston,M50,00:05:38
8,Knox,Lizzie,Anster Haddies,F,00:05:39
9,Knox,Jonny,Anster Haddies,M50,00:05:45
10,Reid,Don,Westerlands,M50,00:05:55
11,Davis,Duncan,Carnethy,M40,00:06:03
12,Smith,Bruce,Carnethy,M50,00:06:09
13,Gilmore,Neil,Carnethy,M50,00:06:10
14,Sword,Lawrence,Unattached,M40,00:06:29
15,Williamson,Harris,Unattached,M,00:06:30
16,Brennan,Brian R,Westerlands,M60,00:07:08
17,Urquart,William,Unattached,M50,00:07:25
18,Ritchie,Hilary,Fife,F50,00:07:28
19,Murdoch,Ray,Lochaber,M60,00:07:38
20,Stevenson,Tyler,Lomonds,MJ,00:08:03
21,Duff,Bill,Falkland T R,M60,00:08:17
22,Hunter,Lynn,Kinross RR,F40,00:08:22
23,Scott,Jocelyn,Fife,F60,00:09:02
24,Greig,David,Carnegie,M,00:09:10
25,Fraser,Ron,Dundee RR,M50,00:09:14
26,Spence,Karen,Falkland T R,F40,00:13:54
27,Greig,Melvin,Unattached,M70,00:18:40
