RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Tattersfield,Ben,Arran Runners,M,00:50:01
2,Paul,Cameron,Arran Runners,MU16,00:51:41
3,Potter,Alex,Mugdock,MV40,00:53:18
4,Stott,David,Mugdock,M,00:59:55
5,Allsop,Gordon,Arran Runners,MV40,00:59:58
6,Tibbs,Brian,Mugdock,MV50,01:04:56
7,Drain,Alex,Troon Tortoises,MV50,01:05:42
8,Emsley,Paul,Arran Runners,MV50,01:06:34
9,Nicol,Scott,Mugdock,MV40,01:09:56
10,Laidlaw,Loreen,Unattached,F,01:18:40
11,Reeve,Bill,Mugdock,MV50,01:19:23
12,McManus,Ian,Irvine Athletic,MV60,01:20:00
13,Donaldson,Alex,Unattached,M,01:24:43
14,West,Kirsty,Unattached,F,01:33:03
15,Murchie,Shonagh,Unattached,F,01:33:03
16,Given,Alexandra,Unattached,F,01:34:31
