RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Whitehead,Dan,Cosmic Hillbashers,M,00:38:50
2,Williamson,Jason,Cosmic Hillbashers,M,00:40:47
3,Crowe,Des,Dundee Hawkhill Harriers,M40,00:40:52
4,Smith,Alan,Deeside Runners,M40,00:41:21
5,Anderson,Iain,Dundee Hawkhill Harriers,M40,00:41:22
6,Simpson,Robbie,Banchory Stonehaven AC,M,00:41:33
7,Brookes,Robert,Cosmic Hillbashers,M,00:42:00
8,McDonald,Dennis,Cosmic Hillbashers,M40,00:42:35
9,Russell,Colin,U/A,M,00:42:41
10,Crowe,Jamie,Dundee Hawkhill Harriers,M,00:43:45
11,Bain,Andy,Waveney Valley AC,M,00:43:46
12,Johnson,Mark,Metro,M50,00:44:06
13,Harper,Kev,Cosmic Hillbashers,M,00:44:19
14,Ingram,Barry,Fraserburgh,M,00:44:22
15,Armitage,Dave,Cosmic Hillbashers,M50,00:45:01
16,O'Sullivan,Sean,Cosmic Hillbashers,M,00:46:23
17,Larmour,Colin,Cosmic Hillbashers,M40,00:46:43
18,Brettle,Matt,Cosmic Hillbashers,M,00:46:43
19,Sheridan,Bob,Cosmic Hillbashers,M40,00:47:42
20,Johnson,Helen,Deeside Runners,F40,00:48:35
21,Hawson,Dave,Dundee Hawkhill Harriers,M50,00:50:11
22,Manning,Bruce,Cosmic Hillbashers,M50,00:50:18
23,Stone,Michael,Cosmic Hillbashers,M40,00:50:30
24,Ritchie,Graham,Splash 'n' Dash,M50,00:50:55
25,Dahl,Fiona,Cosmic Hillbashers,F,00:52:13
26,Hamilton,Anita,Cosmic Hillbashers,F50,00:52:19
27,Reid,Colin,Cosmic Hillbashers,M40,00:53:00
28,Milmoe,Michael,Forres Harriers,M50,00:54:12
29,Bryce,Murray,Cosmic Hillbashers,M50,00:54:45
30,Love,Charlie,Dundee Hawkhill Harriers,M60,00:54:56
31,Donoghue,Craig,U/A,M,00:56:01
32,Anderson,Keith,Splash 'n' Dash,M,00:57:06
33,Stewart,Elaine,Cosmic Hillbashers,F50,00:58:15
34,Clunas,Gillian,Cosmic Hillbashers,F40,00:58:39
35,Smith,Ann,U/A,F,01:01:35
36,Bracegirdle,Liz,Cosmic Hillbashers,F50,01:02:07
37,O'Sullivan,Sarah,Cosmic Hillbashers,F,01:07:22
38,McKay,Alfie,Cosmic Hillbashers,M50,01:08:50
