RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Rodgers,David,Lochaber AC,,0:46:27
2,Munro,Ross,Srac,WIM-1,0:50:42
3,Dunlop,A,Srac,WIM-2,0:50:50
4,Bearhop,Derek,Carnethy Hill Racers,,0:51:54
5,Gillies,R,Unknown,WIM-3,0:53:10
6,Jenkins,Kate,Carnethy Hill Racers,F Record,0:53:45
7,Clifford,Michael,Unattached,WIM-4,0:56:27
8,Barr,Andrew,Argyll Ac,,0:58:29
9,Wyvill,R,North Uist,WIM-5/U21,0:59:05
10,Dodman,B,Unattached,WIM-6,0:59:48
11,Eunson,P,Portobello,,0:59:50
12,Troughton,D,Unknown,WIM-7,0:60:44
13,MacDonald,D,Hunters Bog Trotters,,0:61:27
14,Ferguson,A,Unattached,WIM-8,0:62:25
15,Murray,B,Dundee Road Runners,,0:63:06
16,Dowell,Findlay,Irvine RC,,0:63:22
17,Fisher,D,Unattached,,0:64:42
18,MacDonald,R,Unattached,,0:68:08
19,MacLeod,I,Unattached,WIM-9,0:72:30
20,MacDougall,M,North Uist,WIF-1/U21,0:74:40
21,Elliot,J,East Penning Orienteering Club,,0:86:22
22,Banks,S,Unknown,WIF-2,0:87:40
