RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Anthony,Alasdair,Ochil,M,00:05:16
2,Stewart,Grant,City of Edinburgh,M,00:05:25
3,Smith,Bruce,Carnethy,M40,00:05:29
4,Crowe,Des,Shettleston,M40,00:05:39
5,Gay,Dan,HBT,M,00:05:49
6,Wombwell,Stephen,Beacon,M40,00:05:53
7,Wombwell,Peter,Beacon,M16,00:05:53
8,Rawcik,Konrad,U/A,M,00:06:08
9,Johnston,Mark,Bellahouston,M,00:06:09
10,Anderson,Russell,Moorfoot Runners,M40,00:06:25
11,Law,William,U/A,M,00:06:27
12,Grove,Matthew,Carnethy,M40,00:06:41
13,Duncan,David,Ochil,M50,00:06:55
14,Osbourne,Simon,U/A,M50,00:07:13
15,Downie,Chris,L&B Police,M40,00:07:23
16,Cameron,Gordon,Carnethy,M50,00:07:24
17,Bouchier,Shane,Carnethy,M,00:07:24
18,Wardlaw,Eilidh,HBT,F,00:07:30
19,Lowrie,Fiona,Carnethy,F,00:07:32
20,Gibson,Willie,Carnethy,M50,00:07:40
21,Milligan,John,Bellahouston,M50,00:07:57
22,Hogg,Jonathan,Carnethy,M16,00:07:59
23,Brookes,Liz,U/A,F,00:08:00
24,Paton,Derek,Carnethy,M,00:08:06
25,Rampen,Win,Carnethy,M40,00:08:09
26,Wadsworth,Andy,HBT,M40,00:08:10
27,Wright,James,HBT,M50,00:08:23
28,Wilkinson,Michael,Carnethy,M40,00:08:34
29,Ascroft,Lorna,Carnethy,F,00:08:57
30,Gauld,Bill,Carnethy,M70,00:09:20
31,O'Connor,Michael,Carnethy,M,00:09:23
32,Cameron,Scott,Carnethy,M16,00:09:38
33,Hogg,Alan,Carnethy,M50,00:09:41
34,Rice,Lorna,Lasswade,F,00:09:46
35,Milligan,Nicola,Bellahouston,F,00:09:49
36,Lamont,Mike,Moorfoot Runners,M40,00:09:49
37,Thomas,Robin,HBT,M50,00:17:25
