RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Whitehead,Dan,Cosmics,SM(1),0:43:07
2,Raistrick,Paul,Unattached,SM(2),0:43:08
3,Hirst,David,Deeside Runners,VM(1),0:47:00
4,Armitage,David,Cosmics,SVM(1),0:47:07
5,Robertson,Keith,Cosmics,SM(3),0:48:31
6,Pryce,Carl,Cosmics,VM(2),0:49:01
7,McDonald,Dennis,Cosmics,SM(4),0:49:01
8,Armitage,Sonia,Cosmics,VL(1),0:50:55
9,Wilkinson,David,Cosmics,VM(3),0:51:01
10,Adams,Adrian,Cosmics,VM(4),0:52:22
11,MacKenzie,Ruth,Deeside Runners,SL(1),0:52:38
12,Preece,Ben,Deeside Runners,SVM(2),0:53:22
13,Ingram,Jim,Fraserburgh,SVM(3),0:53:26
14,Smith,Raymond,Moray Road Runners,VM(5),0:53:27
15,Hunter,Stuart,Cosmics,SM(5),0:53:38
16,Bain,Gilbert,Moray Road Runners,VM(6),0:54:21
17,Litterick,Tom,Aberdeen AAC,VM(7),0:55:53
18,Edelston,Neil,Unattached,VM(8),0:55:55
19,Blane,David,Unattached,SM(6),0:56:13
20,Cran,Ian,Garioch Road Runners,VM(9),0:56:47
21,Eaton,Jane,Garioch Road Runners,SL(2),0:58:21
22,Noble,Lois,Cosmics,VL(2),0:59:25
23,Waites,Steve,Garioch Road Runners,VM(10),1:01:03
24,Dahl,Fiona,Highland Hill Runners,SL(3),1:03:12
25,Henderson,Mike,Unattached,VM(11),1:03:18
26,MacLeod,Nicola,Garioch Road Runners,SL(4),1:04:12
27,Bambridge,Penny,Garioch Road Runners,SL(5),1:04:59
28,Oliver,Jane,Deeside Runners,VL(3),1:11:22
