RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Rawlinson,Stephen,Lochtayside,M,00:22:59
2,Fallon,Steven,Carnethy,M40,00:24:16
3,Fraser,Barry,Ochil Hillrunners,M,00:25:07
4,Mudge,Angela,Carnethy,F40,00:25:13
5,Mardall,Nick,Deeside Runners,M40,00:27:53
6,Shaw,Trevor,Lochtayside,M40,00:31:22
7,Keaveney,Marcus,Lomond Hill Runners,M,00:31:49
8,Cullen,Stuart,Unattached,M,00:33:00
9,McLean,Herbie,Lochtayside,M60,00:33:01
10,Dales,Mike,Perth Road Runners,M50,00:34:25
11,Drozdowicz,Marie Louise,Northumberland Fell Runners,F,00:35:35
12,Bowman,Angus,Lomond Hill Runners,M50,00:37:10
13,Manson,Fiona,Perth Road Runners,F40,00:37:55
14,Anderson,Barry,Ochil Hillrunners,M,00:38:12
16,Hurrel,Lisa,Unattached,F,00:39:03
15,Weir,Jonathan,Unattached,M,00:39:03
17,McCallum,Gordon,Lochtayside,M,00:39:17
18,Lee,Phil,Unattached,M,00:39:33
19,Bowman,Jean,Lomond Hill Runners,F50,00:40:15
20,Stapley,Tony,Portobello Running Club,M,00:41:42
21,Forster,Kate,Lochtayside,F40,00:42:54
22,Menhennet,Christine,Westerlands,F50,00:45:38
23,Watts,Jane,Lochtayside,F,00:46:18
24,Lee,Victoria,Unattached,F,00:47:00
25,Mackinnan,Karen,Unattached,F,00:48:15
