RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Haines,Hector,Unattached,M,00:26:03
2,Simpson,Robbie,Unattached,M,00:26:26
3,Owens,Tom,Unattached,M,00:26:48
4,Whitehead,Dan,Unattached,M,00:26:59
5,Chepelin,Oleg,Unattached,M,00:27:19
6,Anthony,Alisdair,Unattached,M,00:27:31
7,Espie,James,Unattached,M,00:29:08
8,Knox,Jonathan,Unattached,M,00:29:53
9,Burgess,Sam,Unattached,M,00:31:09
10,Whitehead,Claire,Unattached,F,00:31:16
11,Laing,Martin,Unattached,M50,00:32:31
12,Tivendale,Drew,Unattached,M,00:32:42
13,Russel,Phil,Unattached,M,00:32:46
14,Stewart,Bob,Unattached,M,00:33:36
15,McCormack,Sarah,Unattached,F,00:33:44
16,Daniels,Mike,Unattached,M,00:34:19
17,Raistrick,Eilidh,Unattached,F,00:34:22
18,Oldham,Veronique,Unattached,F,00:35:22
19,Shann,Debs,Unattached,F,00:35:47
