RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Keith,Alec,Hunters Bog Trotters,M40,03:19:42
2,Campbell,Graeme,Inverness Harriers,M40,04:14:17
3,Glasgow,Alex,Nevis Cycles RT,M40,04:57:20
4,Creber,Ross,Carnethy HRC,M,04:57:20
5,Mitchell,John,Cosmic Hill Bashers,M,05:16:07
6,Balfour,Eddie,H.E.L.P.,M40,05:36:19
7,MacRury,Neil,Stornoway Runing & Athletics Club,M50,05:36:40
8,Scannell,Jack,Eryri Harriers,M40,05:36:49
9,Stephenson,Sarah,Skye & Lochalsh Running Club,F,05:38:20
10,Till,Niall,Skye & Lochalsh Running Club,M,05:38:41
11,Turner,Neil,Skye & Lochalsh Running Club,M40,05:44:44
12,Pratt,Robin,Unattached,M,05:52:44
13,Gillies,Eric,Lochaber AC,M40,06:05:30
14,Boocock,Katie,Unattached,F40,06:11:27
15,Westman,Lizzy,Unattached,F,06:11:27
16,MacEwan,Linda,Lochaber AC,F40,06:11:47
17,Johnson,Bryan,Unattached,M40,06:11:47
18,Dunkel,Vicki,Wee Grumpy Runners,F,06:11:47
19,MacKenzie,Alexander,Unattached,M,06:12:20
20,Orr,Kyla,Oban Mountain Goats,F,06:12:20
