RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Pitchie,Simon,Aberdeen AAC,,0:06:47
2,Rocks,Kevin,Aberdeen AAC,,0:06:51
3,Harrison,Neil,Aberdeen AAC,,0:07:35
4,Cattanach,Andrew,Aberdeen AAC,,0:07:56
5,Lambert,Laura,Banchory Athletic Club,,0:07:56
6,Corsie,Nlkki,Aberdeen AAC,,0:08:37
7,Ritchie,Craig,Aberdeen AAC,,0:09:32
8,Steel,Alison,Hazelhead,,0:09:43
9,Ross,Sally,Hazelhead,,0:10:31
10,Morton,Kay,Stmachar,,0:12:20
11,Middleton,Magaret,Stmachar,,0:12:22
12,Buchan,Stephen,Fraserburgh,,0:10:07
13,Marsh,Adrian,Hazelhead,,0:11:51
14,Thorhurn,Kimberley,St Machar,,0:11:56
