RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Bartlett,Graeme,Forres Harriers,M,0:28:28
2,Flynn,Martin,Moray Road Runners,M40,0:30:20
3,Foreman,Brian,Moray Road Runners,M40,0:30:46
4,Gill,Stephen,Keith & District AAC,M,0:31:13
5,Sim,Goerge,Moray Road Runners,M50,0:31:23
6,Cowie,Kyle,Moray Road Runners,MJ,0:31:38
7,Smith,Alan,Deesside R,M40,0:31:44
8,Goodall,John,Keith & District AAC,M40,0:33:44
9,Ellis,Mark,Forres Harriers,M,0:34:37
10,Angus,Gerald,Keith & District AAC,M40,0:35:07
11,Harwood,Eddie,Moravian O,M40,0:35:19
12,Taylor,Steven,Keith & District AAC,M,0:35:44
13,Hardie,Raymond,Moray Road Runners,M,0:35:45
14,Barker,Jane,Moray Road Runners,F,0:35:46
15,Stewart,David,Moray Road Runners,M50,0:37:22
16,Bain,Gilbert,Moray Road Runners,M40,0:37:32
17,McKenzie,Gary,Unattached,M,0:38:29
18,Hay,David,Unattached,M,0:38:05
19,Cowie,Gordon,Moray Road Runners,M50,0:39:27
20,Macrae,Scott,Unattached,M,0:39:32
21,Johnston,Susan,Keith & District AAC,F,0:39:53
22,Spear,Derek,Moray Road Runners,M40,0:40:01
23,Taylor,Paul,Unattached,M,0:41:04
24,Corrigan,Paul,Royal Navy,M40,0:41:06
25,Milmoe,Michael,Unattached,M40,0:41:31
26,Flett,Graeme,Unattached,M,0:41:59
27,Lemoncello,Phyllis,Nairn Road Runners,F50,0:43:29
28,Burn,Stew,Forres Harriers,M40,0:43:41
29,Munro,Eleanor,Keith & District AAC,F,0:46:52
30,Duncan,June,Forres Harriers,F40,0:49:22
