RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Keith,Alec,Inverness Harriers (IH),M,01:10:44
2,Gorman,Manny,Westerlands,M40,01:14:44
3,Rodden,Paul,Highland Hill Runners (HHR),M,01:14:56
4,Greig,Kyle,Forres Harriers (FH),M,01:15:17
5,Johnstone,Mark,Carnethy,M,01:15:53
6,Cummings,Dave,HHR,M,01:18:25
7,Worsley,Steve,IH,M,01:21:14
8,Wilby,Raymond,HRR,M,01:21:25
9,Williams,Francis,HHR,M,01:24:05
10,Whyte,Ken,Lochaber,M,01:28:14
11,MacDougall,Alistair,HHR,M,01:32:55
12,Brett,Alex,HHR,M,01:32:58
13,Skinner,Billy,IH,M,01:35:26
14,Meehan,Jim,IH,M,01:35:28
15,Hall,Jim,HHR,M,01:35:54
16,MacKechnie,Russell,HHR,M,01:36:01
17,Munro,Craig,,M,01:39:21
18,Corner,Julie,Lochaber,F,01:39:21
19,Bannerman,Roxy,HHR,F,01:56:55
20,Mackenzie,Iain,Tain Runners,M,02:11:50
