RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Sulivan,Matthew,Shettleston Harriers,M,02:44:50
2,Gay,Dan,HBT,M,02:47:37
3,Anthony,Alasdair,Ochil,M,02:51:16
4,Harris,Mark,Fife,M40,02:51:26
5,Hutchison,Charles,HBT,M,02:55:20
6,Smith,Alan,Deeside,M50,03:02:34
7,Gay,Jon,Lochaber,M40,03:09:31
8,Paris,Jasmin,Carnethy,F,03:11:30
9,Abell,Richard,Oban Mountain Goats,M,03:14:08
10,Binnie,John,Lochaber,M40,03:14:13
11,Mackie,Peter,Shettleston Harriers,M,03:14:21
12,McVey,Alex,Carnethy,M,03:19:09
13,Arnott,Luke,Westerlands,M40,03:20:12
14,Baum,Diane,Lochaber,F,03:20:27
15,Mardall,Nick,Deeside,M40,03:20:28
16,Gordon,Clare,HBT,F,03:23:00
17,Fulton,David,HBT,M,03:23:01
18,Boyd,Euan,Carnethy,M,03:23:28
19,Oliver,Huw,Nothumberland,M,03:28:44
20,Burt,Cameron,Westerlands,M,03:32:12
21,Kieniewicz,Tim,Carnethy,M,03:33:39
22,Pryde,Gordon,Lomond,M50,03:36:32
23,Ryan,John,Carnethy,M,03:44:06
24,Bathurst,Brian,Glencoe Mountain Rescue,M,03:47:09
25,Mitchell,Dave,Dundee & Hawkhill Harriers,M50,03:48:56
26,Jervis,Graeme,HBT,M50,03:51:29
27,Brooks,Mike,Penicuick Harriers,M40,03:52:15
28,Wilson,Rob,Penicuick Harriers,M40,03:52:59
29,Sinclair,Dougie,Glencoe Mountain Rescue,M50,03:56:10
30,Burt,Louise,Fife,F40,04:00:15
31,Wise,Helen,Carnethy,F,04:08:51
32,Rogers,David,Westerlands,M50,04:09:45
33,Sylvester,Joel,Carnethy,M40,04:14:34
34,Gamble,Lisa,HBT,F,04:17:28
35,Matthews,Steve,Dundee & Hawkhill Harriers,M40,04:17:29
36,Miller,Raeanne,Oban Mountain Goats,F,04:19:12
36,Jones,Sam,Oban Mountain Goats,M,04:19:12
38,Binnie,Gordon,Lochaber,M40,04:22:58
39,Riley,Elsie,Forth Valley Orienteers,F,04:29:55
40,Arthur,Graham,Ilkley Harriers,M60,04:47:27
41,Dixon,David,Westerlands,M50,04:47:33
42,Huntley,Chris,Tinto,M50,04:48:20
43,Beckett,Dan,HBT,M,05:09:39
44,Wheeler,Mark,Hamilton Harriers,M,05:31:00
