RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Felter,Johannes,BASOC,M,01:55:40
2,Manson,Iain,Unattached,M,01:56:59
3,Keith,Alec,HBT,MV50,02:00:29
4,Jefferson,Tom,Cairngorm Runners,M,02:02:40
5,Murray,David,Cairngorm Runners,MV50,02:17:43
6,Worsley,Steven,Inverness Harriers,MV50,02:19:43
7,Mackie,Chris,Highland Hill Runners,M,02:29:15
8,Allan,Lisa,Cairngorm Runners,F,02:29:56
9,Aungier,Jenny,Cairngorm Runners,F,02:30:59
10,Henderson,David,Cairngorm Runners,MV40,02:34:07
11,Borrowman,Dagmar,Unattached,F,02:45:35
12,Diggins,Nikki,Cairngorm Runners,FV50,02:46:28
13,Stalker,Jim,Lochaber AC,MV50,02:48:11
14,Hodgkinson,Sarah,Cosmic Hill Bashers,F,02:52:03
15,Thomson,Jude,Cairngorm Runners,F,02:54:04
16,Britain,Frances,Forres Harriers,FV40,02:57:10
17,Warys,Maciej,Unattached,M,03:08:17
18,Munro,Eleanor,Keith & District AC,FV40,03:16:42
19,Lay,Alasdair,Cairngorm Runners,M,03:38:13
20,Hay,Debz,Anster Haddies,FV40,03:51:18
21,Hay,George,Anster Haddies,MV50,04:14:12
