RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Quinn,Bobby,Kilbarchan,S,0:18:57
2,Wight,G,Shettleston Harriers,S,0:20:36
3,Wilkinson,John,Shettleston Harriers,S,0:20:49
4,Douglas,Alister,Victoria Park Athletic Club,M,0:21:26
5,Simpson,Stuart,Ochil Hill Runners,S,0:21:52
6,Donnan,Iain,Livingston,J,0:22:03
7,Fraser,Scott,Lasswade Athletic Club,J,0:22:16
8,MacKay,Euan,Ochil Hill Runners,V,0:22:54
9,Wombwell,Stephen,Pitreavie Athletic Club,V,0:23:41
10,Bowers,J,Ochil Hill Runners,V,0:24:32
11,White,Ken,Lochaber AC,V,0:24:43
12,Duncan,Dave,Ochil Hill Runners,S,0:25:05
13,Finbow,Malcolm,Shettleston Harriers,V,0:26:02
14,Burns,Eddie,Shettleston Harriers,S,0:26:57
15,Smith,G,Lochaber AC,SV,0:27:04
16,Baxter,Peter,Westerlands CCC,V,0:27:49
17,Scott,Elspeth,Westerlands CCC,F,0:28:13
18,McLeod,J,U/A,S,0:28:50
19,Volwerk,Leen,Lochaber AC,SV,0:29:47
20,Roscoe,David,U/A,S,0:30:27
21,Davidson,Sean,U/A,S,0:31:30
22,Salmon,R,U/A,V,0:32:23
23,McLeod,A,U/A,V,0:36:17
