RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,McKellar,Duncan,Stornoway RAC,M,01:13:02
2,Davenhill,Anesti,Ness Machair Runners,M50,01:14:35
3,Calder,Lachlan,Aberdeeen Univ.A.C.,M,01:20:42
4,Pritchard,Jonny,Stornoway RAC,M40,01:24:46
5,MacRury,Niel,Stornoway RAC,M50,01:29:26
6,Gilles,Roddy,Tong Trotters,M40,01:32:44
7,McKellar,Angus,Stornoway RAC,M50,01:40:12
8,Morrison,Donald,Scalpay H.R.,M,01:42:37
9,Bruce,Nigel,Perth BMF,M40,01:46:01
10,Kershaw,Kay,Calbost H.R.,F40,01:46:59
11,Condy,Paul,Newvalley H.R.,M,01:48:56
12,Bray,Keith,Tong Trotters,M40,01:59:01
