RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Anthony,Alasdair,Ochil HR,M,00:29:36
2,Williamson,Clyde,Huntly Nordic Ski Club,M16,00:33:53
3,Barclay,David,Garioch RR,M40,00:33:56
4,Williamson,Jason,Cosmic HB,M40,00:34:04
5,Simpson,Geoff,HBT,M50,00:34:23
6,Forrest,Stuart,Highland HR,M,00:35:05
7,Angus,Gerald,Keith & District,M50,00:36:54
8,Smith,Alex,Unattached,M,00:36:57
9,Rogan,Kirstie,Forress Harriers,F,00:37:46
10,Evans,Siobhan,Forress Harriers,F40,00:38:10
11,McDonald,Diane,Highland HR,F,00:40:06
12,Craff,Melanie,Cairngorm Runners,F,00:41:17
13,Rattray,Ed,Dufftown Jog Scotland,M40,00:43:17
14,Delaney,Liz,Donside Chainsaw Club,F40,00:43:31
15,Oliver,David,Deside RC,M50,00:43:32
16,McKechanie,Andrew,HBT,M,00:44:04
17,Williams,Rupert,Cosmic HB,M50,00:45:05
18,Bloomfield,Ewan,Unattached,M16,00:45:09
19,Bloomfield,Kate,Unattached,F40,00:45:10
20,Kilpatrick,Deborah,Ochil HR,F40,00:45:15
21,McCelland,Morag,HBT,F,00:45:39
22,Robson,Kirsty,Metro Aberdeen,F40,00:47:02
23,Munro,Eleanor,Keith & District,F40,00:47:03
24,Croodland,Denise,Stonehaven RC,F40,00:50:51
25,Oliver,Jane,Deeside RC,F50,00:53:13
26,Johnston,Alison,HBT,F50,01:01:11
