RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Rodgers,David,Lochaber AC,M,0:23:12
2,Burns,Steven,Lochaber AC,M,0:25:10
3,Colthard,Graham,Carnethy Hill Running Club,M,0:25:52
4,Rumgay,Ken,Lochaber AC,M,0:26:06
5,Cumming,Mike,Highland Hill Runners,M,0:26:11
6,Shaw,Mark,Lochaber AC,M,0:26:20
7,Maitland,John,Lochaber AC,MV40,0:26:31
8,Cairns,George,Lochaber AC,M,0:26:44
9,Maclean,Paul,Lochaber AC,M,0:26:48
10,Paterson,Donald,Lochaber AC,M,0:27:05
11,Shiell,Marbeth,Carnethy Hill Running Club,F,0:27:12
12,Cant,Stephen,Lochaber AC,M,0:27:30
13,Fudge,Stephen,Lochaber AC,M,0:27:41
14,Arnott,Neil,Lochaber AC,M,0:27:42
15,Munro,David,Lochaber AC,MV40,0:27:52
16,Mcandrew,Colin,Lochaber AC,MV40,0:28:52
17,Gray,Stuart,Lochaber AC,MV40,0:29:03
18,Blackhall,Keith,Lochaber AC,M,0:29:36
19,Boswell,Rodger,U/A,MV50,0:30:17
20,Turner,Ron,Lochaber AC,MV40,0:30:28
21,Ross,Colin,Lochaber AC,M,0:30:47
22,Duggan,Peter,.,M,0:31:48
23,Fudge,Gareth,Lochaber AC,M,0:32:57
24,Shiell,Dougie,Carnethy Hill Running Club,MV40,0:33:36
25,Macdonald,Nicky,Lochaber AC,F,0:33:47
26,Mackenzie,Sarah,Lochaber AC,JnrL,0:34:15
27,Gow,Biff,Lochaber AC,F,0:34:30
28,Finnimer ?,Andy,?,M,0:35:32
29,Maclennan,Lynn,Lochaber AC,F,0:36:17
30,Coupland,Fraser,Lochaber AC,M,0:36:35
31,Aitken,Morag,Lochaber AC,FV,0:37:18
32,Morrison,Ellen,Lochaber AC,F,0:38:32
33,Rumgay,Clare,Lochaber AC,F,0:39:34
34,Cant,Ailsa,Lochaber AC,F,0:41:32
