RunnerPosition,Surname,FirstName,Club,RunnerCategory,FinishTime
1,Marshall,Brian,HELP,M40,00:31:24
2,Taylor,Graham,Edinburgh Athletic Club,MJ,00:31:38
3,Welsh,Colin,Gala Harriers,M,00:33:14
4,Hastie,Darryl,Unattached,M,00:34:59
5,McCall,Tim,Norham,M50,00:36:11
6,Henry,Graham,Portobello Running Club,M40,00:37:09
7,Agnew,Joe,Gala Harriers,MJ,00:38:08
8,Tough,Colin,Gala Harriers,M40,00:39:01
9,McHugh,Derek,Unattached,M50,00:40:28
10,Martin,Rob,Unattached,M,00:42:32
11,Paxton,Pamela,Teviotdale Harriers,F40,00:43:42
12,Taylor,Alison,Fell Ponies,F50,00:50:40
13,Taylor,Steven,Fell Ponies,M40,00:55:48
