RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Mcleod,Mark,Moorfoot Runners,,0:24:06
2,Emsley,Nick,Arran Runners,,0:24:54
3,Aitken,Martha,Carnethy Hill Running Club,F,0:25:26
4,Stokoe,Deborah,Westerlands CCC,F,0:26:11
5,Aitken,Evie,Carnethy Hill Running Club,F,0:27:07
6,Crowe,Jamie,Shettleston Harriers,,0:28:58
7,Paterson,Robbie,Shettleston Harriers,,0:30:30
8,Paterson,Laura,Shettleston Harriers,F,0:30:38
9,Robson,Rachel,Annan & District AC,F,0:30:43
10,Reid,Cameron,Westerlands CCC,,0:33:13
11,Euwert,Stever,U/A,,0:34:11
12,Brodie,Stephen,Westerlands CCC,,0:34:14
13,Reid,Fraser,Westerlands CCC,,0:36:41
14,Stokoe,Jennifer,Westerlands CCC,F,0:43:09
15,Rogers,Helen,Westerlands CCC,F,0:44:48
16,Jardine,Daniel,Gala Harriers,,dnf
